ocel_id;ocel_type
arrive_at_Silo22;Arrive at the Silo
Lodge_Pcp847;Lodge Pickup Plan
arrive_at_Silo61;Arrive at the Silo
determine_continuanceSilo60;Determine the Continuance of the Pickup
determine_continuanceSilo60;Determine the Continuance of the Pickup
fail_weightr35;Fail to Weigh
weigh_empty_trucktr25;Weigh the Empty Truck
check_abnormalitytr148;Check Empty Truck Weight Abnormality
assign_trs_Pcp256;Assign Truck
assign_trs_Pcp256;Assign Truck
assign_trs_Pcp256;Assign Truck
assign_trs_Pcp256;Assign Truck
assign_trs_Pcp256;Assign Truck
assign_trs_Pcp256;Assign Truck
check_abnormalitytr132;Check Empty Truck Weight Abnormality
check_abnormalitytr11;Check Empty Truck Weight Abnormality
fail_weightr285;Fail to Weigh
weigh_empty_trucktr123;Weigh the Empty Truck
weigh_loaded_trucktr231;Weigh the Loaded Truck
fail_weightr12;Fail to Weigh
weigh_empty_trucktr266;Weigh the Empty Truck
weigh_empty_trucktr279;Weigh the Empty Truck
load_trucktr292;Load Truck
check_abnormalitytr160;Check Empty Truck Weight Abnormality
assign_trs_Pcp256;Assign Truck
check_abnormalitytr108;Check Empty Truck Weight Abnormality
check_abnormalitytr227;Check Empty Truck Weight Abnormality
assign_trs_Pcp217;Assign Truck
assign_trs_Pcp814;Assign Truck
assign_trs_Pcp814;Assign Truck
check_abnormalitytr63;Check Empty Truck Weight Abnormality
check_abnormalitytr83;Check Empty Truck Weight Abnormality
assign_trs_Pcp217;Assign Truck
assign_trs_Pcp814;Assign Truck
assign_trs_Pcp217;Assign Truck
check_abnormalitytr124;Check Empty Truck Weight Abnormality
assign_trs_Pcp217;Assign Truck
assign_trs_Pcp217;Assign Truck
load_trucktr58;Load Truck
load_trucktr274;Load Truck
input_tally_sheettr225;Input the Tally Sheet
print_w_tickettr225;Print the Weighing Ticket
arrive_at_Silo61;Arrive at the Silo
fail_weightr229;Fail to Weigh
fail_weightr66;Fail to Weigh
weigh_empty_trucktr106;Weigh the Empty Truck
fail_weightr68;Fail to Weigh
weigh_loaded_trucktr176;Weigh the Loaded Truck
weigh_empty_trucktr237;Weigh the Empty Truck
weigh_empty_trucktr137;Weigh the Empty Truck
determine_continuanceSilo22;Determine the Continuance of the Pickup
determine_continuanceSilo61;Determine the Continuance of the Pickup
Lodge_Pcp1384;Lodge Pickup Plan
trs_entrytr263;Enter the port
trs_entrytr193;Enter the port
trs_entrytr166;Enter the port
weigh_empty_trucktr280;Weigh the Empty Truck
Lodge_Pcp203;Lodge Pickup Plan
fail_weightr132;Fail to Weigh
weigh_empty_trucktr3;Weigh the Empty Truck
weigh_empty_trucktr117;Weigh the Empty Truck
arrive_at_Silo64;Arrive at the Silo
print_w_tickettr20;Print the Weighing Ticket
input_tally_sheettr20;Input the Tally Sheet
input_tally_sheettr291;Input the Tally Sheet
print_w_tickettr291;Print the Weighing Ticket
check_abnormalitytr89;Check Empty Truck Weight Abnormality
check_abnormalitytr13;Check Empty Truck Weight Abnormality
weigh_empty_trucktr141;Weigh the Empty Truck
fail_weightr108;Fail to Weigh
load_trucktr112;Load Truck
fail_weightr63;Fail to Weigh
fail_weightr83;Fail to Weigh
check_abnormalitytr65;Check Empty Truck Weight Abnormality
fail_weightr124;Fail to Weigh
load_trucktr244;Load Truck
check_abnormalitytr286;Check Empty Truck Weight Abnormality
eval_trs_exittr225_Pcp399;Evaluate the Truck Exit
determine_continuanceSilo61;Determine the Continuance of the Pickup
trs_entrytr205;Enter the port
trs_entrytr49;Enter the port
trs_entrytr296;Enter the port
check_abnormalitytr25;Check Empty Truck Weight Abnormality
trs_entrytr102;Enter the port
trs_entrytr86;Enter the port
trs_entrytr275;Enter the port
trs_entrytr191;Enter the port
trs_entrytr271;Enter the port
check_abnormalitytr123;Check Empty Truck Weight Abnormality
check_abnormalitytr279;Check Empty Truck Weight Abnormality
check_abnormalitytr266;Check Empty Truck Weight Abnormality
trs_entrytr32;Enter the port
trs_entrytr277;Enter the port
weigh_empty_trucktr263;Weigh the Empty Truck
weigh_empty_trucktr166;Weigh the Empty Truck
weigh_empty_trucktr193;Weigh the Empty Truck
arrive_at_Silo64;Arrive at the Silo
arrive_at_Silo10;Arrive at the Silo
determine_continuanceSilo64;Determine the Continuance of the Pickup
eval_trs_exittr20_Pcp159;Evaluate the Truck Exit
eval_trs_exittr291_Pcp159;Evaluate the Truck Exit
weigh_loaded_trucktr73;Weigh the Loaded Truck
fail_weightr89;Fail to Weigh
fail_weightr13;Fail to Weigh
arrive_at_Silo10;Arrive at the Silo
load_trucktr55;Load Truck
check_abnormalitytr237;Check Empty Truck Weight Abnormality
check_abnormalitytr106;Check Empty Truck Weight Abnormality
check_abnormalitytr137;Check Empty Truck Weight Abnormality
arrive_at_Silo6;Arrive at the Silo
fail_weightr286;Fail to Weigh
assign_trs_Pcp847;Assign Truck
assign_trs_Pcp847;Assign Truck
assign_trs_Pcp847;Assign Truck
assign_trs_Pcp847;Assign Truck
assign_trs_Pcp847;Assign Truck
assign_trs_Pcp847;Assign Truck
print_w_tickettr199;Print the Weighing Ticket
input_tally_sheettr199;Input the Tally Sheet
weigh_empty_trucktr296;Weigh the Empty Truck
weigh_empty_trucktr49;Weigh the Empty Truck
weigh_empty_trucktr205;Weigh the Empty Truck
fail_weightr25;Fail to Weigh
weigh_empty_trucktr86;Weigh the Empty Truck
weigh_empty_trucktr102;Weigh the Empty Truck
weigh_empty_trucktr275;Weigh the Empty Truck
check_abnormalitytr280;Check Empty Truck Weight Abnormality
check_abnormalitytr3;Check Empty Truck Weight Abnormality
check_abnormalitytr117;Check Empty Truck Weight Abnormality
load_trucktr118;Load Truck
check_abnormalitytr141;Check Empty Truck Weight Abnormality
weigh_empty_trucktr191;Weigh the Empty Truck
fail_weightr123;Fail to Weigh
fail_weightr279;Fail to Weigh
weigh_empty_trucktr271;Weigh the Empty Truck
weigh_empty_trucktr277;Weigh the Empty Truck
weigh_empty_trucktr32;Weigh the Empty Truck
input_tally_sheettr231;Input the Tally Sheet
print_w_tickettr231;Print the Weighing Ticket
determine_continuanceSilo64;Determine the Continuance of the Pickup
determine_continuanceSilo10;Determine the Continuance of the Pickup
determine_continuanceSilo10;Determine the Continuance of the Pickup
fail_weightr237;Fail to Weigh
fail_weightr106;Fail to Weigh
determine_continuanceSilo6;Determine the Continuance of the Pickup
print_w_tickettr176;Print the Weighing Ticket
input_tally_sheettr176;Input the Tally Sheet
arrive_at_Silo19;Arrive at the Silo
Lodge_Pcp740;Lodge Pickup Plan
trs_entrytr50;Enter the port
trs_entrytr188;Enter the port
trs_entrytr177;Enter the port
eval_trs_exittr199_Pcp159;Evaluate the Truck Exit
weigh_loaded_trucktr172;Weigh the Loaded Truck
weigh_loaded_trucktr178;Weigh the Loaded Truck
trs_entrytr144;Enter the port
trs_entrytr219;Enter the port
trs_entrytr190;Enter the port
check_abnormalitytr263;Check Empty Truck Weight Abnormality
trs_entrytr91;Enter the port
check_abnormalitytr193;Check Empty Truck Weight Abnormality
check_abnormalitytr166;Check Empty Truck Weight Abnormality
trs_entrytr130;Enter the port
assign_trs_Pcp1384;Assign Truck
assign_trs_Pcp1384;Assign Truck
trs_entrytr220;Enter the port
assign_trs_Pcp1384;Assign Truck
trs_entrytr1;Enter the port
trs_entrytr282;Enter the port
assign_trs_Pcp1384;Assign Truck
assign_trs_Pcp1384;Assign Truck
trs_entrytr154;Enter the port
assign_trs_Pcp1384;Assign Truck
trs_entrytr60;Enter the port
load_trucktr148;Load Truck
trs_entrytr15;Enter the port
assign_trs_Pcp1384;Assign Truck
trs_entrytr241;Enter the port
fail_weightr117;Fail to Weigh
fail_weightr3;Fail to Weigh
fail_weightr280;Fail to Weigh
load_trucktr160;Load Truck
load_trucktr11;Load Truck
load_trucktr227;Load Truck
fail_weightr141;Fail to Weigh
arrive_at_Silo6;Arrive at the Silo
eval_trs_exittr231_Pcp1030;Evaluate the Truck Exit
assign_trs_Pcp203;Assign Truck
assign_trs_Pcp203;Assign Truck
weigh_loaded_trucktr292;Weigh the Loaded Truck
assign_trs_Pcp203;Assign Truck
assign_trs_Pcp203;Assign Truck
check_abnormalitytr205;Check Empty Truck Weight Abnormality
check_abnormalitytr49;Check Empty Truck Weight Abnormality
check_abnormalitytr296;Check Empty Truck Weight Abnormality
eval_trs_exittr176_Pcp493;Evaluate the Truck Exit
arrive_at_Silo1;Arrive at the Silo
weigh_loaded_trucktr58;Weigh the Loaded Truck
weigh_loaded_trucktr274;Weigh the Loaded Truck
determine_continuanceSilo19;Determine the Continuance of the Pickup
check_abnormalitytr86;Check Empty Truck Weight Abnormality
check_abnormalitytr275;Check Empty Truck Weight Abnormality
check_abnormalitytr102;Check Empty Truck Weight Abnormality
check_abnormalitytr271;Check Empty Truck Weight Abnormality
check_abnormalitytr32;Check Empty Truck Weight Abnormality
check_abnormalitytr277;Check Empty Truck Weight Abnormality
check_abnormalitytr191;Check Empty Truck Weight Abnormality
weigh_empty_trucktr50;Weigh the Empty Truck
weigh_empty_trucktr188;Weigh the Empty Truck
weigh_empty_trucktr177;Weigh the Empty Truck
weigh_empty_trucktr219;Weigh the Empty Truck
weigh_empty_trucktr190;Weigh the Empty Truck
weigh_empty_trucktr144;Weigh the Empty Truck
fail_weightr263;Fail to Weigh
weigh_empty_trucktr91;Weigh the Empty Truck
weigh_loaded_trucktr244;Weigh the Loaded Truck
fail_weightr193;Fail to Weigh
fail_weightr166;Fail to Weigh
weigh_empty_trucktr220;Weigh the Empty Truck
weigh_empty_trucktr1;Weigh the Empty Truck
weigh_empty_trucktr130;Weigh the Empty Truck
print_w_tickettr73;Print the Weighing Ticket
input_tally_sheettr73;Input the Tally Sheet
load_trucktr65;Load Truck
Lodge_Pcp347;Lodge Pickup Plan
determine_continuanceSilo6;Determine the Continuance of the Pickup
fail_weightr205;Fail to Weigh
fail_weightr296;Fail to Weigh
weigh_empty_trucktr154;Weigh the Empty Truck
fail_weightr49;Fail to Weigh
weigh_empty_trucktr282;Weigh the Empty Truck
weigh_empty_trucktr60;Weigh the Empty Truck
determine_continuanceSilo1;Determine the Continuance of the Pickup
weigh_empty_trucktr15;Weigh the Empty Truck
fail_weightr275;Fail to Weigh
weigh_loaded_trucktr112;Weigh the Loaded Truck
weigh_empty_trucktr241;Weigh the Empty Truck
load_trucktr266;Load Truck
fail_weightr271;Fail to Weigh
fail_weightr32;Fail to Weigh
fail_weightr191;Fail to Weigh
trs_entrytr90;Enter the port
trs_entrytr104;Enter the port
trs_entrytr281;Enter the port
trs_entrytr290;Enter the port
trs_entrytr171;Enter the port
trs_entrytr93;Enter the port
weigh_loaded_trucktr55;Weigh the Loaded Truck
load_trucktr137;Load Truck
eval_trs_exittr73_Pcp996;Evaluate the Truck Exit
Lodge_Pcp843;Lodge Pickup Plan
assign_trs_Pcp740;Assign Truck
check_abnormalitytr188;Check Empty Truck Weight Abnormality
check_abnormalitytr50;Check Empty Truck Weight Abnormality
check_abnormalitytr177;Check Empty Truck Weight Abnormality
assign_trs_Pcp740;Assign Truck
assign_trs_Pcp740;Assign Truck
assign_trs_Pcp740;Assign Truck
check_abnormalitytr91;Check Empty Truck Weight Abnormality
check_abnormalitytr190;Check Empty Truck Weight Abnormality
check_abnormalitytr144;Check Empty Truck Weight Abnormality
check_abnormalitytr219;Check Empty Truck Weight Abnormality
check_abnormalitytr1;Check Empty Truck Weight Abnormality
check_abnormalitytr130;Check Empty Truck Weight Abnormality
check_abnormalitytr220;Check Empty Truck Weight Abnormality
input_tally_sheettr178;Input the Tally Sheet
input_tally_sheettr172;Input the Tally Sheet
print_w_tickettr172;Print the Weighing Ticket
print_w_tickettr178;Print the Weighing Ticket
arrive_at_Silo55;Arrive at the Silo
arrive_at_Silo55;Arrive at the Silo
arrive_at_Silo2;Arrive at the Silo
weigh_empty_trucktr90;Weigh the Empty Truck
weigh_empty_trucktr290;Weigh the Empty Truck
weigh_empty_trucktr281;Weigh the Empty Truck
weigh_empty_trucktr171;Weigh the Empty Truck
weigh_empty_trucktr104;Weigh the Empty Truck
print_w_tickettr292;Print the Weighing Ticket
input_tally_sheettr292;Input the Tally Sheet
check_abnormalitytr282;Check Empty Truck Weight Abnormality
check_abnormalitytr154;Check Empty Truck Weight Abnormality
check_abnormalitytr60;Check Empty Truck Weight Abnormality
Lodge_Pcp231;Lodge Pickup Plan
check_abnormalitytr241;Check Empty Truck Weight Abnormality
check_abnormalitytr15;Check Empty Truck Weight Abnormality
input_tally_sheettr58;Input the Tally Sheet
print_w_tickettr274;Print the Weighing Ticket
input_tally_sheettr274;Input the Tally Sheet
print_w_tickettr58;Print the Weighing Ticket
fail_weightr177;Fail to Weigh
weigh_empty_trucktr93;Weigh the Empty Truck
weigh_loaded_trucktr118;Weigh the Loaded Truck
fail_weightr91;Fail to Weigh
fail_weightr190;Fail to Weigh
fail_weightr219;Fail to Weigh
fail_weightr220;Fail to Weigh
trs_entrytr140;Enter the port
fail_weightr130;Fail to Weigh
trs_entrytr17;Enter the port
trs_entrytr107;Enter the port
eval_trs_exittr172_Pcp1025;Evaluate the Truck Exit
eval_trs_exittr178_Pcp1025;Evaluate the Truck Exit
trs_entrytr66;Enter the port
trs_entrytr246;Enter the port
trs_entrytr183;Enter the port
determine_continuanceSilo55;Determine the Continuance of the Pickup
determine_continuanceSilo55;Determine the Continuance of the Pickup
print_w_tickettr244;Print the Weighing Ticket
input_tally_sheettr244;Input the Tally Sheet
trs_entrytr203;Enter the port
trs_entrytr7;Enter the port
trs_entrytr228;Enter the port
determine_continuanceSilo2;Determine the Continuance of the Pickup
trs_entrytr257;Enter the port
trs_entrytr82;Enter the port
weigh_loaded_trucktr160;Weigh the Loaded Truck
weigh_loaded_trucktr11;Weigh the Loaded Truck
eval_trs_exittr292_Pcp1198;Evaluate the Truck Exit
weigh_loaded_trucktr227;Weigh the Loaded Truck
fail_weightr282;Fail to Weigh
fail_weightr60;Fail to Weigh
fail_weightr154;Fail to Weigh
weigh_loaded_trucktr148;Weigh the Loaded Truck
assign_trs_Pcp347;Assign Truck
assign_trs_Pcp347;Assign Truck
load_trucktr102;Load Truck
load_trucktr86;Load Truck
assign_trs_Pcp347;Assign Truck
assign_trs_Pcp347;Assign Truck
assign_trs_Pcp347;Assign Truck
fail_weightr241;Fail to Weigh
input_tally_sheettr112;Input the Tally Sheet
print_w_tickettr112;Print the Weighing Ticket
load_trucktr277;Load Truck
eval_trs_exittr274_Pcp1198;Evaluate the Truck Exit
eval_trs_exittr58_Pcp1198;Evaluate the Truck Exit
check_abnormalitytr90;Check Empty Truck Weight Abnormality
check_abnormalitytr290;Check Empty Truck Weight Abnormality
check_abnormalitytr104;Check Empty Truck Weight Abnormality
check_abnormalitytr171;Check Empty Truck Weight Abnormality
check_abnormalitytr281;Check Empty Truck Weight Abnormality
arrive_at_Silo95;Arrive at the Silo
arrive_at_Silo95;Arrive at the Silo
weigh_empty_trucktr107;Weigh the Empty Truck
weigh_empty_trucktr17;Weigh the Empty Truck
weigh_empty_trucktr140;Weigh the Empty Truck
arrive_at_Silo8;Arrive at the Silo
print_w_tickettr55;Print the Weighing Ticket
input_tally_sheettr55;Input the Tally Sheet
arrive_at_Silo95;Arrive at the Silo
weigh_empty_trucktr66;Weigh the Empty Truck
weigh_empty_trucktr183;Weigh the Empty Truck
weigh_empty_trucktr246;Weigh the Empty Truck
eval_trs_exittr244_Pcp626;Evaluate the Truck Exit
weigh_empty_trucktr203;Weigh the Empty Truck
weigh_empty_trucktr228;Weigh the Empty Truck
weigh_empty_trucktr7;Weigh the Empty Truck
weigh_empty_trucktr257;Weigh the Empty Truck
weigh_empty_trucktr82;Weigh the Empty Truck
weigh_loaded_trucktr65;Weigh the Loaded Truck
Lodge_Pcp1181;Lodge Pickup Plan
check_abnormalitytr93;Check Empty Truck Weight Abnormality
assign_trs_Pcp843;Assign Truck
assign_trs_Pcp843;Assign Truck
assign_trs_Pcp843;Assign Truck
assign_trs_Pcp843;Assign Truck
assign_trs_Pcp843;Assign Truck
assign_trs_Pcp843;Assign Truck
eval_trs_exittr112_Pcp1888;Evaluate the Truck Exit
arrive_at_Silo55;Arrive at the Silo
fail_weightr104;Fail to Weigh
fail_weightr281;Fail to Weigh
Lodge_Pcp997;Lodge Pickup Plan
fail_weightr290;Fail to Weigh
fail_weightr171;Fail to Weigh
weigh_loaded_trucktr266;Weigh the Loaded Truck
determine_continuanceSilo95;Determine the Continuance of the Pickup
determine_continuanceSilo95;Determine the Continuance of the Pickup
determine_continuanceSilo8;Determine the Continuance of the Pickup
eval_trs_exittr55_Pcp626;Evaluate the Truck Exit
determine_continuanceSilo95;Determine the Continuance of the Pickup
weigh_loaded_trucktr137;Weigh the Loaded Truck
trs_entrytr224;Enter the port
trs_entrytr287;Enter the port
trs_entrytr31;Enter the port
trs_entrytr133;Enter the port
load_trucktr188;Load Truck
load_trucktr50;Load Truck
fail_weightr93;Fail to Weigh
load_trucktr1;Load Truck
load_trucktr144;Load Truck
check_abnormalitytr140;Check Empty Truck Weight Abnormality
check_abnormalitytr107;Check Empty Truck Weight Abnormality
check_abnormalitytr17;Check Empty Truck Weight Abnormality
input_tally_sheettr118;Input the Tally Sheet
print_w_tickettr118;Print the Weighing Ticket
check_abnormalitytr66;Check Empty Truck Weight Abnormality
check_abnormalitytr183;Check Empty Truck Weight Abnormality
check_abnormalitytr246;Check Empty Truck Weight Abnormality
check_abnormalitytr203;Check Empty Truck Weight Abnormality
arrive_at_Silo3;Arrive at the Silo
check_abnormalitytr228;Check Empty Truck Weight Abnormality
check_abnormalitytr7;Check Empty Truck Weight Abnormality
check_abnormalitytr82;Check Empty Truck Weight Abnormality
check_abnormalitytr257;Check Empty Truck Weight Abnormality
assign_trs_Pcp231;Assign Truck
assign_trs_Pcp231;Assign Truck
assign_trs_Pcp231;Assign Truck
determine_continuanceSilo55;Determine the Continuance of the Pickup
assign_trs_Pcp231;Assign Truck
input_tally_sheettr160;Input the Tally Sheet
print_w_tickettr160;Print the Weighing Ticket
print_w_tickettr11;Print the Weighing Ticket
input_tally_sheettr11;Input the Tally Sheet
print_w_tickettr148;Print the Weighing Ticket
input_tally_sheettr227;Input the Tally Sheet
print_w_tickettr227;Print the Weighing Ticket
input_tally_sheettr148;Input the Tally Sheet
weigh_empty_trucktr224;Weigh the Empty Truck
weigh_empty_trucktr133;Weigh the Empty Truck
weigh_empty_trucktr31;Weigh the Empty Truck
weigh_empty_trucktr287;Weigh the Empty Truck
load_trucktr15;Load Truck
Lodge_Pcp1521;Lodge Pickup Plan
fail_weightr140;Fail to Weigh
fail_weightr17;Fail to Weigh
eval_trs_exittr118_Pcp1363;Evaluate the Truck Exit
fail_weightr66;Fail to Weigh
fail_weightr183;Fail to Weigh
fail_weightr203;Fail to Weigh
determine_continuanceSilo3;Determine the Continuance of the Pickup
fail_weightr228;Fail to Weigh
fail_weightr7;Fail to Weigh
trs_entrytr139;Enter the port
trs_entrytr196;Enter the port
fail_weightr257;Fail to Weigh
eval_trs_exittr160_Pcp1567;Evaluate the Truck Exit
eval_trs_exittr11_Pcp1567;Evaluate the Truck Exit
print_w_tickettr65;Print the Weighing Ticket
input_tally_sheettr65;Input the Tally Sheet
eval_trs_exittr227_Pcp213;Evaluate the Truck Exit
eval_trs_exittr148_Pcp1363;Evaluate the Truck Exit
load_trucktr90;Load Truck
trs_entrytr35;Enter the port
trs_entrytr285;Enter the port
trs_entrytr262;Enter the port
arrive_at_Silo65;Arrive at the Silo
arrive_at_Silo65;Arrive at the Silo
print_w_tickettr266;Print the Weighing Ticket
input_tally_sheettr266;Input the Tally Sheet
weigh_loaded_trucktr277;Weigh the Loaded Truck
weigh_empty_trucktr196;Weigh the Empty Truck
weigh_empty_trucktr139;Weigh the Empty Truck
check_abnormalitytr224;Check Empty Truck Weight Abnormality
arrive_at_Silo77;Arrive at the Silo
assign_trs_Pcp1181;Assign Truck
check_abnormalitytr133;Check Empty Truck Weight Abnormality
input_tally_sheettr137;Input the Tally Sheet
check_abnormalitytr287;Check Empty Truck Weight Abnormality
check_abnormalitytr31;Check Empty Truck Weight Abnormality
print_w_tickettr137;Print the Weighing Ticket
weigh_loaded_trucktr86;Weigh the Loaded Truck
weigh_loaded_trucktr102;Weigh the Loaded Truck
assign_trs_Pcp1181;Assign Truck
assign_trs_Pcp1181;Assign Truck
assign_trs_Pcp1181;Assign Truck
assign_trs_Pcp1181;Assign Truck
eval_trs_exittr65_Pcp1515;Evaluate the Truck Exit
trs_entrytr152;Enter the port
trs_entrytr272;Enter the port
trs_entrytr211;Enter the port
trs_entrytr26;Enter the port
trs_entrytr270;Enter the port
trs_entrytr40;Enter the port
assign_trs_Pcp997;Assign Truck
assign_trs_Pcp997;Assign Truck
assign_trs_Pcp997;Assign Truck
assign_trs_Pcp997;Assign Truck
assign_trs_Pcp997;Assign Truck
assign_trs_Pcp997;Assign Truck
assign_trs_Pcp997;Assign Truck
weigh_empty_trucktr262;Weigh the Empty Truck
weigh_empty_trucktr35;Weigh the Empty Truck
weigh_empty_trucktr285;Weigh the Empty Truck
determine_continuanceSilo65;Determine the Continuance of the Pickup
determine_continuanceSilo65;Determine the Continuance of the Pickup
eval_trs_exittr266_Pcp213;Evaluate the Truck Exit
fail_weightr224;Fail to Weigh
determine_continuanceSilo77;Determine the Continuance of the Pickup
fail_weightr31;Fail to Weigh
fail_weightr133;Fail to Weigh
eval_trs_exittr137_Pcp1182;Evaluate the Truck Exit
weigh_empty_trucktr272;Weigh the Empty Truck
weigh_empty_trucktr152;Weigh the Empty Truck
weigh_empty_trucktr211;Weigh the Empty Truck
weigh_empty_trucktr270;Weigh the Empty Truck
weigh_empty_trucktr40;Weigh the Empty Truck
weigh_empty_trucktr26;Weigh the Empty Truck
trs_entrytr212;Enter the port
trs_entrytr276;Enter the port
trs_entrytr234;Enter the port
weigh_loaded_trucktr1;Weigh the Loaded Truck
trs_entrytr99;Enter the port
weigh_loaded_trucktr144;Weigh the Loaded Truck
Lodge_Pcp182;Lodge Pickup Plan
load_trucktr107;Load Truck
load_trucktr246;Load Truck
load_trucktr82;Load Truck
weigh_loaded_trucktr50;Weigh the Loaded Truck
weigh_loaded_trucktr188;Weigh the Loaded Truck
check_abnormalitytr139;Check Empty Truck Weight Abnormality
check_abnormalitytr196;Check Empty Truck Weight Abnormality
arrive_at_Silo96;Arrive at the Silo
check_abnormalitytr285;Check Empty Truck Weight Abnormality
check_abnormalitytr35;Check Empty Truck Weight Abnormality
check_abnormalitytr262;Check Empty Truck Weight Abnormality
assign_trs_Pcp1521;Assign Truck
assign_trs_Pcp1521;Assign Truck
assign_trs_Pcp1521;Assign Truck
assign_trs_Pcp1521;Assign Truck
weigh_empty_trucktr276;Weigh the Empty Truck
weigh_empty_trucktr234;Weigh the Empty Truck
weigh_empty_trucktr212;Weigh the Empty Truck
weigh_loaded_trucktr15;Weigh the Loaded Truck
weigh_empty_trucktr99;Weigh the Empty Truck
fail_weightr196;Fail to Weigh
check_abnormalitytr272;Check Empty Truck Weight Abnormality
check_abnormalitytr152;Check Empty Truck Weight Abnormality
check_abnormalitytr211;Check Empty Truck Weight Abnormality
print_w_tickettr277;Print the Weighing Ticket
input_tally_sheettr277;Input the Tally Sheet
check_abnormalitytr270;Check Empty Truck Weight Abnormality
check_abnormalitytr26;Check Empty Truck Weight Abnormality
check_abnormalitytr40;Check Empty Truck Weight Abnormality
input_tally_sheettr102;Input the Tally Sheet
print_w_tickettr102;Print the Weighing Ticket
print_w_tickettr86;Print the Weighing Ticket
input_tally_sheettr86;Input the Tally Sheet
determine_continuanceSilo96;Determine the Continuance of the Pickup
fail_weightr35;Fail to Weigh
fail_weightr285;Fail to Weigh
fail_weightr262;Fail to Weigh
Lodge_Pcp1353;Lodge Pickup Plan
weigh_loaded_trucktr90;Weigh the Loaded Truck
trs_entrytr279;Enter the port
trs_entrytr254;Enter the port
trs_entrytr203;Enter the port
trs_entrytr68;Enter the port
arrive_at_Silo27;Arrive at the Silo
load_trucktr287;Load Truck
trs_entrytr12;Enter the port
trs_entrytr34;Enter the port
trs_entrytr49;Enter the port
trs_entrytr167;Enter the port
trs_entrytr142;Enter the port
trs_entrytr162;Enter the port
fail_weightr152;Fail to Weigh
eval_trs_exittr277_Pcp1214;Evaluate the Truck Exit
fail_weightr211;Fail to Weigh
trs_entrytr187;Enter the port
fail_weightr272;Fail to Weigh
trs_entrytr132;Enter the port
fail_weightr26;Fail to Weigh
fail_weightr270;Fail to Weigh
eval_trs_exittr86_Pcp1861;Evaluate the Truck Exit
eval_trs_exittr102_Pcp1861;Evaluate the Truck Exit
check_abnormalitytr276;Check Empty Truck Weight Abnormality
check_abnormalitytr234;Check Empty Truck Weight Abnormality
check_abnormalitytr212;Check Empty Truck Weight Abnormality
input_tally_sheettr1;Input the Tally Sheet
print_w_tickettr1;Print the Weighing Ticket
check_abnormalitytr99;Check Empty Truck Weight Abnormality
input_tally_sheettr144;Input the Tally Sheet
print_w_tickettr144;Print the Weighing Ticket
print_w_tickettr188;Print the Weighing Ticket
input_tally_sheettr50;Input the Tally Sheet
print_w_tickettr50;Print the Weighing Ticket
input_tally_sheettr188;Input the Tally Sheet
weigh_empty_trucktr279;Weigh the Empty Truck
weigh_empty_trucktr203;Weigh the Empty Truck
weigh_empty_trucktr254;Weigh the Empty Truck
weigh_empty_trucktr68;Weigh the Empty Truck
determine_continuanceSilo27;Determine the Continuance of the Pickup
weigh_empty_trucktr34;Weigh the Empty Truck
weigh_empty_trucktr49;Weigh the Empty Truck
weigh_empty_trucktr12;Weigh the Empty Truck
weigh_empty_trucktr142;Weigh the Empty Truck
weigh_empty_trucktr167;Weigh the Empty Truck
weigh_empty_trucktr162;Weigh the Empty Truck
weigh_empty_trucktr132;Weigh the Empty Truck
weigh_empty_trucktr187;Weigh the Empty Truck
arrive_at_Silo65;Arrive at the Silo
fail_weightr234;Fail to Weigh
fail_weightr276;Fail to Weigh
eval_trs_exittr1_Pcp814;Evaluate the Truck Exit
eval_trs_exittr144_Pcp256;Evaluate the Truck Exit
assign_trs_Pcp182;Assign Truck
print_w_tickettr15;Print the Weighing Ticket
input_tally_sheettr15;Input the Tally Sheet
assign_trs_Pcp182;Assign Truck
assign_trs_Pcp182;Assign Truck
assign_trs_Pcp182;Assign Truck
assign_trs_Pcp182;Assign Truck
weigh_loaded_trucktr107;Weigh the Loaded Truck
weigh_loaded_trucktr246;Weigh the Loaded Truck
assign_trs_Pcp182;Assign Truck
load_trucktr139;Load Truck
eval_trs_exittr50_Pcp256;Evaluate the Truck Exit
eval_trs_exittr188_Pcp256;Evaluate the Truck Exit
weigh_loaded_trucktr82;Weigh the Loaded Truck
trs_entrytr126;Enter the port
determine_continuanceSilo65;Determine the Continuance of the Pickup
trs_entrytr172;Enter the port
trs_entrytr88;Enter the port
trs_entrytr100;Enter the port
arrive_at_Silo86;Arrive at the Silo
arrive_at_Silo86;Arrive at the Silo
eval_trs_exittr15_Pcp217;Evaluate the Truck Exit
print_w_tickettr90;Print the Weighing Ticket
input_tally_sheettr90;Input the Tally Sheet
check_abnormalitytr279;Check Empty Truck Weight Abnormality
check_abnormalitytr187;Check Empty Truck Weight Abnormality
load_trucktr40;Load Truck
check_abnormalitytr254;Check Empty Truck Weight Abnormality
check_abnormalitytr68;Check Empty Truck Weight Abnormality
check_abnormalitytr203;Check Empty Truck Weight Abnormality
check_abnormalitytr12;Check Empty Truck Weight Abnormality
check_abnormalitytr49;Check Empty Truck Weight Abnormality
check_abnormalitytr34;Check Empty Truck Weight Abnormality
check_abnormalitytr142;Check Empty Truck Weight Abnormality
check_abnormalitytr167;Check Empty Truck Weight Abnormality
check_abnormalitytr162;Check Empty Truck Weight Abnormality
