ocel_id;ocel_time;ocel_changed_field;weight;price
i-883883;2023-10-04 11:31:25;;0.44;527.27
i-883884;2023-10-04 11:31:25;;0.88;99.68
i-883885;2023-10-04 11:31:25;;0.28;497.35
i-883886;2023-10-04 11:31:25;;0.483;88.61
i-883887;2023-10-04 11:31:25;;0.88;99.68
i-883888;2023-10-04 13:20:56;;0.21;585.98
i-883889;2023-10-04 13:20:56;;1.28;166.14
i-883890;2023-10-04 13:20:56;;0.44;527.27
i-883891;2023-10-04 13:20:56;;0.44;527.27
i-883892;2023-10-04 13:20:56;;0.483;1217.36
i-883893;2023-10-04 13:20:56;;0.98;143.99
i-883894;2023-10-04 14:59:58;;1.28;166.14
i-883895;2023-10-04 14:59:58;;0.38;33.22
i-883896;2023-10-04 14:59:58;;1.48;221.53
i-883897;2023-10-04 14:59:58;;0.166;885.05
i-883898;2023-10-04 14:59:58;;0.188;1272.74
i-883899;2023-10-04 14:59:58;;0.44;527.27
i-883900;2023-10-04 17:18:01;;0.188;1272.74
i-883901;2023-10-04 17:18:01;;0.495;142.9
i-883902;2023-10-04 17:18:01;;1.37;2769.25
i-883903;2023-10-04 18:54:08;;1.28;166.14
i-883904;2023-10-04 18:54:08;;0.166;885.05
i-883905;2023-10-04 22:18:35;;0.188;1272.74
i-883906;2023-10-04 22:18:35;;0.172;774.28
i-883907;2023-10-05 08:25:21;;0.21;585.98
i-883908;2023-10-05 08:25:21;;1.28;166.14
i-883909;2023-10-05 08:25:21;;0.28;99.68
i-883910;2023-10-05 08:25:21;;0.495;142.9
i-883911;2023-10-05 10:26:08;;0.483;1217.36
i-883912;2023-10-05 10:26:08;;0.28;99.68
i-883913;2023-10-05 10:26:08;;1.25;2436.94
i-883914;2023-10-05 10:26:08;;0.495;142.9
i-883915;2023-10-05 10:26:08;;0.2;44.3
i-883916;2023-10-05 10:26:08;;0.172;774.28
i-883917;2023-10-05 12:10:21;;0.166;885.05
i-883918;2023-10-05 12:10:21;;1.25;2436.94
i-883919;2023-10-05 12:10:21;;0.78;110.76
i-883920;2023-10-05 12:10:21;;0.172;774.28
i-883921;2023-10-05 12:10:21;;0.166;885.05
i-883922;2023-10-05 12:10:21;;0.483;548.32
i-883923;2023-10-05 12:10:21;;0.28;99.68
i-883924;2023-10-05 12:10:21;;1.48;221.53
i-883925;2023-10-05 13:38:48;;0.88;99.68
i-883926;2023-10-05 13:38:48;;0.78;110.76
i-883927;2023-10-05 13:38:48;;1.48;221.53
i-883928;2023-10-05 15:35:41;;0.483;1217.36
i-883929;2023-10-05 15:35:41;;0.483;1217.36
i-883930;2023-10-05 17:29:28;;0.483;88.61
i-883931;2023-10-05 17:29:28;;0.44;527.27
i-883932;2023-10-05 17:29:28;;0.88;99.68
i-883933;2023-10-05 17:29:28;;0.166;885.05
i-883934;2023-10-05 17:29:28;;0.21;585.98
i-883935;2023-10-05 19:17:02;;1.37;2769.25
i-883936;2023-10-05 22:10:15;;1.28;166.14
i-883937;2023-10-05 22:10:15;;0.44;527.27
i-883938;2023-10-05 22:10:15;;0.88;99.68
i-883939;2023-10-05 22:10:15;;1.28;166.14
i-883940;2023-10-06 08:02:26;;0.44;527.27
i-883941;2023-10-06 08:02:26;;1.25;2436.94
i-883942;2023-10-06 08:02:26;;0.28;99.68
i-883943;2023-10-06 09:51:45;;0.88;99.68
i-883944;2023-10-06 12:01:36;;0.44;527.27
i-883945;2023-10-06 12:01:36;;1.37;2769.25
i-883946;2023-10-06 12:01:36;;0.98;143.99
i-883947;2023-10-06 12:01:36;;0.166;885.05
i-883948;2023-10-06 12:01:36;;0.28;497.35
i-883949;2023-10-06 12:01:36;;0.98;143.99
i-883950;2023-10-06 13:21:17;;0.483;548.32
i-883951;2023-10-06 13:21:17;;0.483;548.32
i-883952;2023-10-06 13:21:17;;1.48;221.53
i-883953;2023-10-06 13:21:17;;0.495;142.9
i-883954;2023-10-06 15:00:40;;0.483;88.61
i-883955;2023-10-06 15:00:40;;0.495;142.9
i-883956;2023-10-06 15:00:40;;0.188;1272.74
i-883957;2023-10-06 15:00:40;;0.495;142.9
i-883958;2023-10-06 15:00:40;;1.28;166.14
i-883959;2023-10-06 15:00:40;;0.98;143.99
i-883960;2023-10-06 16:19:26;;0.28;99.68
i-883961;2023-10-06 17:56:57;;0.78;110.76
i-883962;2023-10-06 17:56:57;;1.28;166.14
i-883963;2023-10-06 20:27:03;;0.483;1217.36
i-883964;2023-10-06 20:27:03;;0.188;1272.74
i-883965;2023-10-06 20:27:03;;0.38;33.22
i-883966;2023-10-06 20:27:03;;0.88;99.68
i-883967;2023-10-06 20:27:03;;0.98;143.99
i-883968;2023-10-06 20:27:03;;0.28;497.35
i-883969;2023-10-06 23:43:14;;0.495;142.9
i-883970;2023-10-06 23:43:14;;0.38;33.22
i-883971;2023-10-07 22:35:35;;0.483;88.61
i-883972;2023-10-07 22:35:35;;0.166;885.05
i-883973;2023-10-07 22:35:35;;0.98;143.99
i-883974;2023-10-08 22:25:02;;0.38;33.22
i-883975;2023-10-08 22:25:02;;0.28;99.68
i-883976;2023-10-08 22:25:02;;0.38;33.22
i-883977;2023-10-09 09:20:32;;0.172;774.28
i-883978;2023-10-09 09:20:32;;0.495;142.9
i-883979;2023-10-09 09:20:32;;0.483;548.32
i-883980;2023-10-09 09:20:32;;0.483;1217.36
i-883981;2023-10-09 09:20:32;;0.88;99.68
i-883982;2023-10-09 09:20:32;;1.25;2436.94
i-883983;2023-10-09 10:59:10;;0.78;110.76
i-883984;2023-10-09 10:59:10;;0.98;143.99
i-883985;2023-10-09 10:59:10;;1.48;221.53
i-883986;2023-10-09 10:59:10;;1.37;2769.25
i-883987;2023-10-09 10:59:10;;0.44;527.27
i-883988;2023-10-09 10:59:10;;0.98;143.99
i-883989;2023-10-09 13:16:25;;0.2;44.3
i-883990;2023-10-09 13:16:25;;0.28;497.35
i-883991;2023-10-09 13:16:25;;0.78;110.76
i-883992;2023-10-09 13:16:25;;0.495;142.9
i-883993;2023-10-09 14:50:56;;0.188;1272.74
i-883994;2023-10-09 14:50:56;;1.28;166.14
i-883995;2023-10-09 14:50:56;;0.28;99.68
i-883996;2023-10-09 14:50:56;;0.21;585.98
i-883997;2023-10-09 16:59:57;;1.37;2769.25
i-883998;2023-10-09 19:18:00;;1.37;2769.25
i-883999;2023-10-09 19:18:00;;0.495;142.9
i-884000;2023-10-09 22:12:11;;0.172;774.28
i-884001;2023-10-09 22:12:11;;0.172;774.28
i-884002;2023-10-09 22:12:11;;0.483;548.32
i-884003;2023-10-10 08:12:34;;1.37;2769.25
i-884004;2023-10-10 10:06:56;;1.25;2436.94
i-884005;2023-10-10 10:06:56;;0.28;99.68
i-884006;2023-10-10 11:31:58;;0.172;774.28
i-884007;2023-10-10 11:31:58;;0.21;585.98
i-884008;2023-10-10 11:31:58;;1.25;2436.94
i-884009;2023-10-10 11:31:58;;0.188;1272.74
i-884010;2023-10-10 11:31:58;;0.166;885.05
i-884011;2023-10-10 13:22:02;;0.483;548.32
i-884012;2023-10-10 13:22:02;;0.483;88.61
i-884013;2023-10-10 13:22:02;;0.2;44.3
i-884014;2023-10-10 15:02:09;;0.78;110.76
i-884015;2023-10-10 15:02:09;;0.483;1217.36
i-884016;2023-10-10 15:02:09;;1.48;221.53
i-884017;2023-10-10 15:02:09;;0.483;88.61
i-884018;2023-10-10 16:22:24;;0.166;885.05
i-884019;2023-10-10 16:22:24;;0.483;548.32
i-884020;2023-10-10 16:22:24;;0.28;99.68
i-884021;2023-10-10 16:22:24;;0.172;774.28
i-884022;2023-10-10 16:22:24;;1.28;166.14
i-884023;2023-10-10 16:22:24;;0.21;585.98
i-884024;2023-10-10 16:22:24;;0.483;1217.36
i-884025;2023-10-10 16:22:24;;0.483;1217.36
i-884026;2023-10-10 16:22:24;;1.25;2436.94
i-884027;2023-10-10 16:22:24;;0.188;1272.74
i-884028;2023-10-10 16:22:24;;0.188;1272.74
i-884029;2023-10-10 18:02:53;;0.21;585.98
i-884030;2023-10-10 18:02:53;;0.172;774.28
i-884031;2023-10-10 18:02:53;;0.38;33.22
i-884032;2023-10-10 18:02:53;;0.21;585.98
i-884033;2023-10-10 18:02:53;;0.78;110.76
i-884034;2023-10-10 19:44:51;;0.44;527.27
i-884035;2023-10-10 19:44:51;;0.483;88.61
i-884036;2023-10-10 19:44:51;;0.483;548.32
i-884037;2023-10-10 23:05:53;;0.44;527.27
i-884038;2023-10-10 23:05:53;;0.38;33.22
i-884039;2023-10-10 23:05:53;;0.78;110.76
i-884040;2023-10-10 23:05:53;;0.38;33.22
i-884041;2023-10-10 23:05:53;;0.483;88.61
i-884042;2023-10-11 08:55:15;;0.21;585.98
i-884043;2023-10-11 08:55:15;;0.2;44.3
i-884044;2023-10-11 08:55:15;;0.495;142.9
i-884045;2023-10-11 08:55:15;;1.48;221.53
i-884046;2023-10-11 08:55:15;;0.172;774.28
i-884047;2023-10-11 08:55:15;;0.28;99.68
i-884048;2023-10-11 11:10:58;;1.28;166.14
i-884049;2023-10-11 11:10:58;;1.37;2769.25
i-884050;2023-10-11 11:10:58;;1.25;2436.94
i-884051;2023-10-11 11:10:58;;0.88;99.68
i-884052;2023-10-11 12:40:02;;0.21;585.98
i-884053;2023-10-11 12:40:02;;1.25;2436.94
i-884054;2023-10-11 12:40:02;;0.2;44.3
i-884055;2023-10-11 12:40:02;;0.172;774.28
i-884056;2023-10-11 12:40:02;;0.483;1217.36
i-884057;2023-10-11 14:38:09;;0.2;44.3
i-884058;2023-10-11 16:34:24;;0.166;885.05
i-884059;2023-10-11 18:26:54;;0.172;774.28
i-884060;2023-10-11 18:26:54;;1.48;221.53
i-884061;2023-10-11 20:56:53;;1.28;166.14
i-884062;2023-10-11 20:56:53;;0.483;548.32
i-884063;2023-10-12 02:42:14;;0.172;774.28
i-884064;2023-10-12 02:42:14;;0.172;774.28
i-884065;2023-10-12 02:42:14;;1.37;2769.25
i-884066;2023-10-12 02:42:14;;0.166;885.05
i-884067;2023-10-12 09:58:33;;0.21;585.98
i-884068;2023-10-12 09:58:33;;0.44;527.27
i-884069;2023-10-12 12:15:12;;0.166;885.05
i-884070;2023-10-12 12:15:12;;0.172;774.28
i-884071;2023-10-12 12:15:12;;1.37;2769.25
i-884072;2023-10-12 13:48:30;;0.483;1217.36
i-884073;2023-10-12 13:48:30;;0.483;1217.36
i-884074;2023-10-12 13:48:30;;0.495;142.9
i-884075;2023-10-12 13:48:30;;0.483;88.61
i-884076;2023-10-12 15:55:05;;0.44;527.27
i-884077;2023-10-12 15:55:05;;0.172;774.28
i-884078;2023-10-12 15:55:05;;0.495;142.9
i-884079;2023-10-12 15:55:05;;0.38;33.22
i-884080;2023-10-12 15:55:05;;0.28;497.35
i-884081;2023-10-12 15:55:05;;1.48;221.53
i-884082;2023-10-12 18:08:16;;1.25;2436.94
i-884083;2023-10-12 18:08:16;;1.37;2769.25
i-884084;2023-10-12 20:00:59;;0.38;33.22
i-884085;2023-10-12 20:00:59;;0.38;33.22
i-884086;2023-10-12 22:38:09;;1.25;2436.94
i-884087;2023-10-12 22:38:09;;0.38;33.22
i-884088;2023-10-12 22:38:09;;0.28;99.68
i-884089;2023-10-12 22:38:09;;1.37;2769.25
i-884090;2023-10-13 09:04:30;;0.495;142.9
i-884091;2023-10-13 09:04:30;;1.37;2769.25
i-884092;2023-10-13 10:27:05;;0.38;33.22
i-884093;2023-10-13 10:27:05;;1.48;221.53
i-884094;2023-10-13 12:12:16;;0.44;527.27
i-884095;2023-10-13 12:12:16;;0.483;548.32
i-884096;2023-10-13 12:12:16;;0.98;143.99
i-884097;2023-10-13 13:42:38;;1.25;2436.94
i-884098;2023-10-13 13:42:38;;0.172;774.28
i-884099;2023-10-13 13:42:38;;1.37;2769.25
i-884100;2023-10-13 13:42:38;;0.44;527.27
i-884101;2023-10-13 13:42:38;;0.166;885.05
i-884102;2023-10-13 15:43:21;;0.98;143.99
i-884103;2023-10-13 15:43:21;;0.483;88.61
i-884104;2023-10-13 17:44:48;;0.28;497.35
i-884105;2023-10-13 17:44:48;;1.48;221.53
i-884106;2023-10-13 17:44:48;;0.78;110.76
i-884107;2023-10-13 19:50:35;;0.88;99.68
i-884108;2023-10-13 19:50:35;;0.483;1217.36
i-884109;2023-10-13 19:50:35;;0.44;527.27
i-884110;2023-10-13 19:50:35;;0.38;33.22
i-884111;2023-10-13 19:50:35;;0.28;497.35
i-884112;2023-10-13 19:50:35;;0.44;527.27
i-884113;2023-10-13 23:17:21;;0.483;1217.36
i-884114;2023-10-14 21:17:56;;0.188;1272.74
i-884115;2023-10-14 21:17:56;;1.28;166.14
i-884116;2023-10-14 21:17:56;;1.25;2436.94
i-884117;2023-10-14 21:17:56;;0.495;142.9
i-884118;2023-10-15 20:49:45;;0.98;143.99
i-884119;2023-10-15 20:49:45;;0.172;774.28
i-884120;2023-10-15 20:49:45;;1.37;2769.25
i-884121;2023-10-15 20:49:45;;0.38;33.22
i-884122;2023-10-15 20:49:45;;0.483;88.61
i-884123;2023-10-16 09:35:43;;1.28;166.14
i-884124;2023-10-16 09:35:43;;0.38;33.22
i-884125;2023-10-16 09:35:43;;0.44;527.27
i-884126;2023-10-16 11:29:31;;0.166;885.05
i-884127;2023-10-16 11:29:31;;0.483;548.32
i-884128;2023-10-16 11:29:31;;1.48;221.53
i-884129;2023-10-16 11:29:31;;1.37;2769.25
i-884130;2023-10-16 13:17:08;;0.38;33.22
i-884131;2023-10-16 13:17:08;;0.495;142.9
i-884132;2023-10-16 13:17:08;;0.483;548.32
i-884133;2023-10-16 13:17:08;;0.495;142.9
i-884134;2023-10-16 14:52:22;;0.483;88.61
i-884135;2023-10-16 14:52:22;;0.172;774.28
i-884136;2023-10-16 17:02:49;;1.37;2769.25
i-884137;2023-10-16 18:23:44;;0.28;99.68
i-884138;2023-10-16 18:23:44;;1.28;166.14
i-884139;2023-10-16 18:23:44;;0.28;497.35
i-884140;2023-10-16 18:23:44;;0.28;99.68
i-884141;2023-10-16 18:23:44;;0.38;33.22
i-884142;2023-10-16 20:47:23;;1.37;2769.25
i-884143;2023-10-16 20:47:23;;0.2;44.3
i-884144;2023-10-16 20:47:23;;0.28;99.68
i-884145;2023-10-16 20:47:23;;0.188;1272.74
i-884146;2023-10-17 01:45:15;;1.37;2769.25
i-884147;2023-10-17 01:45:15;;1.37;2769.25
i-884148;2023-10-17 01:45:15;;0.28;497.35
i-884149;2023-10-17 01:45:15;;0.166;885.05
i-884150;2023-10-17 01:45:15;;0.172;774.28
i-884151;2023-10-17 01:45:15;;0.188;1272.74
i-884152;2023-10-17 01:45:15;;0.38;33.22
i-884153;2023-10-17 01:45:15;;0.495;142.9
i-884154;2023-10-17 01:45:15;;1.37;2769.25
i-884155;2023-10-17 01:45:15;;0.28;497.35
i-884156;2023-10-17 09:55:52;;0.483;548.32
i-884157;2023-10-17 09:55:52;;0.188;1272.74
i-884158;2023-10-17 09:55:52;;0.38;33.22
i-884159;2023-10-17 12:09:49;;1.37;2769.25
i-884160;2023-10-17 12:09:49;;0.21;585.98
i-884161;2023-10-17 12:09:49;;0.28;497.35
i-884162;2023-10-17 12:09:49;;0.172;774.28
i-884163;2023-10-17 12:09:49;;0.38;33.22
i-884164;2023-10-17 12:09:49;;0.188;1272.74
i-884165;2023-10-17 12:09:49;;0.44;527.27
i-884166;2023-10-17 13:37:44;;0.188;1272.74
i-884167;2023-10-17 13:37:44;;0.483;88.61
i-884168;2023-10-17 13:37:44;;0.172;774.28
i-884169;2023-10-17 15:33:34;;1.25;2436.94
i-884170;2023-10-17 15:33:34;;0.21;585.98
i-884171;2023-10-17 15:33:34;;0.28;497.35
i-884172;2023-10-17 17:25:13;;1.25;2436.94
i-884173;2023-10-17 17:25:13;;0.28;99.68
i-884174;2023-10-17 19:08:32;;0.78;110.76
i-884175;2023-10-17 19:08:32;;0.38;33.22
i-884176;2023-10-17 19:08:32;;0.21;585.98
i-884177;2023-10-17 19:08:32;;0.2;44.3
i-884178;2023-10-17 19:08:32;;0.88;99.68
i-884179;2023-10-17 21:53:15;;0.483;1217.36
i-884180;2023-10-17 21:53:15;;0.2;44.3
i-884181;2023-10-17 21:53:15;;0.188;1272.74
i-884182;2023-10-17 21:53:15;;1.37;2769.25
i-884183;2023-10-17 21:53:15;;0.166;885.05
i-884184;2023-10-17 21:53:15;;0.38;33.22
i-884185;2023-10-17 21:53:15;;1.25;2436.94
i-884186;2023-10-17 21:53:15;;0.2;44.3
i-884187;2023-10-18 07:20:27;;1.37;2769.25
i-884188;2023-10-18 07:20:27;;0.495;142.9
i-884189;2023-10-18 07:20:27;;0.483;548.32
i-884190;2023-10-18 07:20:27;;0.78;110.76
i-884191;2023-10-18 07:20:27;;1.37;2769.25
i-884192;2023-10-18 07:20:27;;0.38;33.22
i-884193;2023-10-18 10:04:35;;0.78;110.76
i-884194;2023-10-18 10:04:35;;0.78;110.76
i-884195;2023-10-18 10:04:35;;0.483;88.61
i-884196;2023-10-18 10:04:35;;1.25;2436.94
i-884197;2023-10-18 10:04:35;;0.172;774.28
i-884198;2023-10-18 10:04:35;;1.28;166.14
i-884199;2023-10-18 10:04:35;;1.37;2769.25
i-884200;2023-10-18 11:27:15;;0.98;143.99
i-884201;2023-10-18 11:27:15;;0.98;143.99
i-884202;2023-10-18 13:12:36;;0.78;110.76
i-884203;2023-10-18 13:12:36;;0.483;548.32
i-884204;2023-10-18 13:12:36;;1.28;166.14
i-884205;2023-10-18 13:12:36;;0.88;99.68
i-884206;2023-10-18 14:43:18;;0.38;33.22
i-884207;2023-10-18 14:43:18;;0.38;33.22
i-884208;2023-10-18 14:43:18;;0.166;885.05
i-884209;2023-10-18 14:43:18;;0.28;99.68
i-884210;2023-10-18 14:43:18;;0.172;774.28
i-884211;2023-10-18 16:44:41;;0.44;527.27
i-884212;2023-10-18 16:44:41;;0.44;527.27
i-884213;2023-10-18 18:47:28;;0.483;1217.36
i-884214;2023-10-18 18:47:28;;0.483;88.61
i-884215;2023-10-18 18:47:28;;0.483;548.32
i-884216;2023-10-18 18:47:28;;0.28;99.68
i-884217;2023-10-18 18:47:28;;0.88;99.68
i-884218;2023-10-18 21:58:35;;1.28;166.14
i-884219;2023-10-18 21:58:35;;1.48;221.53
i-884220;2023-10-18 21:58:35;;0.28;497.35
i-884221;2023-10-18 21:58:35;;1.37;2769.25
i-884222;2023-10-19 07:52:27;;0.166;885.05
i-884223;2023-10-19 07:52:27;;0.38;33.22
i-884224;2023-10-19 07:52:27;;0.21;585.98
i-884225;2023-10-19 10:39:47;;1.25;2436.94
i-884226;2023-10-19 10:39:47;;1.37;2769.25
i-884227;2023-10-19 10:39:47;;0.2;44.3
i-884228;2023-10-19 10:39:47;;0.172;774.28
i-884229;2023-10-19 12:37:40;;1.48;221.53
i-884230;2023-10-19 12:37:40;;0.495;142.9
i-884231;2023-10-19 14:33:25;;0.483;548.32
i-884232;2023-10-19 14:33:25;;0.166;885.05
i-884233;2023-10-19 14:33:25;;1.28;166.14
i-884234;2023-10-19 16:24:56;;0.166;885.05
i-884235;2023-10-19 16:24:56;;0.44;527.27
i-884236;2023-10-19 16:24:56;;1.48;221.53
i-884237;2023-10-19 16:24:56;;0.495;142.9
i-884238;2023-10-19 16:24:56;;0.172;774.28
i-884239;2023-10-19 16:24:56;;0.483;548.32
i-884240;2023-10-19 18:07:58;;0.44;527.27
i-884241;2023-10-19 18:07:58;;0.98;143.99
i-884242;2023-10-19 18:07:58;;0.98;143.99
i-884243;2023-10-19 20:00:05;;0.483;88.61
i-884244;2023-10-19 20:00:05;;0.188;1272.74
i-884245;2023-10-19 20:00:05;;0.78;110.76
i-884246;2023-10-19 22:36:21;;0.166;885.05
i-884247;2023-10-19 22:36:21;;0.495;142.9
i-884248;2023-10-19 22:36:21;;0.188;1272.74
i-884249;2023-10-19 22:36:21;;0.172;774.28
i-884250;2023-10-20 09:00:53;;0.2;44.3
i-884251;2023-10-20 09:00:53;;0.38;33.22
i-884252;2023-10-20 09:00:53;;0.44;527.27
i-884253;2023-10-20 09:00:53;;1.37;2769.25
i-884254;2023-10-20 09:00:53;;0.166;885.05
i-884255;2023-10-20 10:19:52;;1.25;2436.94
i-884256;2023-10-20 10:19:52;;0.28;497.35
i-884257;2023-10-20 10:19:52;;0.38;33.22
i-884258;2023-10-20 11:57:50;;1.28;166.14
i-884259;2023-10-20 11:57:50;;0.483;548.32
i-884260;2023-10-20 11:57:50;;1.48;221.53
i-884261;2023-10-20 14:13:45;;1.25;2436.94
i-884262;2023-10-20 14:13:45;;0.188;1272.74
i-884263;2023-10-20 14:13:45;;0.2;44.3
i-884264;2023-10-20 15:45:36;;0.28;99.68
i-884265;2023-10-20 17:49:18;;0.98;143.99
i-884266;2023-10-20 17:49:18;;0.483;1217.36
i-884267;2023-10-20 17:49:18;;0.483;1217.36
i-884268;2023-10-20 17:49:18;;1.37;2769.25
i-884269;2023-10-20 17:49:18;;0.483;548.32
i-884270;2023-10-20 20:04:05;;0.44;527.27
i-884271;2023-10-20 20:04:05;;1.25;2436.94
i-884272;2023-10-20 20:04:05;;1.28;166.14
i-884273;2023-10-20 20:04:05;;0.483;1217.36
i-884274;2023-10-20 22:44:21;;0.21;585.98
i-884275;2023-10-20 22:44:21;;0.38;33.22
i-884276;2023-10-21 19:09:03;;0.188;1272.74
i-884277;2023-10-21 19:09:03;;0.78;110.76
i-884278;2023-10-21 19:09:03;;0.166;885.05
i-884279;2023-10-21 19:09:03;;1.48;221.53
i-884280;2023-10-21 19:09:03;;0.88;99.68
i-884281;2023-10-21 19:09:03;;0.28;497.35
i-884282;2023-10-21 19:09:03;;0.483;88.61
i-884283;2023-10-22 18:50:30;;0.21;585.98
i-884284;2023-10-22 18:50:30;;0.2;44.3
i-884285;2023-10-23 09:23:36;;0.495;142.9
i-884286;2023-10-23 09:23:36;;1.37;2769.25
i-884287;2023-10-23 09:23:36;;0.98;143.99
i-884288;2023-10-23 11:05:17;;0.483;88.61
i-884289;2023-10-23 11:05:17;;0.21;585.98
i-884290;2023-10-23 11:05:17;;0.483;548.32
i-884291;2023-10-23 12:28:40;;0.78;110.76
i-884292;2023-10-23 12:28:40;;0.38;33.22
i-884293;2023-10-23 12:28:40;;0.172;774.28
i-884294;2023-10-23 12:28:40;;0.21;585.98
i-884295;2023-10-23 14:15:26;;0.38;33.22
i-884296;2023-10-23 14:15:26;;0.2;44.3
i-884297;2023-10-23 14:15:26;;1.37;2769.25
i-884298;2023-10-23 14:15:26;;0.2;44.3
i-884299;2023-10-23 15:48:57;;0.483;548.32
i-884300;2023-10-23 15:48:57;;0.166;885.05
i-884301;2023-10-23 15:48:57;;1.37;2769.25
i-884302;2023-10-23 15:48:57;;0.2;44.3
i-884303;2023-10-23 15:48:57;;1.28;166.14
i-884304;2023-10-23 15:48:57;;0.28;99.68
i-884305;2023-10-23 17:56:00;;0.88;99.68
i-884306;2023-10-23 17:56:00;;0.166;885.05
i-884307;2023-10-23 20:24:11;;1.37;2769.25
i-884308;2023-10-23 20:24:11;;0.188;1272.74
i-884309;2023-10-23 20:24:11;;0.21;585.98
i-884310;2023-10-23 20:24:11;;0.44;527.27
i-884311;2023-10-23 23:26:03;;0.98;143.99
i-884312;2023-10-23 23:26:03;;1.25;2436.94
i-884313;2023-10-23 23:26:03;;1.48;221.53
i-884314;2023-10-23 23:26:03;;0.21;585.98
i-884315;2023-10-23 23:26:03;;0.188;1272.74
i-884316;2023-10-23 23:26:03;;0.2;44.3
i-884317;2023-10-24 09:19:26;;0.88;99.68
i-884318;2023-10-24 09:19:26;;0.28;497.35
i-884319;2023-10-24 10:56:58;;0.78;110.76
i-884320;2023-10-24 10:56:58;;0.78;110.76
i-884321;2023-10-24 13:12:02;;0.38;33.22
i-884322;2023-10-24 13:12:02;;0.28;99.68
i-884323;2023-10-24 14:42:09;;1.28;166.14
i-884324;2023-10-24 14:42:09;;0.44;527.27
i-884325;2023-10-24 14:42:09;;1.25;2436.94
i-884326;2023-10-24 14:42:09;;1.25;2436.94
i-884327;2023-10-24 16:42:24;;0.28;497.35
i-884328;2023-10-24 16:42:24;;0.28;497.35
i-884329;2023-10-24 16:42:24;;0.188;1272.74
i-884330;2023-10-24 16:42:24;;0.78;110.76
i-884331;2023-10-24 16:42:24;;0.483;88.61
i-884332;2023-10-24 18:42:54;;0.2;44.3
i-884333;2023-10-24 21:44:53;;0.2;44.3
i-884334;2023-10-24 21:44:53;;1.48;221.53
i-884335;2023-10-25 06:30:14;;0.28;99.68
i-884336;2023-10-25 06:30:14;;1.37;2769.25
i-884337;2023-10-25 06:30:14;;0.44;527.27
i-884338;2023-10-25 06:30:14;;0.2;44.3
i-884339;2023-10-25 10:09:21;;0.166;885.05
i-884340;2023-10-25 10:09:21;;0.38;33.22
i-884341;2023-10-25 10:09:21;;1.25;2436.94
i-884342;2023-10-25 10:09:21;;1.37;2769.25
i-884343;2023-10-25 10:09:21;;0.28;99.68
i-884344;2023-10-25 11:36:48;;0.28;497.35
i-884345;2023-10-25 11:36:48;;0.2;44.3
i-884346;2023-10-25 11:36:48;;0.88;99.68
i-884347;2023-10-25 13:31:42;;0.2;44.3
i-884348;2023-10-25 13:31:42;;0.483;88.61
i-884349;2023-10-25 15:21:29;;0.2;44.3
i-884350;2023-10-25 15:21:29;;0.495;142.9
i-884351;2023-10-25 15:21:29;;1.28;166.14
i-884352;2023-10-25 17:01:04;;0.483;88.61
i-884353;2023-10-25 17:01:04;;0.88;99.68
i-884354;2023-10-25 18:20:13;;0.483;88.61
i-884355;2023-10-25 18:20:13;;0.495;142.9
i-884356;2023-10-25 18:20:13;;0.166;885.05
i-884357;2023-10-25 20:36:51;;0.38;33.22
i-884358;2023-10-25 20:36:51;;0.21;585.98
i-884359;2023-10-26 00:42:02;;0.495;142.9
i-884360;2023-10-26 00:42:02;;0.483;1217.36
i-884361;2023-10-26 00:42:02;;0.44;527.27
i-884362;2023-10-26 00:42:02;;0.483;548.32
i-884363;2023-10-26 00:42:02;;0.483;1217.36
i-884364;2023-10-26 00:42:02;;0.172;774.28
i-884365;2023-10-26 09:46:20;;0.166;885.05
i-884366;2023-10-26 09:46:20;;0.483;88.61
i-884367;2023-10-26 09:46:20;;0.44;527.27
i-884368;2023-10-26 09:46:20;;0.2;44.3
i-884369;2023-10-26 09:46:20;;0.88;99.68
i-884370;2023-10-26 09:46:20;;0.44;527.27
i-884371;2023-10-26 11:50:46;;0.483;548.32
i-884372;2023-10-26 11:50:46;;0.98;143.99
i-884373;2023-10-26 11:50:46;;0.28;497.35
i-884374;2023-10-26 13:59:37;;0.2;44.3
i-884375;2023-10-26 13:59:37;;0.483;88.61
i-884376;2023-10-26 13:59:37;;1.25;2436.94
i-884377;2023-10-26 16:17:20;;0.188;1272.74
i-884378;2023-10-26 16:17:20;;0.483;1217.36
i-884379;2023-10-26 16:17:20;;0.483;548.32
i-884380;2023-10-26 17:52:46;;0.98;143.99
i-884381;2023-10-26 17:52:46;;0.28;99.68
i-884382;2023-10-26 17:52:46;;0.44;527.27
i-884383;2023-10-26 20:14:29;;1.37;2769.25
i-884384;2023-10-26 20:14:29;;0.188;1272.74
i-884385;2023-10-26 20:14:29;;1.28;166.14
i-884386;2023-10-26 20:14:29;;0.495;142.9
i-884387;2023-10-26 23:05:09;;0.483;88.61
i-884388;2023-10-26 23:05:09;;0.172;774.28
i-884389;2023-10-26 23:05:09;;0.28;99.68
i-884390;2023-10-27 08:54:22;;0.188;1272.74
i-884391;2023-10-27 08:54:22;;0.88;99.68
i-884392;2023-10-27 08:54:22;;0.21;585.98
i-884393;2023-10-27 08:54:22;;0.98;143.99
i-884394;2023-10-27 08:54:22;;0.44;527.27
i-884395;2023-10-27 11:09:39;;0.78;110.76
