ocel_id;ocel_time;ocel_changed_field;price
o-991177;2023-11-06 09:45:03;;690.66
o-991178;2023-11-06 11:48:12;;1050.67
o-991179;2023-11-06 13:54:29;;1697.54
o-991180;2023-11-06 16:07:04;;3501.96
o-991181;2023-11-06 17:32:14;;5518.01
o-991182;2023-11-06 19:22:33;;2029.87
o-991183;2023-11-06 22:21:18;;863.45
o-991184;2023-11-07 08:30:47;;147.9
o-991185;2023-11-07 10:34:16;;731.63
o-991186;2023-11-07 12:26:38;;171.14
o-991187;2023-11-07 14:11:21;;2597.0
o-991188;2023-11-07 15:40:48;;5031.71
o-991189;2023-11-07 17:39:42;;697.31
o-991190;2023-11-07 19:37:29;;4878.88
o-991191;2023-11-07 22:51:10;;2439.72
o-991192;2023-11-08 09:30:31;;49.3
o-991193;2023-11-08 11:19:07;;4076.86
o-991194;2023-11-08 12:56:20;;2486.24
o-991195;2023-11-08 15:10:46;;2445.23
o-991196;2023-11-08 16:39:37;;1464.94
o-991197;2023-11-08 18:37:20;;3523.05
o-991198;2023-11-08 21:28:11;;3493.11
o-991199;2023-11-09 04:50:03;;603.11
o-991200;2023-11-09 10:19:09;;1387.4
o-991201;2023-11-09 11:56:23;;1316.51
o-991202;2023-11-09 14:10:52;;733.86
o-991203;2023-11-09 15:39:50;;115.76
o-991204;2023-11-09 17:37:45;;878.96
o-991205;2023-11-09 19:33:36;;3025.7
o-991206;2023-11-09 22:43:23;;3526.35
o-991207;2023-11-10 09:14:57;;4624.12
o-991208;2023-11-10 10:48:00;;1626.64
o-991209;2023-11-10 12:54:06;;2807.47
o-991210;2023-11-10 15:06:17;;1034.03
o-991211;2023-11-10 16:30:40;;1333.1
o-991212;2023-11-10 18:19:26;;1388.5
o-991213;2023-11-10 20:34:29;;7190.64
o-991214;2023-11-11 00:27:50;;1309.85
o-991215;2023-11-11 22:59:17;;2495.1
o-991216;2023-11-12 23:12:27;;4091.29
o-991217;2023-11-13 09:11:41;;392.66
o-991218;2023-11-13 10:41:28;;1306.51
o-991219;2023-11-13 12:41:01;;1970.05
o-991220;2023-11-13 14:40:08;;93.6
o-991221;2023-11-13 16:38:21;;3674.78
o-991222;2023-11-13 18:34:48;;4905.4
o-991223;2023-11-13 21:20:35;;942.09
o-991224;2023-11-14 04:04:27;;1960.04
o-991225;2023-11-14 09:28:59;;3637.12
o-991226;2023-11-14 11:16:04;;5211.16
o-991227;2023-11-14 12:50:13;;779.28
o-991228;2023-11-14 14:58:32;;863.46
o-991229;2023-11-14 17:15:10;;1904.67
o-991230;2023-11-14 18:48:25;;270.83
o-991231;2023-11-14 22:01:27;;1122.63
o-991232;2023-11-15 07:09:38;;5098.19
o-991233;2023-11-15 09:52:41;;1277.74
o-991234;2023-11-15 12:03:28;;315.13
o-991235;2023-11-15 13:25:02;;3415.59
o-991236;2023-11-15 15:08:09;;1294.36
o-991237;2023-11-15 16:34:24;;1685.36
o-991238;2023-11-15 18:26:54;;1808.31
o-991239;2023-11-15 20:56:53;;1443.88
o-991240;2023-11-16 02:42:14;;1223.49
o-991241;2023-11-16 09:58:33;;2970.26
o-991242;2023-11-16 12:15:12;;10392.99
o-991243;2023-11-16 13:48:30;;2052.01
o-991244;2023-11-16 15:55:05;;6406.37
o-991245;2023-11-16 18:08:16;;2605.86
o-991246;2023-11-16 20:00:59;;3952.81
o-991247;2023-11-16 22:38:09;;4080.19
o-991248;2023-11-17 09:04:30;;2873.93
o-991249;2023-11-17 10:27:05;;3084.38
o-991250;2023-11-17 12:12:16;;2174.97
o-991251;2023-11-17 13:42:38;;2584.84
o-991252;2023-11-17 15:43:21;;3254.97
o-991253;2023-11-17 17:44:48;;5632.08
o-991254;2023-11-17 19:50:35;;226.53
o-991255;2023-11-17 23:17:21;;2615.84
o-991256;2023-11-18 21:17:56;;2670.09
o-991257;2023-11-19 20:49:45;;1477.1
o-991258;2023-11-20 09:35:43;;5148.04
o-991259;2023-11-20 11:29:31;;3828.79
o-991260;2023-11-20 13:17:08;;2774.25
o-991261;2023-11-20 14:52:22;;1132.63
o-991262;2023-11-20 17:02:49;;2441.94
o-991263;2023-11-20 18:23:44;;3946.21
o-991264;2023-11-20 20:47:23;;890.05
o-991265;2023-11-21 01:45:15;;2992.45
o-991266;2023-11-21 09:55:52;;3038.97
o-991267;2023-11-21 12:09:49;;204.36
o-991268;2023-11-21 13:37:44;;3403.39
o-991269;2023-11-21 15:33:34;;2460.75
o-991270;2023-11-21 17:25:13;;5787.17
o-991271;2023-11-21 19:08:32;;492.35
o-991272;2023-11-21 21:53:15;;1000.8
o-991273;2023-11-22 07:20:26;;5629.88
o-991274;2023-11-22 10:04:35;;270.82
o-991275;2023-11-22 11:27:15;;1100.49
o-991276;2023-11-22 13:12:36;;3974.98
o-991277;2023-11-22 14:43:18;;147.9
o-991278;2023-11-22 16:44:41;;746.04
o-991279;2023-11-22 18:47:28;;370.52
o-991280;2023-11-22 21:58:35;;6014.25
o-991281;2023-11-23 07:52:27;;1875.85
o-991282;2023-11-23 10:39:47;;764.85
o-991283;2023-11-23 12:37:40;;1322.04
o-991284;2023-11-23 14:33:25;;884.51
o-991285;2023-11-23 16:24:56;;842.41
o-991286;2023-11-23 18:07:57;;1365.26
o-991287;2023-11-23 20:00:03;;2096.32
o-991288;2023-11-23 22:36:17;;3063.35
o-991289;2023-11-24 09:00:45;;1265.52
o-991290;2023-11-24 10:19:36;;1641.03
o-991291;2023-11-24 11:57:18;;2585.93
o-991292;2023-11-24 14:12:41;;2917.15
o-991293;2023-11-24 15:43:28;;1499.27
o-991294;2023-11-24 17:45:01;;3271.58
o-991295;2023-11-24 19:51:15;;1162.51
o-991296;2023-11-24 23:18:41;;1709.7
o-991297;2023-11-25 21:21:56;;1464.94
o-991298;2023-11-26 20:57:45;;3692.52
o-991299;2023-11-27 09:44:30;;7236.06
o-991300;2023-11-27 11:47:06;;2619.16
o-991301;2023-11-27 13:52:18;;5179.01
o-991302;2023-11-27 16:02:41;;1056.19
o-991303;2023-11-27 17:23:28;;2705.54
o-991304;2023-11-27 19:05:02;;3134.25
o-991305;2023-11-27 21:46:15;;6129.46
o-991306;2023-11-28 06:38:26;;2086.37
o-991307;2023-11-28 10:18:22;;458.03
o-991308;2023-11-28 11:54:50;;553.32
o-991309;2023-11-28 14:07:46;;2948.13
o-991310;2023-11-28 15:33:37;;2818.55
o-991311;2023-11-28 17:25:20;;160.06
o-991312;2023-11-28 19:08:46;;3418.92
o-991313;2023-11-28 21:53:43;;3847.59
o-991314;2023-11-29 07:23:14;;1133.72
o-991315;2023-11-29 10:07:39;;2734.36
o-991316;2023-11-29 11:33:24;;5952.24
o-991317;2023-11-29 13:24:54;;919.94
o-991318;2023-11-29 15:07:53;;2223.72
o-991319;2023-11-29 16:33:52;;568.79
o-991320;2023-11-29 18:25:49;;697.31
o-991321;2023-11-29 20:53:39;;741.61
o-991322;2023-11-30 02:22:50;;1398.46
o-991323;2023-11-30 09:37:13;;1154.74
o-991324;2023-11-30 11:32:31;;5911.25
o-991325;2023-11-30 13:23:08;;8125.53
o-991326;2023-11-30 15:04:22;;1439.45
o-991327;2023-11-30 16:26:49;;842.41
o-991328;2023-11-30 18:11:44;;4702.69
o-991329;2023-11-30 20:11:23;;259.75
o-991330;2023-11-30 22:58:58;;1438.37
o-991331;2023-12-01 09:46:07;;2493.97
o-991332;2023-12-01 11:50:19;;2074.16
o-991333;2023-12-01 13:58:44;;734.94
o-991334;2023-12-01 16:15:34;;2565.47
o-991335;2023-12-01 17:49:13;;142.77
o-991336;2023-12-01 20:03:51;;108.32
o-991337;2023-12-01 22:43:53;;211.64
o-991338;2023-12-02 19:06:14;;1869.67
o-991339;2023-12-03 18:46:18;;1702.02
o-991340;2023-12-04 09:18:33;;5710.4
o-991341;2023-12-04 10:55:11;;3627.57
o-991342;2023-12-04 13:08:28;;4515.12
o-991343;2023-12-04 14:35:01;;325.33
o-991344;2023-12-04 16:28:08;;1724.98
o-991345;2023-12-04 18:14:22;;1865.09
o-991346;2023-12-04 20:19:17;;3333.63
o-991347;2023-12-04 23:14:45;;1565.37
o-991348;2023-12-05 09:05:54;;2875.5
o-991349;2023-12-05 10:29:53;;654.87
o-991350;2023-12-05 12:17:52;;1617.08
o-991351;2023-12-05 13:53:49;;848.9
o-991352;2023-12-05 16:05:44;;6075.49
o-991353;2023-12-05 17:29:34;;1228.92
o-991354;2023-12-05 19:17:13;;280.54
o-991355;2023-12-05 22:10:38;;1277.18
o-991356;2023-12-06 08:04:44;;360.89
o-991357;2023-12-06 09:55:12;;631.9
o-991358;2023-12-06 12:08:29;;5917.07
o-991359;2023-12-06 13:35:04;;1060.16
o-991360;2023-12-06 15:28:14;;2215.24
o-991361;2023-12-06 17:14:33;;1450.55
o-991362;2023-12-06 18:47:12;;177.21
o-991363;2023-12-06 21:57:47;;6338.47
o-991364;2023-12-07 07:47:39;;7011.26
o-991365;2023-12-07 10:34:30;;3792.91
o-991366;2023-12-07 12:27:06;;1404.6
o-991367;2023-12-07 14:12:17;;6360.29
o-991368;2023-12-07 15:42:40;;108.32
o-991369;2023-12-07 17:43:26;;1323.12
o-991370;2023-12-07 19:46:29;;2929.43
o-991371;2023-12-07 23:09:09;;2505.73
o-991372;2023-12-08 08:59:10;;2795.1
o-991373;2023-12-08 11:16:51;;7007.87
o-991374;2023-12-08 12:51:48;;2795.1
o-991375;2023-12-08 15:01:41;;3167.14
o-991376;2023-12-08 16:21:28;;4479.53
o-991377;2023-12-08 18:01:01;;2531.04
o-991378;2023-12-08 19:39:15;;1496.48
o-991379;2023-12-08 22:54:41;;1839.82
o-991380;2023-12-09 20:27:24;;3423.15
o-991381;2023-12-10 20:08:40;;842.02
o-991382;2023-12-11 08:50:32;;4167.18
o-991383;2023-12-11 11:03:53;;1060.15
o-991384;2023-12-11 12:25:52;;1127.93
o-991385;2023-12-11 14:09:50;;2505.74
o-991386;2023-12-11 15:37:45;;4162.59
o-991387;2023-12-11 17:33:36;;853.48
o-991388;2023-12-11 19:25:18;;3422.05
o-991389;2023-12-11 22:26:47;;269.06
o-991390;2023-12-12 08:41:45;;2645.82
o-991391;2023-12-12 10:50:43;;692.71
o-991392;2023-12-12 12:59:32;;314.98
o-991393;2023-12-12 15:17:10;;953.36
o-991394;2023-12-12 16:52:25;;2689.46
o-991395;2023-12-12 19:02:56;;6196.1
o-991396;2023-12-12 21:42:03;;1324.27
o-991397;2023-12-13 06:13:14;;2218.69
o-991398;2023-12-13 09:50:40;;1173.84
o-991399;2023-12-13 11:59:25;;1268.04
o-991400;2023-12-13 14:16:56;;1398.9
o-991401;2023-12-13 15:51:57;;487.2
o-991402;2023-12-13 18:02:00;;1301.3
o-991403;2023-12-13 19:42:11;;2634.36
o-991404;2023-12-13 23:00:34;;3568.94
o-991405;2023-12-14 08:48:52;;968.33
o-991406;2023-12-14 11:01:23;;1427.59
o-991407;2023-12-14 12:20:52;;2944.35
o-991408;2023-12-14 13:59:50;;1514.86
o-991409;2023-12-14 16:17:45;;5874.55
o-991410;2023-12-14 17:53:36;;73.86
o-991411;2023-12-14 20:16:59;;1472.39
o-991412;2023-12-14 23:10:09;;9197.46
o-991413;2023-12-15 09:00:23;;1726.11
o-991414;2023-12-15 10:18:51;;1269.17
o-991415;2023-12-15 11:55:48;;3225.69
o-991416;2023-12-15 14:09:41;;665.22
o-991417;2023-12-15 15:37:28;;4194.77
o-991418;2023-12-15 17:33:02;;962.59
o-991419;2023-12-15 19:24:09;;602.03
o-991420;2023-12-15 22:24:30;;2034.99
o-991421;2023-12-16 17:09:56;;5894.1
o-991422;2023-12-17 16:56:48;;3413.98
o-991423;2023-12-18 09:07:09;;1530.93
o-991424;2023-12-18 10:32:24;;1266.87
o-991425;2023-12-18 12:22:54;;2875.5
o-991426;2023-12-18 14:03:53;;2494.23
o-991427;2023-12-18 15:25:52;;5156.95
o-991428;2023-12-18 17:09:49;;3629.83
o-991429;2023-12-18 18:37:44;;2555.11
o-991430;2023-12-18 21:29:23;;1181.89
o-991431;2023-12-19 04:57:15;;119.81
o-991432;2023-12-19 10:27:04;;303.49
o-991433;2023-12-19 12:12:14;;715.72
o-991434;2023-12-19 13:42:33;;922.41
o-991435;2023-12-19 15:43:12;;3792.88
o-991436;2023-12-19 17:44:29;;7785.17
o-991437;2023-12-19 19:49:39;;1382.83
o-991438;2023-12-19 23:15:29;;2634.36
o-991439;2023-12-20 09:06:46;;5226.99
o-991440;2023-12-20 10:31:38;;4951.43
o-991441;2023-12-20 12:21:21;;395.34
o-991442;2023-12-20 14:00:48;;6088.14
o-991443;2023-12-20 15:19:42;;1813.42
o-991444;2023-12-20 16:57:29;;1209.43
o-991445;2023-12-20 19:13:04;;1301.3
o-991446;2023-12-20 22:02:19;;2531.04
o-991447;2023-12-21 07:14:51;;5294.67
o-991448;2023-12-21 09:58:25;;6359.09
o-991449;2023-12-21 12:14:56;;722.61
o-991450;2023-12-21 13:47:58;;773.1
o-991451;2023-12-21 15:54:01;;3185.46
o-991452;2023-12-21 18:06:08;;1838.61
o-991453;2023-12-21 19:54:35;;573.37
o-991454;2023-12-21 23:25:21;;3418.6
o-991455;2023-12-22 09:18:37;;3907.68
o-991456;2023-12-22 10:55:19;;4664.33
o-991457;2023-12-22 13:08:44;;4434.72
o-991458;2023-12-22 14:35:34;;3712.48
o-991459;2023-12-22 16:29:13;;2470.16
o-991460;2023-12-22 18:16:32;;3988.08
o-991461;2023-12-22 20:25:47;;1427.6
o-991462;2023-12-22 23:35:39;;269.06
o-991463;2023-12-23 22:12:49;;1776.65
o-991464;2023-12-24 21:39:31;;2080.89
o-991465;2023-12-25 09:30:28;;2115.38
o-991466;2023-12-25 11:19:01;;256.44
o-991467;2023-12-25 12:56:08;;4286.61
o-991468;2023-12-25 15:10:22;;1931.67
o-991469;2023-12-25 16:38:49;;337.95
o-991470;2023-12-25 18:35:44;;2431.12
o-991471;2023-12-25 21:23:23;;899.44
o-991472;2023-12-26 04:21:14;;646.83
o-991473;2023-12-26 09:47:27;;4710.3
o-991474;2023-12-26 11:53:00;;4377.28
o-991475;2023-12-26 14:04:06;;956.84
o-991476;2023-12-26 15:26:17;;1823.73
o-991477;2023-12-26 17:10:40;;3735.42
o-991478;2023-12-26 18:39:26;;520.53
o-991479;2023-12-26 21:34:29;;6593.32
o-991480;2023-12-27 05:27:50;;4424.4
o-991481;2023-12-27 10:00:43;;2921.38
o-991482;2023-12-27 11:19:32;;3678.05
o-991483;2023-12-27 12:57:09;;429.8
o-991484;2023-12-27 15:12:24;;108.32
o-991485;2023-12-27 16:42:54;;165.73
o-991486;2023-12-27 18:43:53;;2078.64
o-991487;2023-12-27 21:47:50;;4318.78
o-991488;2023-12-28 06:47:57;;4877.92
o-991489;2023-12-28 10:28:50;;3192.4
o-991490;2023-12-28 12:15:46;;4308.44
o-991491;2023-12-28 13:49:37;;2741.15
o-991492;2023-12-28 15:57:20;;2041.88
o-991493;2023-12-28 18:12:46;;1129.07
o-991494;2023-12-28 20:14:29;;1829.42
o-991495;2023-12-28 23:05:09;;2178.55
o-991496;2023-12-29 08:54:22;;2749.17
o-991497;2023-12-29 11:09:39;;681.26
o-991498;2023-12-29 12:37:24;;761.65
o-991499;2023-12-29 14:32:53;;3928.39
o-991500;2023-12-29 16:23:52;;4981.27
o-991501;2023-12-29 18:05:50;;761.64
o-991502;2023-12-29 19:53:41;;2473.62
o-991503;2023-12-29 23:23:33;;3306.05
o-991504;2023-12-30 21:36:32;;1564.24
o-991505;2023-12-31 21:26:57;;945.34
o-991506;2024-01-01 09:16:38;;3399.03
o-991507;2024-01-01 10:51:21;;1733.01
o-991508;2024-01-01 13:00:48;;1211.77
o-991509;2024-01-01 14:19:41;;1414.99
o-991510;2024-01-01 15:57:28;;4098.32
o-991511;2024-01-01 18:13:02;;108.32
o-991512;2024-01-01 20:15:17;;1588.3
o-991513;2024-01-01 23:06:45;;371.25
o-991514;2024-01-02 08:56:18;;1296.71
o-991515;2024-01-02 11:12:32;;3357.69
o-991516;2024-01-02 12:43:10;;1960.35
o-991517;2024-01-02 14:44:25;;4595.5
o-991518;2024-01-02 16:46:56;;6169.7
o-991519;2024-01-02 18:51:58;;4101.75
o-991520;2024-01-02 22:12:05;;1927.05
o-991521;2024-01-03 08:12:21;;3494.37
o-991522;2024-01-03 10:06:37;;4228.05
o-991523;2024-01-03 11:31:20;;906.32
o-991524;2024-01-03 13:20:46;;2264.67
o-991525;2024-01-03 14:59:37;;3315.24
o-991526;2024-01-03 17:17:20;;932.73
o-991527;2024-01-03 18:52:46;;1243.87
o-991528;2024-01-03 22:14:29;;819.06
o-991529;2024-01-04 08:17:09;;1473.52
o-991530;2024-01-04 10:13:49;;2253.13
o-991531;2024-01-04 11:45:44;;3105.13
o-991532;2024-01-04 13:49:34;;4756.2
o-991533;2024-01-04 15:57:13;;4629.91
o-991534;2024-01-04 18:12:32;;4844.64
o-991535;2024-01-04 20:13:47;;4136.18
o-991536;2024-01-04 23:03:45;;3211.91
o-991537;2024-01-05 08:52:42;;1288.63
o-991538;2024-01-05 11:07:08;;2607.95
o-991539;2024-01-05 12:32:22;;1530.93
o-991540;2024-01-05 14:22:50;;9235.37
o-991541;2024-01-05 16:03:45;;4079.91
o-991542;2024-01-05 17:25:36;;1009.64
o-991543;2024-01-05 19:09:18;;654.87
o-991544;2024-01-05 21:54:47;;2632.06
o-991545;2024-01-06 15:11:38;;1025.73
o-991546;2024-01-07 15:00:13;;991.27
o-991547;2024-01-08 06:55:22;;2103.89
o-991548;2024-01-08 10:37:00;;2007.41
o-991549;2024-01-08 12:32:05;;922.41
o-991550;2024-01-08 14:22:16;;3422.05
o-991551;2024-01-08 16:02:38;;3999.55
o-991552;2024-01-08 17:23:21;;2156.71
o-991553;2024-01-08 19:04:48;;7951.65
o-991554;2024-01-08 21:45:47;;269.06
o-991555;2024-01-09 06:35:39;;3216.42
o-991556;2024-01-09 10:15:18;;699.65
o-991557;2024-01-09 11:48:42;;1014.25
o-991558;2024-01-09 13:55:29;;4016.82
o-991559;2024-01-09 16:09:04;;1106.11
o-991560;2024-01-09 17:36:14;;1628.53
o-991561;2024-01-09 19:30:33;;11132.16
o-991562;2024-01-09 22:37:18;;5433.64
o-991563;2024-01-10 09:02:47;;7113.49
o-991564;2024-01-10 10:23:40;;1816.84
o-991565;2024-01-10 12:05:25;;3173.99
o-991566;2024-01-10 13:28:56;;1462.04
o-991567;2024-01-10 15:15:57;;257.57
o-991568;2024-01-10 16:50:00;;1277.17
o-991569;2024-01-10 18:58:06;;1106.07
o-991570;2024-01-10 22:30:29;;3250.94
o-991571;2024-01-11 08:49:09;;2184.28
o-991572;2024-01-11 11:01:49;;3914.61
o-991573;2024-01-11 12:21:44;;8662.38
o-991574;2024-01-11 14:01:34;;5967.61
o-991575;2024-01-11 15:21:13;;4574.79
o-991576;2024-01-11 17:00:32;;1813.42
o-991577;2024-01-11 18:19:10;;3448.45
o-991578;2024-01-11 20:33:41;;847.79
o-991579;2024-01-12 00:23:02;;39.43
o-991580;2024-01-12 09:25:26;;2653.88
o-991581;2024-01-12 11:08:58;;5572.61
o-991582;2024-01-12 12:36:01;;3942.11
o-991583;2024-01-12 14:30:08;;3967.43
o-991584;2024-01-12 16:18:22;;6468.2
o-991585;2024-01-12 17:54:49;;2121.11
o-991586;2024-01-12 20:20:39;;1644.62
o-991587;2024-01-12 23:17:29;;3523.08
o-991588;2024-01-13 21:18:20;;746.72
o-991589;2024-01-14 20:50:32;;1473.52
o-991590;2024-01-15 09:36:35;;1381.68
o-991591;2024-01-15 11:31:15;;860.39
o-991592;2024-01-15 13:20:36;;3224.5
o-991593;2024-01-15 14:59:18;;1679.04
o-991594;2024-01-15 17:16:41;;2622.89
o-991595;2024-01-15 18:51:28;;142.75
o-991596;2024-01-15 22:10:35;;1773.24
o-991597;2024-01-16 08:04:27;;728.29
o-991598;2024-01-16 09:54:46;;1313.95
o-991599;2024-01-16 12:07:37;;153.12
o-991600;2024-01-16 13:33:20;;4269.38
o-991601;2024-01-16 15:24:46;;1288.64
o-991602;2024-01-16 17:07:37;;9130.84
o-991603;2024-01-16 18:33:20;;2634.36
o-991604;2024-01-16 21:16:11;;830.53
o-991605;2024-01-17 03:38:03;;1514.82
o-991606;2024-01-17 09:59:57;;2603.34
o-991607;2024-01-17 12:17:59;;2748.05
o-991608;2024-01-17 13:54:04;;153.12
o-991609;2024-01-17 16:06:14;;3287.69
o-991610;2024-01-17 17:30:33;;1410.36
o-991611;2024-01-17 19:19:12;;2126.81
o-991612;2024-01-17 22:14:35;;382.75
o-991613;2024-01-18 08:17:21;;3007.54
o-991614;2024-01-18 10:14:07;;1071.65
o-991615;2024-01-18 11:46:20;;154.24
o-991616;2024-01-18 13:50:46;;234.63
o-991617;2024-01-18 15:59:37;;1209.43
o-991618;2024-01-18 18:17:20;;1672.14
o-991619;2024-01-18 20:28:11;;3241.76
o-991620;2024-01-18 23:50:03;;1119.92
o-991621;2024-01-19 09:48:15;;666.36
o-991622;2024-01-19 11:54:35;;2795.09
o-991623;2024-01-19 14:07:16;;85.35
o-991624;2024-01-19 15:32:37;;1037.22
o-991625;2024-01-19 17:23:20;;1333.46
o-991626;2024-01-19 19:04:46;;1411.52
o-991627;2024-01-19 21:45:43;;3941.03
o-991628;2024-01-20 14:17:14;;2018.94
o-991629;2024-01-21 14:11:25;;1530.93
o-991630;2024-01-22 06:17:46;;2425.35
o-991631;2024-01-22 09:55:38;;3482.88
o-991632;2024-01-22 12:09:22;;1795.0
o-991633;2024-01-22 13:36:50;;979.76
o-991634;2024-01-22 15:31:45;;2531.04
o-991635;2024-01-22 17:21:36;;848.91
o-991636;2024-01-22 19:01:18;;922.4
o-991637;2024-01-22 21:38:47;;875.31
o-991638;2024-01-23 05:53:38;;108.32
o-991639;2024-01-23 10:29:06;;1404.6
o-991640;2024-01-23 12:16:17;;1457.46
o-991641;2024-01-23 13:50:40;;613.48
o-991642;2024-01-23 15:59:26;;956.83
o-991643;2024-01-23 18:16:57;;4618.39
o-991644;2024-01-23 20:27:03;;8944.83
o-991645;2024-01-23 23:43:14;;1414.99
o-991646;2024-01-24 09:40:04;;4962.89
o-991647;2024-01-24 11:38:14;;1381.68
o-991648;2024-01-24 13:34:33;;2402.41
o-991649;2024-01-24 15:27:12;;2634.36
o-991650;2024-01-24 17:12:30;;1875.44
o-991651;2024-01-24 18:43:05;;887.95
o-991652;2024-01-24 21:45:26;;3709.07
o-991653;2024-01-25 06:33:33;;302.36
o-991654;2024-01-25 10:13:00;;4552.99
o-991655;2024-01-25 11:44:05;;3325.57
o-991656;2024-01-25 13:46:16;;9119.35
o-991657;2024-01-25 15:50:38;;108.32
o-991658;2024-01-25 17:59:21;;3151.03
o-991659;2024-01-25 20:34:15;;2413.91
o-991660;2024-01-26 00:26:26;;1628.54
o-991661;2024-01-26 09:29:10;;597.47
o-991662;2024-01-26 11:16:26;;1542.42
o-991663;2024-01-26 12:50:57;;5226.99
o-991664;2024-01-26 15:00:00;;1266.85
o-991665;2024-01-26 16:18:06;;234.63
o-991666;2024-01-26 17:54:17;;223.13
o-991667;2024-01-26 20:19:03;;1427.59
o-991668;2024-01-26 23:14:17;;393.09
o-991669;2024-01-27 21:08:44;;1835.24
o-991670;2024-01-28 20:31:20;;3052.29
o-991671;2024-01-29 09:15:28;;6215.58
o-991672;2024-01-29 10:49:01;;1532.1
o-991673;2024-01-29 12:56:08;;3717.06
o-991674;2024-01-29 15:10:22;;704.25
o-991675;2024-01-29 16:38:49;;635.34
o-991676;2024-01-29 18:35:44;;2252.0
o-991677;2024-01-29 21:23:23;;3448.44
o-991678;2024-01-30 04:21:15;;990.13
o-991679;2024-01-30 09:47:28;;721.49
o-991680;2024-01-30 11:53:01;;2333.53
o-991681;2024-01-30 14:04:08;;382.74
o-991682;2024-01-30 15:26:22;;1862.73
o-991683;2024-01-30 17:10:49;;3241.75
o-991684;2024-01-30 18:39:44;;2069.43
o-991685;2024-01-30 21:35:23;;1827.67
o-991686;2024-01-31 05:33:15;;1314.24
o-991687;2024-01-31 10:06:40;;4274.58
o-991688;2024-01-31 11:31:25;;3787.33
o-991689;2024-01-31 13:20:56;;1023.51
o-991690;2024-01-31 14:59:58;;682.84
o-991691;2024-01-31 17:18:01;;3265.56
o-991692;2024-01-31 18:54:08;;3184.57
o-991693;2024-01-31 22:18:35;;5244.33
o-991694;2024-02-01 08:25:21;;2123.09
o-991695;2024-02-01 10:26:08;;4101.84
o-991696;2024-02-01 12:10:21;;928.25
o-991697;2024-02-01 13:38:48;;1552.49
o-991698;2024-02-01 15:35:41;;1064.05
o-991699;2024-02-01 17:29:28;;1062.85
o-991700;2024-02-01 19:17:02;;40.72
o-991701;2024-02-01 22:10:15;;893.66
o-991702;2024-02-02 08:02:26;;1587.05
o-991703;2024-02-02 09:51:45;;940.15
o-991704;2024-02-02 12:01:36;;2344.66
o-991705;2024-02-02 13:21:17;;2867.66
o-991706;2024-02-02 15:00:40;;873.44
o-991707;2024-02-02 16:19:26;;243.25
o-991708;2024-02-02 17:56:57;;3126.17
o-991709;2024-02-02 20:27:03;;124.12
o-991710;2024-02-02 23:43:14;;3339.43
o-991711;2024-02-03 22:35:35;;4847.59
o-991712;2024-02-04 22:25:02;;7807.97
o-991713;2024-02-05 09:20:32;;3030.89
o-991714;2024-02-05 10:59:10;;195.57
o-991715;2024-02-05 13:16:25;;1552.49
o-991716;2024-02-05 14:50:56;;2955.8
o-991717;2024-02-05 16:59:57;;4446.17
o-991718;2024-02-05 19:18:00;;857.94
o-991719;2024-02-05 22:12:11;;1011.62
o-991720;2024-02-06 08:12:34;;2082.61
o-991721;2024-02-06 10:06:56;;349.28
o-991722;2024-02-06 11:31:58;;1409.54
o-991723;2024-02-06 13:22:02;;2313.71
o-991724;2024-02-06 15:02:09;;3638.44
o-991725;2024-02-06 16:22:24;;1336.82
o-991726;2024-02-06 18:02:53;;786.46
o-991727;2024-02-06 19:44:51;;1084.26
o-991728;2024-02-06 23:05:53;;1332.1
o-991729;2024-02-07 08:55:15;;2385.18
o-991730;2024-02-07 11:10:58;;4558.12
o-991731;2024-02-07 12:40:02;;3146.45
o-991732;2024-02-07 14:38:09;;857.94
o-991733;2024-02-07 16:34:24;;3190.55
o-991734;2024-02-07 18:26:54;;5854.26
o-991735;2024-02-07 20:56:53;;1171.23
o-991736;2024-02-08 02:42:14;;1384.47
o-991737;2024-02-08 09:58:33;;5361.03
o-991738;2024-02-08 12:15:12;;5889.98
o-991739;2024-02-08 13:48:30;;5854.26
o-991740;2024-02-08 15:55:05;;2479.32
o-991741;2024-02-08 18:08:16;;5557.6
o-991742;2024-02-08 20:00:59;;3388.24
o-991743;2024-02-08 22:38:09;;2105.26
o-991744;2024-02-09 09:04:30;;6194.93
o-991745;2024-02-09 10:27:05;;2191.0
o-991746;2024-02-09 12:12:16;;4005.38
o-991747;2024-02-09 13:42:38;;3528.82
o-991748;2024-02-09 15:43:21;;944.92
o-991749;2024-02-09 17:44:48;;2899.83
o-991750;2024-02-09 19:50:35;;6913.35
o-991751;2024-02-09 23:17:21;;796.02
o-991752;2024-02-10 21:17:56;;750.74
o-991753;2024-02-11 20:49:45;;1314.24
o-991754;2024-02-12 09:35:43;;5814.96
o-991755;2024-02-12 11:29:31;;4934.59
o-991756;2024-02-12 13:17:08;;3643.19
o-991757;2024-02-12 14:52:22;;2721.16
o-991758;2024-02-12 17:02:49;;2201.74
o-991759;2024-02-12 18:23:44;;1064.03
o-991760;2024-02-12 20:47:23;;788.88
o-991761;2024-02-13 01:45:15;;3684.88
o-991762;2024-02-13 09:55:52;;1230.82
o-991763;2024-02-13 12:09:49;;2233.93
o-991764;2024-02-13 13:37:44;;2718.75
