ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td946;2025-05-27 11:00:00;Status;;shipped
td933;2025-05-27 11:00:00;Status;;shipped
td948;2025-05-27 11:00:00;Status;;shipped
td953;2025-05-27 11:00:00;Status;;shipped
td965;2025-05-27 15:42:44;Status;;in transit
td967;2025-05-27 23:35:05;;3
td963;2025-05-28 00:05:56;Status;;in transit
td968;2025-05-28 05:41:45;;5
td969;2025-05-28 22:56:08;;3
td970;2025-05-29 06:21:51;;1
td967;2025-05-29 09:29:36;Status;;in transit
td970;2025-05-29 18:42:30;Status;;in transit
td971;2025-05-29 23:43:31;;2
td972;2025-05-30 05:10:57;;3
td966;2025-05-30 06:31:40;Status;;in transit
td969;2025-05-30 10:57:21;Status;;in transit
td959;2025-05-30 11:00:00;Status;;shipped
td951;2025-05-30 11:00:00;Status;;shipped
td945;2025-05-30 11:00:00;Status;;shipped
td963;2025-05-30 11:00:00;Status;;shipped
td971;2025-05-30 22:58:25;Status;;in transit
td973;2025-05-31 02:44:31;;2
td968;2025-05-31 08:35:16;Status;;in transit
td973;2025-05-31 17:52:24;Status;;in transit
td972;2025-05-31 22:39:47;Status;;in transit
td974;2025-06-02 23:17:36;;3
td975;2025-06-03 03:20:27;;4
td950;2025-06-03 11:00:00;Status;;shipped
td958;2025-06-03 11:00:00;Status;;shipped
td956;2025-06-03 11:00:00;Status;;shipped
td962;2025-06-03 11:00:00;Status;;shipped
td943;2025-06-03 11:00:00;Status;;shipped
td961;2025-06-03 11:00:00;Status;;shipped
td954;2025-06-03 11:00:00;Status;;shipped
td974;2025-06-03 14:33:53;Status;;in transit
td976;2025-06-03 23:06:28;;2
td975;2025-06-04 00:40:39;Status;;in transit
td977;2025-06-04 04:11:57;;1
td976;2025-06-04 09:45:08;Status;;in transit
td977;2025-06-04 13:21:44;Status;;in transit
td978;2025-06-04 23:58:55;;4
td979;2025-06-05 04:07:27;;3
td978;2025-06-05 16:56:12;Status;;in transit
td979;2025-06-05 22:27:06;Status;;in transit
td980;2025-06-05 23:58:10;;4
td981;2025-06-06 04:21:09;;5
td964;2025-06-06 11:00:00;Status;;shipped
td965;2025-06-06 11:00:00;Status;;shipped
td960;2025-06-06 11:00:00;Status;;shipped
td968;2025-06-06 11:00:00;Status;;shipped
td967;2025-06-06 11:00:00;Status;;shipped
td955;2025-06-06 11:00:00;Status;;shipped
td982;2025-06-07 01:45:25;;3
td980;2025-06-07 02:29:52;Status;;in transit
td982;2025-06-07 15:07:20;Status;;in transit
td981;2025-06-07 18:49:13;Status;;in transit
td983;2025-06-09 22:34:16;;4
td984;2025-06-10 02:48:46;;3
td949;2025-06-10 11:00:00;Status;;shipped
td952;2025-06-10 11:00:00;Status;;shipped
td980;2025-06-10 11:00:00;Status;;shipped
td970;2025-06-10 11:00:00;Status;;shipped
td983;2025-06-10 19:59:12;Status;;in transit
td985;2025-06-10 22:37:42;;2
td984;2025-06-10 23:14:46;Status;;in transit
td986;2025-06-11 05:15:26;;3
td985;2025-06-11 08:32:50;Status;;in transit
td986;2025-06-11 18:19:37;Status;;in transit
td987;2025-06-11 21:44:21;;3
td988;2025-06-12 05:35:11;;2
td987;2025-06-12 09:57:39;Status;;in transit
td988;2025-06-12 16:07:27;Status;;in transit
td989;2025-06-12 23:27:47;;2
td990;2025-06-13 04:46:04;;2
td989;2025-06-13 10:14:40;Status;;in transit
td969;2025-06-13 11:00:00;Status;;shipped
td957;2025-06-13 11:00:00;Status;;shipped
td990;2025-06-13 16:47:16;Status;;in transit
td991;2025-06-14 00:25:53;;4
td991;2025-06-14 20:33:15;Status;;in transit
td992;2025-06-16 22:22:51;;1
td993;2025-06-17 03:06:35;;5
td992;2025-06-17 04:16:17;Status;;in transit
td977;2025-06-17 11:00:00;Status;;shipped
td972;2025-06-17 11:00:00;Status;;shipped
td973;2025-06-17 11:00:00;Status;;shipped
td971;2025-06-17 11:00:00;Status;;shipped
td981;2025-06-17 11:00:00;Status;;shipped
td983;2025-06-17 11:00:00;Status;;shipped
td985;2025-06-17 11:00:00;Status;;shipped
td978;2025-06-17 11:00:00;Status;;shipped
td990;2025-06-17 11:00:00;Status;;shipped
td975;2025-06-17 11:00:00;Status;;shipped
td993;2025-06-17 20:06:31;Status;;in transit
td994;2025-06-17 20:45:49;;4
td995;2025-06-18 03:48:54;;3
td994;2025-06-18 14:09:39;Status;;in transit
td995;2025-06-18 20:14:48;Status;;in transit
td996;2025-06-18 20:42:22;;2
td997;2025-06-19 02:49:42;;3
td996;2025-06-19 05:25:14;Status;;in transit
td997;2025-06-19 15:14:19;Status;;in transit
td998;2025-06-19 20:41:05;;5
td999;2025-06-20 02:37:07;;4
td966;2025-06-20 11:00:00;Status;;shipped
td976;2025-06-20 11:00:00;Status;;shipped
td1000;2025-06-20 23:20:05;;2
td999;2025-06-21 00:44:35;Status;;in transit
td1001;2025-06-21 06:51:58;;3
td998;2025-06-21 11:17:07;Status;;in transit
td1000;2025-06-21 13:47:56;Status;;in transit
td1001;2025-06-22 01:06:44;Status;;in transit
td1002;2025-06-23 23:47:52;;4
td1003;2025-06-24 07:25:27;;3
td979;2025-06-24 11:00:00;Status;;shipped
td986;2025-06-24 11:00:00;Status;;shipped
td1002;2025-06-24 16:49:51;Status;;in transit
td1004;2025-06-25 01:11:45;;5
td1003;2025-06-25 04:21:43;Status;;in transit
td1005;2025-06-25 06:45:59;;3
td1006;2025-06-26 00:28:31;;5
td1005;2025-06-26 04:01:43;Status;;in transit
td1007;2025-06-26 08:14:34;;5
td1008;2025-06-27 02:00:31;;5
td1009;2025-06-27 08:00:51;;3
td989;2025-06-27 11:00:00;Status;;shipped
td974;2025-06-27 11:00:00;Status;;shipped
td998;2025-06-27 11:00:00;Status;;shipped
td988;2025-06-27 11:00:00;Status;;shipped
td984;2025-06-27 11:00:00;Status;;shipped
td987;2025-06-27 11:00:00;Status;;shipped
td1010;2025-06-28 03:42:14;;2
td1004;2025-06-29 00:22:46;Status;;in transit
td1009;2025-06-29 07:28:27;Status;;in transit
td1007;2025-06-29 12:27:38;Status;;in transit
td1010;2025-06-29 16:47:46;Status;;in transit
td1008;2025-06-29 21:29:05;Status;;in transit
td1006;2025-06-30 02:22:30;Status;;in transit
td1011;2025-07-01 00:02:36;;3
td1012;2025-07-01 05:44:40;;5
td982;2025-07-01 11:00:00;Status;;shipped
td1003;2025-07-01 11:00:00;Status;;shipped
td996;2025-07-01 11:00:00;Status;;shipped
td992;2025-07-01 11:00:00;Status;;shipped
td1000;2025-07-01 11:00:00;Status;;shipped
td1013;2025-07-02 00:28:18;;4
td1011;2025-07-02 04:59:23;Status;;in transit
td1014;2025-07-02 07:01:04;;5
td1015;2025-07-03 01:45:39;;5
td1016;2025-07-03 06:23:46;;5
td1017;2025-07-04 00:32:28;;4
td1018;2025-07-04 06:45:44;;5
td999;2025-07-04 11:00:00;Status;;shipped
td1001;2025-07-04 11:00:00;Status;;shipped
td1008;2025-07-04 11:00:00;Status;;shipped
td997;2025-07-04 11:00:00;Status;;shipped
td1007;2025-07-04 11:00:00;Status;;shipped
td1019;2025-07-05 02:45:18;;2
td1014;2025-07-05 11:34:50;Status;;in transit
td1012;2025-07-06 19:35:42;Status;;in transit
td1013;2025-07-07 15:13:53;Status;;in transit
td1018;2025-07-07 19:23:13;Status;;in transit
td1020;2025-07-07 22:50:14;;5
td1015;2025-07-07 23:37:21;Status;;in transit
td1017;2025-07-08 03:58:05;Status;;in transit
td1021;2025-07-08 05:03:18;;4
td1009;2025-07-08 11:00:00;Status;;shipped
td994;2025-07-08 11:00:00;Status;;shipped
td1002;2025-07-08 11:00:00;Status;;shipped
td1004;2025-07-08 11:00:00;Status;;shipped
td1016;2025-07-08 17:58:08;Status;;in transit
td1022;2025-07-08 23:15:15;;2
td1023;2025-07-09 04:44:11;;3
td1019;2025-07-09 11:03:13;Status;;in transit
td1024;2025-07-09 23:25:31;;2
td1022;2025-07-10 00:14:16;Status;;in transit
td1025;2025-07-10 05:55:10;;2
td1023;2025-07-10 17:05:00;Status;;in transit
td1020;2025-07-10 21:18:14;Status;;in transit
td1026;2025-07-11 00:04:32;;5
td1025;2025-07-11 05:07:28;Status;;in transit
td1027;2025-07-11 05:44:41;;4
td991;2025-07-11 11:00:00;Status;;shipped
td993;2025-07-11 11:00:00;Status;;shipped
td995;2025-07-11 11:00:00;Status;;shipped
td1017;2025-07-11 11:00:00;Status;;shipped
td1028;2025-07-12 03:29:56;;3
td1021;2025-07-12 12:04:15;Status;;in transit
td1024;2025-07-12 23:58:59;Status;;in transit
td1028;2025-07-13 14:41:39;Status;;in transit
td1026;2025-07-13 19:40:39;Status;;in transit
td1027;2025-07-14 00:43:41;Status;;in transit
td1029;2025-07-14 22:48:55;;1
td1030;2025-07-15 03:55:54;;5
td1029;2025-07-15 05:49:06;Status;;in transit
td1005;2025-07-15 11:00:00;Status;;shipped
td1006;2025-07-15 11:00:00;Status;;shipped
td1018;2025-07-15 11:00:00;Status;;shipped
td1010;2025-07-15 11:00:00;Status;;shipped
td1014;2025-07-15 11:00:00;Status;;shipped
td1031;2025-07-15 23:17:14;;4
td1030;2025-07-16 03:45:04;Status;;in transit
td1032;2025-07-16 04:40:04;;2
td1032;2025-07-16 21:37:09;Status;;in transit
td1033;2025-07-16 23:50:09;;5
td1031;2025-07-17 02:07:34;Status;;in transit
td1034;2025-07-17 05:00:04;;5
td1035;2025-07-17 23:27:53;;5
td1036;2025-07-18 05:19:55;;2
td1011;2025-07-18 11:00:00;Status;;shipped
td1012;2025-07-18 11:00:00;Status;;shipped
td1026;2025-07-18 11:00:00;Status;;shipped
td1037;2025-07-19 02:09:29;;5
td1036;2025-07-19 05:45:58;Status;;in transit
td1033;2025-07-19 10:42:08;Status;;in transit
td1034;2025-07-20 00:10:18;Status;;in transit
td1035;2025-07-20 09:39:49;Status;;in transit
td1037;2025-07-21 02:52:06;Status;;in transit
td1038;2025-07-21 21:50:31;;4
td1039;2025-07-22 03:07:03;;5
td1019;2025-07-22 11:00:00;Status;;shipped
td1013;2025-07-22 11:00:00;Status;;shipped
td1021;2025-07-22 11:00:00;Status;;shipped
td1022;2025-07-22 11:00:00;Status;;shipped
td1040;2025-07-22 23:01:09;;3
td1041;2025-07-23 03:18:25;;4
td1040;2025-07-23 15:58:54;Status;;in transit
td1038;2025-07-23 21:25:36;Status;;in transit
td1042;2025-07-23 22:47:23;;4
td1043;2025-07-24 04:56:10;;5
td1044;2025-07-24 21:58:31;;4
td1045;2025-07-25 03:55:52;;4
td1039;2025-07-25 04:33:43;Status;;in transit
td1029;2025-07-25 11:00:00;Status;;shipped
td1016;2025-07-25 11:00:00;Status;;shipped
td1015;2025-07-25 11:00:00;Status;;shipped
td1046;2025-07-26 00:46:47;;3
td1042;2025-07-27 09:34:01;Status;;in transit
td1041;2025-07-28 16:49:27;Status;;in transit
td1044;2025-07-28 21:04:25;Status;;in transit
td1047;2025-07-28 22:09:00;;4
td1043;2025-07-29 01:13:37;Status;;in transit
td1048;2025-07-29 03:19:34;;4
td1045;2025-07-29 05:45:03;Status;;in transit
td1023;2025-07-29 11:00:00;Status;;shipped
td1036;2025-07-29 11:00:00;Status;;shipped
td1030;2025-07-29 11:00:00;Status;;shipped
td1024;2025-07-29 11:00:00;Status;;shipped
td1035;2025-07-29 11:00:00;Status;;shipped
td1045;2025-07-29 11:00:00;Status;;shipped
td1020;2025-07-29 11:00:00;Status;;shipped
td1046;2025-07-29 19:54:26;Status;;in transit
td1049;2025-07-29 22:08:36;;4
td1050;2025-07-30 03:09:22;;4
td1047;2025-07-30 11:58:26;Status;;in transit
td1051;2025-07-30 20:10:47;;3
td1052;2025-07-31 02:44:01;;2
td1049;2025-07-31 18:30:16;Status;;in transit
td1053;2025-07-31 20:32:52;;3
td1054;2025-08-01 04:27:49;;1
td1032;2025-08-01 11:00:00;Status;;shipped
td1025;2025-08-01 11:00:00;Status;;shipped
td1028;2025-08-01 11:00:00;Status;;shipped
td1044;2025-08-01 11:00:00;Status;;shipped
td1027;2025-08-01 11:00:00;Status;;shipped
td1052;2025-08-01 15:48:41;Status;;in transit
td1055;2025-08-01 22:55:32;;3
td1048;2025-08-02 01:03:54;Status;;in transit
td1051;2025-08-02 06:05:41;Status;;in transit
td1056;2025-08-02 07:09:55;;2
td1055;2025-08-02 23:53:44;Status;;in transit
td1053;2025-08-03 05:08:27;Status;;in transit
td1050;2025-08-03 14:02:31;Status;;in transit
td1056;2025-08-03 17:03:20;Status;;in transit
td1054;2025-08-03 22:09:33;Status;;in transit
td1057;2025-08-04 23:56:54;;3
td1058;2025-08-05 07:11:21;;3
td1031;2025-08-05 11:00:00;Status;;shipped
td1046;2025-08-05 11:00:00;Status;;shipped
td1041;2025-08-05 11:00:00;Status;;shipped
td1057;2025-08-05 23:06:24;Status;;in transit
td1059;2025-08-05 23:54:04;;3
td1058;2025-08-06 03:53:14;Status;;in transit
td1060;2025-08-06 07:34:02;;5
td1061;2025-08-07 01:02:24;;5
td1059;2025-08-07 04:14:23;Status;;in transit
td1062;2025-08-07 07:19:04;;2
td1060;2025-08-07 20:23:41;Status;;in transit
td1063;2025-08-08 01:25:37;;4
td1064;2025-08-08 06:53:32;;4
td1053;2025-08-08 11:00:00;Status;;shipped
td1042;2025-08-08 11:00:00;Status;;shipped
td1043;2025-08-08 11:00:00;Status;;shipped
td1047;2025-08-08 11:00:00;Status;;shipped
td1065;2025-08-09 04:06:54;;2
td1062;2025-08-09 04:36:45;Status;;in transit
td1063;2025-08-10 06:30:19;Status;;in transit
td1064;2025-08-10 17:03:18;Status;;in transit
td1065;2025-08-10 22:26:19;Status;;in transit
td1061;2025-08-11 03:40:50;Status;;in transit
td1066;2025-08-11 22:57:27;;4
td1067;2025-08-12 04:15:28;;5
td1034;2025-08-12 11:00:00;Status;;shipped
td1038;2025-08-12 11:00:00;Status;;shipped
td1052;2025-08-12 11:00:00;Status;;shipped
td1048;2025-08-12 11:00:00;Status;;shipped
td1033;2025-08-12 11:00:00;Status;;shipped
td1068;2025-08-13 00:50:06;;5
td1066;2025-08-13 01:20:15;Status;;in transit
td1069;2025-08-13 06:17:33;;3
td1070;2025-08-14 01:28:25;;2
td1071;2025-08-14 08:25:44;;5
td1070;2025-08-14 14:21:34;Status;;in transit
td1072;2025-08-15 01:59:14;;3
td1073;2025-08-15 07:49:22;;2
td1069;2025-08-15 08:41:16;Status;;in transit
td1059;2025-08-15 11:00:00;Status;;shipped
td1049;2025-08-15 11:00:00;Status;;shipped
td1065;2025-08-15 11:00:00;Status;;shipped
td1037;2025-08-15 11:00:00;Status;;shipped
td1063;2025-08-15 11:00:00;Status;;shipped
td1039;2025-08-15 11:00:00;Status;;shipped
td1074;2025-08-16 02:54:23;;3
td1068;2025-08-16 08:20:15;Status;;in transit
td1072;2025-08-16 13:21:50;Status;;in transit
td1071;2025-08-17 12:51:12;Status;;in transit
td1074;2025-08-17 17:47:54;Status;;in transit
td1067;2025-08-17 22:59:50;Status;;in transit
td1073;2025-08-18 04:08:54;Status;;in transit
td1075;2025-08-18 23:26:21;;2
td1076;2025-08-19 05:14:06;;2
td1075;2025-08-19 10:44:52;Status;;in transit
td1060;2025-08-19 11:00:00;Status;;shipped
td1055;2025-08-19 11:00:00;Status;;shipped
td1064;2025-08-19 11:00:00;Status;;shipped
td1051;2025-08-19 11:00:00;Status;;shipped
td1040;2025-08-19 11:00:00;Status;;shipped
td1076;2025-08-19 17:27:31;Status;;in transit
td1077;2025-08-19 23:45:20;;4
td1078;2025-08-20 04:38:53;;2
td1079;2025-08-20 23:11:44;;4
td1077;2025-08-21 01:09:01;Status;;in transit
td1078;2025-08-21 03:44:03;Status;;in transit
td1080;2025-08-21 05:44:40;;3
td1079;2025-08-21 22:28:34;Status;;in transit
td1081;2025-08-22 00:00:41;;3
td1082;2025-08-22 05:22:14;;5
td1080;2025-08-22 07:03:03;Status;;in transit
td1058;2025-08-22 11:00:00;Status;;shipped
td1057;2025-08-22 11:00:00;Status;;shipped
td1067;2025-08-22 11:00:00;Status;;shipped
td1083;2025-08-23 02:43:53;;5
td1082;2025-08-23 19:25:27;Status;;in transit
td1081;2025-08-24 16:19:01;Status;;in transit
td1083;2025-08-24 21:25:34;Status;;in transit
td1084;2025-08-25 23:05:03;;3
td1085;2025-08-26 04:21:48;;4
td1056;2025-08-26 11:00:00;Status;;shipped
td1050;2025-08-26 11:00:00;Status;;shipped
td1061;2025-08-26 11:00:00;Status;;shipped
td1062;2025-08-26 11:00:00;Status;;shipped
td1054;2025-08-26 11:00:00;Status;;shipped
td1072;2025-08-26 11:00:00;Status;;shipped
td1086;2025-08-26 23:03:34;;2
td1085;2025-08-27 03:57:22;Status;;in transit
td1087;2025-08-27 05:13:27;;4
td1084;2025-08-27 18:51:38;Status;;in transit
td1088;2025-08-27 22:23:06;;2
td1086;2025-08-27 23:57:36;Status;;in transit
td1089;2025-08-28 05:25:26;;5
td1088;2025-08-28 12:59:11;Status;;in transit
td1090;2025-08-28 22:30:25;;5
td1091;2025-08-29 05:17:20;;2
td1087;2025-08-29 05:56:17;Status;;in transit
td1076;2025-08-29 11:00:00;Status;;shipped
td1082;2025-08-29 11:00:00;Status;;shipped
td1069;2025-08-29 11:00:00;Status;;shipped
td1068;2025-08-29 11:00:00;Status;;shipped
td1092;2025-08-30 00:08:40;;3
td1089;2025-08-30 05:42:31;Status;;in transit
td1090;2025-08-31 03:11:41;Status;;in transit
td1092;2025-08-31 08:08:20;Status;;in transit
td1091;2025-08-31 13:04:08;Status;;in transit
td1093;2025-09-01 22:32:42;;3
td1094;2025-09-02 04:31:22;;4
td1071;2025-09-02 11:00:00;Status;;shipped
td1066;2025-09-02 11:00:00;Status;;shipped
td1078;2025-09-02 11:00:00;Status;;shipped
td1077;2025-09-02 11:00:00;Status;;shipped
td1074;2025-09-02 11:00:00;Status;;shipped
td1093;2025-09-02 13:40:22;Status;;in transit
td1095;2025-09-02 21:29:28;;3
td1096;2025-09-03 05:01:46;;4
td1094;2025-09-03 05:19:20;Status;;in transit
td1097;2025-09-03 22:19:45;;5
td1095;2025-09-04 02:49:36;Status;;in transit
td1098;2025-09-04 04:11:56;;2
td1099;2025-09-04 21:46:11;;2
td1096;2025-09-05 02:20:39;Status;;in transit
td1100;2025-09-05 05:58:19;;4
td1098;2025-09-05 07:42:25;Status;;in transit
td1070;2025-09-05 11:00:00;Status;;shipped
td1087;2025-09-05 11:00:00;Status;;shipped
td1090;2025-09-05 11:00:00;Status;;shipped
td1080;2025-09-05 11:00:00;Status;;shipped
td1097;2025-09-05 16:37:31;Status;;in transit
td1101;2025-09-06 01:39:43;;3
td1099;2025-09-06 09:59:07;Status;;in transit
td1100;2025-09-06 14:36:04;Status;;in transit
td1101;2025-09-07 04:26:19;Status;;in transit
td1102;2025-09-08 21:46:50;;4
td1103;2025-09-09 02:13:52;;3
td1075;2025-09-09 11:00:00;Status;;shipped
td1086;2025-09-09 11:00:00;Status;;shipped
td1079;2025-09-09 11:00:00;Status;;shipped
td1073;2025-09-09 11:00:00;Status;;shipped
td1083;2025-09-09 11:00:00;Status;;shipped
td1103;2025-09-09 22:00:14;Status;;in transit
td1104;2025-09-09 22:28:16;;5
td1102;2025-09-10 02:11:33;Status;;in transit
td1105;2025-09-10 03:36:42;;2
td1106;2025-09-10 21:09:54;;4
td1105;2025-09-10 23:55:31;Status;;in transit
td1104;2025-09-11 03:06:13;Status;;in transit
td1107;2025-09-11 03:38:03;;5
td1106;2025-09-11 21:06:52;Status;;in transit
td1108;2025-09-11 21:12:38;;2
td1109;2025-09-12 03:59:02;;1
td1108;2025-09-12 10:47:32;Status;;in transit
td1084;2025-09-12 11:00:00;Status;;shipped
td1094;2025-09-12 11:00:00;Status;;shipped
td1093;2025-09-12 11:00:00;Status;;shipped
td1100;2025-09-12 11:00:00;Status;;shipped
td1088;2025-09-12 11:00:00;Status;;shipped
td1085;2025-09-12 11:00:00;Status;;shipped
td1097;2025-09-12 11:00:00;Status;;shipped
td1095;2025-09-12 11:00:00;Status;;shipped
td1109;2025-09-12 14:21:56;Status;;in transit
td1107;2025-09-12 16:25:56;Status;;in transit
td1110;2025-09-12 22:19:50;;2
td1111;2025-09-13 07:09:56;;4
td1110;2025-09-13 09:10:08;Status;;in transit
td1111;2025-09-14 01:58:28;Status;;in transit
td1112;2025-09-16 01:06:00;;1
td1113;2025-09-16 07:44:11;;4
td1112;2025-09-16 08:08:35;Status;;in transit
td1096;2025-09-16 11:00:00;Status;;shipped
td1098;2025-09-16 11:00:00;Status;;shipped
td1081;2025-09-16 11:00:00;Status;;shipped
td1114;2025-09-16 23:47:27;;5
td1113;2025-09-17 01:13:45;Status;;in transit
td1115;2025-09-17 06:35:53;;2
td1115;2025-09-17 18:29:56;Status;;in transit
td1116;2025-09-18 01:56:00;;1
td1114;2025-09-18 04:12:28;Status;;in transit
td1117;2025-09-18 07:53:58;;3
td1116;2025-09-18 08:26:24;Status;;in transit
td1117;2025-09-18 20:48:08;Status;;in transit
td1118;2025-09-19 01:05:09;;5
td1119;2025-09-19 08:52:03;;3
td1102;2025-09-19 11:00:00;Status;;shipped
td1092;2025-09-19 11:00:00;Status;;shipped
td1091;2025-09-19 11:00:00;Status;;shipped
td1107;2025-09-19 11:00:00;Status;;shipped
td1109;2025-09-19 11:00:00;Status;;shipped
td1120;2025-09-20 02:49:31;;3
td1118;2025-09-20 03:38:12;Status;;in transit
td1119;2025-09-20 09:51:46;Status;;in transit
td1120;2025-09-20 21:08:40;Status;;in transit
td1121;2025-09-22 22:58:18;;3
td1122;2025-09-23 04:40:12;;1
td1101;2025-09-23 11:00:00;Status;;shipped
td1089;2025-09-23 11:00:00;Status;;shipped
td1106;2025-09-23 11:00:00;Status;;shipped
td1108;2025-09-23 11:00:00;Status;;shipped
td1122;2025-09-23 11:18:04;Status;;in transit
td1121;2025-09-23 14:32:13;Status;;in transit
td1123;2025-09-24 00:48:20;;4
td1124;2025-09-24 06:48:02;;4
td1123;2025-09-25 01:09:48;Status;;in transit
td1125;2025-09-25 01:57:56;;5
td1126;2025-09-25 06:22:19;;3
td1124;2025-09-25 06:26:33;Status;;in transit
td1125;2025-09-26 00:46:40;Status;;in transit
td1127;2025-09-26 01:23:29;;2
td1128;2025-09-26 06:43:09;;2
td1126;2025-09-26 07:32:46;Status;;in transit
td1105;2025-09-26 11:00:00;Status;;shipped
td1103;2025-09-26 11:00:00;Status;;shipped
td1111;2025-09-26 11:00:00;Status;;shipped
td1116;2025-09-26 11:00:00;Status;;shipped
td1117;2025-09-26 11:00:00;Status;;shipped
td1099;2025-09-26 11:00:00;Status;;shipped
td1113;2025-09-26 11:00:00;Status;;shipped
td1127;2025-09-26 15:55:53;Status;;in transit
td1128;2025-09-26 19:22:55;Status;;in transit
td1129;2025-09-27 04:17:31;;2
td1129;2025-09-27 14:31:40;Status;;in transit
td1130;2025-09-29 22:22:38;;2
td1131;2025-09-30 04:30:09;;5
td1130;2025-09-30 06:58:31;Status;;in transit
td1119;2025-09-30 11:00:00;Status;;shipped
td1132;2025-10-01 00:12:26;;2
td1131;2025-10-01 03:31:52;Status;;in transit
td1133;2025-10-01 05:07:48;;2
td1132;2025-10-01 11:28:23;Status;;in transit
td1133;2025-10-01 19:40:38;Status;;in transit
td1134;2025-10-02 00:27:22;;4
td1135;2025-10-02 05:04:38;;2
td1135;2025-10-02 22:39:05;Status;;in transit
td1134;2025-10-03 00:53:36;Status;;in transit
td1136;2025-10-03 00:55:28;;5
td1137;2025-10-03 04:58:32;;2
td1127;2025-10-03 11:00:00;Status;;shipped
td1122;2025-10-03 11:00:00;Status;;shipped
td1104;2025-10-03 11:00:00;Status;;shipped
td1128;2025-10-03 11:00:00;Status;;shipped
td1120;2025-10-03 11:00:00;Status;;shipped
td1138;2025-10-04 01:35:13;;2
td1137;2025-10-04 05:01:59;Status;;in transit
td1136;2025-10-04 09:29:44;Status;;in transit
td1138;2025-10-04 18:35:29;Status;;in transit
td1139;2025-10-06 21:36:57;;4
td1140;2025-10-07 04:19:20;;2
td1112;2025-10-07 11:00:00;Status;;shipped
td1133;2025-10-07 11:00:00;Status;;shipped
td1114;2025-10-07 11:00:00;Status;;shipped
td1118;2025-10-07 11:00:00;Status;;shipped
td1123;2025-10-07 11:00:00;Status;;shipped
td1139;2025-10-07 14:01:14;Status;;in transit
td1140;2025-10-07 19:45:26;Status;;in transit
td1141;2025-10-07 22:53:07;;2
td1142;2025-10-08 05:27:22;;4
td1141;2025-10-08 08:42:27;Status;;in transit
td1142;2025-10-08 22:42:34;Status;;in transit
td1143;2025-10-08 23:58:13;;2
td1144;2025-10-09 04:42:48;;3
td1143;2025-10-09 08:44:31;Status;;in transit
td1144;2025-10-09 16:15:29;Status;;in transit
td1145;2025-10-09 23:25:43;;5
td1146;2025-10-10 04:45:42;;3
td1124;2025-10-10 11:00:00;Status;;shipped
td1125;2025-10-10 11:00:00;Status;;shipped
td1134;2025-10-10 11:00:00;Status;;shipped
td1131;2025-10-10 11:00:00;Status;;shipped
td1110;2025-10-10 11:00:00;Status;;shipped
td1145;2025-10-10 21:16:04;Status;;in transit
td1147;2025-10-10 23:58:07;;4
td1146;2025-10-11 02:31:34;Status;;in transit
td1147;2025-10-11 16:52:38;Status;;in transit
td1148;2025-10-13 21:07:05;;2
td1149;2025-10-14 04:21:55;;5
td1148;2025-10-14 05:35:29;Status;;in transit
td1115;2025-10-14 11:00:00;Status;;shipped
td1132;2025-10-14 11:00:00;Status;;shipped
td1138;2025-10-14 11:00:00;Status;;shipped
td1144;2025-10-14 11:00:00;Status;;shipped
td1126;2025-10-14 11:00:00;Status;;shipped
td1135;2025-10-14 11:00:00;Status;;shipped
td1121;2025-10-14 11:00:00;Status;;shipped
td1150;2025-10-14 21:51:04;;3
td1149;2025-10-14 22:20:27;Status;;in transit
td1151;2025-10-15 03:53:10;;5
td1152;2025-10-15 21:35:29;;4
td1150;2025-10-15 22:56:19;Status;;in transit
td1151;2025-10-16 02:39:15;Status;;in transit
td1153;2025-10-16 04:35:21;;3
td1152;2025-10-16 17:16:06;Status;;in transit
td1154;2025-10-16 23:52:09;;4
td1153;2025-10-17 00:35:54;Status;;in transit
td1155;2025-10-17 05:33:22;;2
td1143;2025-10-17 11:00:00;Status;;shipped
td1142;2025-10-17 11:00:00;Status;;shipped
td1155;2025-10-17 16:04:40;Status;;in transit
td1154;2025-10-17 23:49:03;Status;;in transit
td1156;2025-10-17 23:53:01;;3
td1156;2025-10-18 14:28:42;Status;;in transit
td1157;2025-10-20 21:12:54;;5
td1158;2025-10-21 03:28:17;;2
td1136;2025-10-21 11:00:00;Status;;shipped
td1130;2025-10-21 11:00:00;Status;;shipped
td1137;2025-10-21 11:00:00;Status;;shipped
td1139;2025-10-21 11:00:00;Status;;shipped
td1157;2025-10-21 21:53:01;Status;;in transit
td1159;2025-10-21 22:32:10;;2
td1158;2025-10-22 00:51:59;Status;;in transit
td1160;2025-10-22 04:02:54;;3
td1159;2025-10-22 09:04:33;Status;;in transit
td1160;2025-10-22 20:59:55;Status;;in transit
td1161;2025-10-22 21:14:59;;2
td1162;2025-10-23 03:40:48;;2
td1161;2025-10-23 06:23:38;Status;;in transit
td1162;2025-10-23 13:33:16;Status;;in transit
td1163;2025-10-23 20:14:36;;2
td1164;2025-10-24 03:20:45;;3
td1163;2025-10-24 07:11:11;Status;;in transit
td1155;2025-10-24 11:00:00;Status;;shipped
td1149;2025-10-24 11:00:00;Status;;shipped
td1129;2025-10-24 11:00:00;Status;;shipped
td1146;2025-10-24 11:00:00;Status;;shipped
td1164;2025-10-24 17:22:00;Status;;in transit
td1165;2025-10-24 23:40:18;;5
td1166;2025-10-25 06:41:09;;4
