0,1,2,3
pick_i-884740,PickItem,2023-11-12 09:19:37,1210
create_p-660649,CreatePackage,2023-11-12 12:32:46,1210
pick_i-884739,PickItem,2023-11-12 13:46:17,1210
send_p-660649,SendPackage,2023-11-12 17:32:46,1210
deliver_p-660649,PackageDelivered,2023-11-14 02:52:46,1210
create_p-660659,CreatePackage,2023-11-16 11:01:28,1210
send_p-660659,SendPackage,2023-11-16 16:01:28,1210
deliver_p-660659,PackageDelivered,2023-11-18 01:21:28,1210
reminder_o-991210_304,PaymentReminder,2023-11-26 15:49:37,1210
pay_o-991210,PayOrder,2023-12-08 11:09:37,1210
place_o-991211,PlaceOrder,2023-11-10 16:30:40,1211
pick_i-884742,PickItem,2023-11-11 14:44:00,1211
confirm_o-991211,ConfirmOrder,2023-11-12 03:14:00,1211
pick_i-884745,PickItem,2023-11-12 06:17:20,1211
pick_i-884744,PickItem,2023-11-13 04:30:40,1211
create_p-660655,CreatePackage,2023-11-15 13:05:01,1211
send_p-660655,SendPackage,2023-11-15 18:05:01,1211
out_of_stock_i-884743,ItemOutOfStock,2023-11-16 04:27:20,1211
deliver_p-660655,PackageDelivered,2023-11-17 03:25:01,1211
reorder_i-884743,ReorderItem,2023-11-21 06:40:40,1211
pay_o-991211,PayOrder,2023-11-23 17:00:40,1211
pick_i-884743,PickItem,2023-11-24 11:20:40,1211
create_p-660696,CreatePackage,2023-11-26 21:58:41,1211
send_p-660696,SendPackage,2023-11-27 02:58:41,1211
deliver_p-660696,PackageDelivered,2023-11-28 12:18:41,1211
place_o-991212,PlaceOrder,2023-11-10 18:19:26,1212
confirm_o-991212,ConfirmOrder,2023-11-12 05:02:46,1212
pick_i-884746,PickItem,2023-11-12 08:06:06,1212
pick_i-884747,PickItem,2023-11-12 12:32:46,1212
create_p-660658,CreatePackage,2023-11-16 04:36:25,1212
send_p-660658,SendPackage,2023-11-16 09:36:25,1212
deliver_p-660658,PackageDelivered,2023-11-17 18:56:25,1212
pay_o-991212,PayOrder,2023-11-18 13:49:26,1212
place_o-991213,PlaceOrder,2023-11-10 20:34:29,1213
confirm_o-991213,ConfirmOrder,2023-11-12 07:17:49,1213
pick_i-884749,PickItem,2023-11-12 10:21:09,1213
pick_i-884751,PickItem,2023-11-12 10:21:09,1213
pick_i-884752,PickItem,2023-11-12 10:21:09,1213
pick_i-884753,PickItem,2023-11-12 14:47:49,1213
pick_i-884748,PickItem,2023-11-12 19:14:29,1213
create_p-660651,CreatePackage,2023-11-12 19:31:57,1213
send_p-660651,SendPackage,2023-11-13 00:31:57,1213
pick_i-884750,PickItem,2023-11-13 08:34:29,1213
fail_p-660651_165,FailedDelivery,2023-11-14 18:11:57,1213
out_of_stock_i-884754,ItemOutOfStock,2023-11-15 18:37:49,1213
deliver_p-660651,PackageDelivered,2023-11-16 11:51:57,1213
create_p-660660,CreatePackage,2023-11-16 15:55:10,1213
send_p-660660,SendPackage,2023-11-16 20:55:10,1213
deliver_p-660660,PackageDelivered,2023-11-18 06:15:10,1213
reorder_i-884754,ReorderItem,2023-11-18 07:44:29,1213
pick_i-884754,PickItem,2023-11-22 01:44:29,1213
create_p-660676,CreatePackage,2023-11-22 14:36:11,1213
send_p-660676,SendPackage,2023-11-22 19:36:11,1213
fail_p-660676_171,FailedDelivery,2023-11-24 13:16:11,1213
pay_o-991213,PayOrder,2023-11-25 00:51:09,1213
deliver_p-660676,PackageDelivered,2023-11-26 06:56:11,1213
place_o-991214,PlaceOrder,2023-11-11 00:27:50,1214
pick_i-884757,PickItem,2023-11-11 22:41:10,1214
confirm_o-991214,ConfirmOrder,2023-11-12 11:11:10,1214
pick_i-884758,PickItem,2023-11-12 14:14:30,1214
create_p-660651,CreatePackage,2023-11-12 19:31:57,1214
pick_i-884755,PickItem,2023-11-12 20:54:30,1214
send_p-660651,SendPackage,2023-11-13 00:31:57,1214
pick_i-884756,PickItem,2023-11-13 12:27:50,1214
fail_p-660651_165,FailedDelivery,2023-11-14 18:11:57,1214
deliver_p-660651,PackageDelivered,2023-11-16 11:51:57,1214
create_p-660660,CreatePackage,2023-11-16 15:55:10,1214
send_p-660660,SendPackage,2023-11-16 20:55:10,1214
deliver_p-660660,PackageDelivered,2023-11-18 06:15:10,1214
pay_o-991214,PayOrder,2023-11-30 09:44:30,1214
place_o-991215,PlaceOrder,2023-11-11 22:59:17,1215
confirm_o-991215,ConfirmOrder,2023-11-13 09:42:37,1215
pick_i-884760,PickItem,2023-11-13 14:59:17,1215
pick_i-884759,PickItem,2023-11-14 13:12:37,1215
create_p-660663,CreatePackage,2023-11-17 05:22:14,1215
send_p-660663,SendPackage,2023-11-17 10:22:14,1215
deliver_p-660663,PackageDelivered,2023-11-18 19:42:14,1215
reminder_o-991215_309,PaymentReminder,2023-11-29 09:02:37,1215
pay_o-991215,PayOrder,2023-12-22 00:05:57,1215
place_o-991216,PlaceOrder,2023-11-12 23:12:27,1216
confirm_o-991216,ConfirmOrder,2023-11-14 09:55:47,1216
pick_i-884761,PickItem,2023-11-14 15:12:27,1216
pick_i-884763,PickItem,2023-11-14 15:12:27,1216
create_p-660654,CreatePackage,2023-11-15 08:38:21,1216
send_p-660654,SendPackage,2023-11-15 13:38:21,1216
deliver_p-660654,PackageDelivered,2023-11-16 22:58:21,1216
out_of_stock_i-884762,ItemOutOfStock,2023-11-19 07:59:07,1216
reorder_i-884762,ReorderItem,2023-11-25 08:25:47,1216
reminder_o-991216_305,PaymentReminder,2023-11-26 21:55:47,1216
pick_i-884762,PickItem,2023-11-28 09:45:47,1216
create_p-660702,CreatePackage,2023-11-29 00:00:00,1216
send_p-660702,SendPackage,2023-11-29 05:00:00,1216
fail_p-660702_176,FailedDelivery,2023-11-30 22:40:00,1216
deliver_p-660702,PackageDelivered,2023-12-02 16:20:00,1216
reminder_o-991216_341,PaymentReminder,2023-12-17 01:15:47,1216
pay_o-991216,PayOrder,2024-01-20 11:39:07,1216
place_o-991217,PlaceOrder,2023-11-13 09:11:41,1217
confirm_o-991217,ConfirmOrder,2023-11-14 19:55:01,1217
pick_i-884764,PickItem,2023-11-15 05:38:21,1217
pick_i-884765,PickItem,2023-11-15 10:05:01,1217
pick_i-884766,PickItem,2023-11-15 10:05:01,1217
create_p-660666,CreatePackage,2023-11-18 03:31:29,1217
send_p-660666,SendPackage,2023-11-18 08:31:29,1217
deliver_p-660666,PackageDelivered,2023-11-19 17:51:29,1217
pay_o-991217,PayOrder,2023-11-25 05:55:01,1217
place_o-991218,PlaceOrder,2023-11-13 10:41:28,1218
pick_i-884769,PickItem,2023-11-14 11:08:08,1218
confirm_o-991218,ConfirmOrder,2023-11-14 21:24:48,1218
pick_i-884767,PickItem,2023-11-15 02:41:28,1218
pick_i-884770,PickItem,2023-11-15 02:41:28,1218
out_of_stock_i-884768,ItemOutOfStock,2023-11-16 15:04:48,1218
create_p-660664,CreatePackage,2023-11-17 21:18:43,1218
send_p-660664,SendPackage,2023-11-18 02:18:43,1218
deliver_p-660664,PackageDelivered,2023-11-19 11:38:43,1218
out_of_stock_i-884771,ItemOutOfStock,2023-11-19 19:28:08,1218
reorder_i-884768,ReorderItem,2023-11-21 22:51:28,1218
pick_i-884768,PickItem,2023-11-25 00:11:28,1218
reorder_i-884771,ReorderItem,2023-11-25 08:48:08,1218
pay_o-991218,PayOrder,2023-11-27 01:04:48,1218
pick_i-884771,PickItem,2023-11-28 10:08:08,1218
create_p-660700,CreatePackage,2023-11-28 16:40:26,1218
send_p-660700,SendPackage,2023-11-28 21:40:26,1218
deliver_p-660700,PackageDelivered,2023-11-30 07:00:26,1218
place_o-991219,PlaceOrder,2023-11-13 12:41:01,1219
confirm_o-991219,ConfirmOrder,2023-11-14 23:24:21,1219
pick_i-884772,PickItem,2023-11-15 13:34:21,1219
pick_i-884773,PickItem,2023-11-16 05:07:41,1219
create_p-660669,CreatePackage,2023-11-18 17:31:53,1219
out_of_stock_i-884774,ItemOutOfStock,2023-11-18 17:41:01,1219
send_p-660669,SendPackage,2023-11-18 22:31:53,1219
deliver_p-660669,PackageDelivered,2023-11-20 07:51:53,1219
reorder_i-884774,ReorderItem,2023-11-24 12:34:21,1219
pick_i-884774,PickItem,2023-11-27 03:54:21,1219
pay_o-991219,PayOrder,2023-11-30 00:31:01,1219
create_p-660706,CreatePackage,2023-11-30 05:23:21,1219
send_p-660706,SendPackage,2023-11-30 10:23:21,1219
fail_p-660706_179,FailedDelivery,2023-12-02 04:03:21,1219
deliver_p-660706,PackageDelivered,2023-12-03 21:43:21,1219
place_o-991220,PlaceOrder,2023-11-13 14:40:08,1220
pick_i-884776,PickItem,2023-11-14 15:06:48,1220
confirm_o-991220,ConfirmOrder,2023-11-15 01:23:28,1220
create_p-660654,CreatePackage,2023-11-15 08:38:21,1220
pick_i-884775,PickItem,2023-11-15 11:06:48,1220
send_p-660654,SendPackage,2023-11-15 13:38:21,1220
deliver_p-660654,PackageDelivered,2023-11-16 22:58:21,1220
create_p-660668,CreatePackage,2023-11-18 12:31:45,1220
send_p-660668,SendPackage,2023-11-18 17:31:45,1220
deliver_p-660668,PackageDelivered,2023-11-20 02:51:45,1220
pay_o-991220,PayOrder,2023-11-27 05:03:28,1220
place_o-991221,PlaceOrder,2023-11-13 16:38:21,1221
pick_i-884780,PickItem,2023-11-14 17:05:01,1221
confirm_o-991221,ConfirmOrder,2023-11-15 03:21:41,1221
pick_i-884781,PickItem,2023-11-15 08:38:21,1221
pick_i-884778,PickItem,2023-11-15 13:05:01,1221
pick_i-884782,PickItem,2023-11-15 13:05:01,1221
create_p-660657,CreatePackage,2023-11-15 20:14:47,1221
send_p-660657,SendPackage,2023-11-16 01:14:47,1221
pick_i-884779,PickItem,2023-11-16 09:05:01,1221
out_of_stock_i-884777,ItemOutOfStock,2023-11-16 21:01:41,1221
fail_p-660657_166,FailedDelivery,2023-11-17 18:54:47,1221
create_p-660670,CreatePackage,2023-11-18 19:01:45,1221
send_p-660670,SendPackage,2023-11-19 00:01:45,1221
deliver_p-660657,PackageDelivered,2023-11-19 12:34:47,1221
deliver_p-660670,PackageDelivered,2023-11-20 09:21:45,1221
reorder_i-884777,ReorderItem,2023-11-21 06:35:01,1221
pick_i-884777,PickItem,2023-11-24 01:15:01,1221
create_p-660686,CreatePackage,2023-11-24 17:07:06,1221
send_p-660686,SendPackage,2023-11-24 22:07:06,1221
pay_o-991221,PayOrder,2023-11-26 03:15:01,1221
deliver_p-660686,PackageDelivered,2023-11-26 07:27:06,1221
place_o-991222,PlaceOrder,2023-11-13 18:34:48,1222
pick_i-884783,PickItem,2023-11-14 19:01:28,1222
confirm_o-991222,ConfirmOrder,2023-11-15 05:18:08,1222
pick_i-884787,PickItem,2023-11-15 10:34:48,1222
pick_i-884788,PickItem,2023-11-15 10:34:48,1222
pick_i-884790,PickItem,2023-11-15 10:34:48,1222
pick_i-884784,PickItem,2023-11-15 19:28:08,1222
pick_i-884785,PickItem,2023-11-15 19:28:08,1222
pick_i-884786,PickItem,2023-11-15 19:28:08,1222
pick_i-884789,PickItem,2023-11-16 11:01:28,1222
out_of_stock_i-884791,ItemOutOfStock,2023-11-16 22:58:08,1222
create_p-660663,CreatePackage,2023-11-17 05:22:14,1222
send_p-660663,SendPackage,2023-11-17 10:22:14,1222
deliver_p-660663,PackageDelivered,2023-11-18 19:42:14,1222
reorder_i-884791,ReorderItem,2023-11-19 23:11:28,1222
pick_i-884791,PickItem,2023-11-22 11:11:28,1222
create_p-660677,CreatePackage,2023-11-22 21:29:49,1222
send_p-660677,SendPackage,2023-11-23 02:29:49,1222
deliver_p-660677,PackageDelivered,2023-11-24 11:49:49,1222
pay_o-991222,PayOrder,2023-11-27 22:51:28,1222
place_o-991223,PlaceOrder,2023-11-13 21:20:35,1223
pick_i-884794,PickItem,2023-11-14 21:47:15,1223
confirm_o-991223,ConfirmOrder,2023-11-15 08:03:55,1223
pick_i-884793,PickItem,2023-11-15 20:00:35,1223
create_p-660659,CreatePackage,2023-11-16 11:01:28,1223
send_p-660659,SendPackage,2023-11-16 16:01:28,1223
deliver_p-660659,PackageDelivered,2023-11-18 01:21:28,1223
out_of_stock_i-884792,ItemOutOfStock,2023-11-19 02:20:35,1223
out_of_stock_i-884795,ItemOutOfStock,2023-11-19 16:13:55,1223
reorder_i-884792,ReorderItem,2023-11-24 04:33:55,1223
reorder_i-884795,ReorderItem,2023-11-25 00:00:35,1223
pick_i-884792,PickItem,2023-11-26 03:13:55,1223
create_p-660695,CreatePackage,2023-11-26 16:17:55,1223
send_p-660695,SendPackage,2023-11-26 21:17:55,1223
pick_i-884795,PickItem,2023-11-27 22:00:35,1223
deliver_p-660695,PackageDelivered,2023-11-28 06:37:55,1223
reminder_o-991223_308,PaymentReminder,2023-11-28 12:43:55,1223
create_p-660709,CreatePackage,2023-11-30 22:47:03,1223
send_p-660709,SendPackage,2023-12-01 03:47:03,1223
deliver_p-660709,PackageDelivered,2023-12-02 13:07:03,1223
pay_o-991223,PayOrder,2023-12-08 08:50:35,1223
place_o-991224,PlaceOrder,2023-11-14 04:04:27,1224
pick_i-884801,PickItem,2023-11-15 04:31:07,1224
confirm_o-991224,ConfirmOrder,2023-11-15 14:47:47,1224
create_p-660656,CreatePackage,2023-11-15 19:28:08,1224
send_p-660656,SendPackage,2023-11-16 00:28:08,1224
pick_i-884798,PickItem,2023-11-16 02:44:27,1224
pick_i-884796,PickItem,2023-11-16 18:17:47,1224
pick_i-884799,PickItem,2023-11-16 18:17:47,1224
pick_i-884800,PickItem,2023-11-16 18:17:47,1224
deliver_p-660656,PackageDelivered,2023-11-17 09:48:08,1224
create_p-660671,CreatePackage,2023-11-19 00:00:00,1224
send_p-660671,SendPackage,2023-11-19 05:00:00,1224
deliver_p-660671,PackageDelivered,2023-11-20 14:20:00,1224
out_of_stock_i-884797,ItemOutOfStock,2023-11-22 06:31:07,1224
reorder_i-884797,ReorderItem,2023-11-28 06:57:47,1224
pay_o-991224,PayOrder,2023-11-28 08:21:07,1224
pick_i-884797,PickItem,2023-12-01 08:17:47,1224
create_p-660716,CreatePackage,2023-12-02 14:21:29,1224
send_p-660716,SendPackage,2023-12-02 19:21:29,1224
fail_p-660716_182,FailedDelivery,2023-12-04 13:01:29,1224
fail_p-660716_184,FailedDelivery,2023-12-06 06:41:29,1224
fail_p-660716_185,FailedDelivery,2023-12-08 00:21:29,1224
deliver_p-660716,PackageDelivered,2023-12-09 18:01:29,1224
place_o-991225,PlaceOrder,2023-11-14 09:28:59,1225
pick_i-884802,PickItem,2023-11-15 07:42:19,1225
confirm_o-991225,ConfirmOrder,2023-11-15 20:12:19,1225
pick_i-884803,PickItem,2023-11-16 03:42:19,1225
pick_i-884804,PickItem,2023-11-16 03:42:19,1225
pick_i-884805,PickItem,2023-11-16 03:42:19,1225
create_p-660663,CreatePackage,2023-11-17 05:22:14,1225
send_p-660663,SendPackage,2023-11-17 10:22:14,1225
deliver_p-660663,PackageDelivered,2023-11-18 19:42:14,1225
pay_o-991225,PayOrder,2023-11-30 21:18:59,1225
place_o-991226,PlaceOrder,2023-11-14 11:16:04,1226
pick_i-884806,PickItem,2023-11-15 09:29:24,1226
confirm_o-991226,ConfirmOrder,2023-11-15 21:59:24,1226
create_p-660659,CreatePackage,2023-11-16 11:01:28,1226
send_p-660659,SendPackage,2023-11-16 16:01:28,1226
out_of_stock_i-884809,ItemOutOfStock,2023-11-17 08:42:44,1226
deliver_p-660659,PackageDelivered,2023-11-18 01:21:28,1226
reorder_i-884809,ReorderItem,2023-11-21 18:16:04,1226
out_of_stock_i-884807,ItemOutOfStock,2023-11-22 06:46:04,1226
out_of_stock_i-884808,ItemOutOfStock,2023-11-22 06:46:04,1226
pay_o-991226,PayOrder,2023-11-22 20:39:24,1226
pick_i-884809,PickItem,2023-11-23 13:36:04,1226
create_p-660683,CreatePackage,2023-11-23 18:19:55,1226
send_p-660683,SendPackage,2023-11-23 23:19:55,1226
reorder_i-884807,ReorderItem,2023-11-25 06:59:24,1226
fail_p-660683_173,FailedDelivery,2023-11-25 16:59:55,1226
fail_p-660683_174,FailedDelivery,2023-11-27 10:39:55,1226
pick_i-884807,PickItem,2023-11-28 01:39:24,1226
reorder_i-884808,ReorderItem,2023-11-28 07:12:44,1226
deliver_p-660683,PackageDelivered,2023-11-29 04:19:55,1226
create_p-660709,CreatePackage,2023-11-30 22:47:03,1226
send_p-660709,SendPackage,2023-12-01 03:47:03,1226
pick_i-884808,PickItem,2023-12-01 18:32:44,1226
deliver_p-660709,PackageDelivered,2023-12-02 13:07:03,1226
create_p-660722,CreatePackage,2023-12-04 00:00:00,1226
send_p-660722,SendPackage,2023-12-04 05:00:00,1226
deliver_p-660722,PackageDelivered,2023-12-05 14:20:00,1226
place_o-991227,PlaceOrder,2023-11-14 12:50:13,1227
confirm_o-991227,ConfirmOrder,2023-11-15 23:33:33,1227
out_of_stock_i-884810,ItemOutOfStock,2023-11-22 08:20:13,1227
reorder_i-884810,ReorderItem,2023-11-28 08:46:53,1227
pay_o-991227,PayOrder,2023-12-01 00:40:13,1227
pick_i-884810,PickItem,2023-12-01 13:26:53,1227
create_p-660720,CreatePackage,2023-12-03 06:11:44,1227
send_p-660720,SendPackage,2023-12-03 11:11:44,1227
deliver_p-660720,PackageDelivered,2023-12-04 20:31:44,1227
place_o-991228,PlaceOrder,2023-11-14 14:58:32,1228
pick_i-884812,PickItem,2023-11-15 13:11:52,1228
confirm_o-991228,ConfirmOrder,2023-11-16 01:41:52,1228
pick_i-884813,PickItem,2023-11-16 06:58:32,1228
create_p-660661,CreatePackage,2023-11-16 17:01:04,1228
send_p-660661,SendPackage,2023-11-16 22:01:04,1228
deliver_p-660661,PackageDelivered,2023-11-18 07:21:04,1228
out_of_stock_i-884811,ItemOutOfStock,2023-11-20 16:48:32,1228
reorder_i-884811,ReorderItem,2023-11-24 15:15:12,1228
pay_o-991228,PayOrder,2023-11-27 01:35:12,1228
pick_i-884811,PickItem,2023-11-28 15:55:12,1228
create_p-660708,CreatePackage,2023-11-30 16:39:09,1228
send_p-660708,SendPackage,2023-11-30 21:39:09,1228
deliver_p-660708,PackageDelivered,2023-12-02 06:59:09,1228
place_o-991229,PlaceOrder,2023-11-14 17:15:10,1229
pick_i-884818,PickItem,2023-11-15 15:28:30,1229
confirm_o-991229,ConfirmOrder,2023-11-16 03:58:30,1229
pick_i-884814,PickItem,2023-11-16 15:55:10,1229
pick_i-884816,PickItem,2023-11-16 15:55:10,1229
pick_i-884817,PickItem,2023-11-16 15:55:10,1229
create_p-660661,CreatePackage,2023-11-16 17:01:04,1229
send_p-660661,SendPackage,2023-11-16 22:01:04,1229
deliver_p-660661,PackageDelivered,2023-11-18 07:21:04,1229
out_of_stock_i-884815,ItemOutOfStock,2023-11-20 19:05:10,1229
pay_o-991229,PayOrder,2023-11-23 02:38:30,1229
reorder_i-884815,ReorderItem,2023-11-23 19:18:30,1229
pick_i-884815,PickItem,2023-11-26 10:38:30,1229
create_p-660708,CreatePackage,2023-11-30 16:39:09,1229
send_p-660708,SendPackage,2023-11-30 21:39:09,1229
deliver_p-660708,PackageDelivered,2023-12-02 06:59:09,1229
place_o-991230,PlaceOrder,2023-11-14 18:48:25,1230
pick_i-884820,PickItem,2023-11-15 14:48:25,1230
confirm_o-991230,ConfirmOrder,2023-11-16 05:31:45,1230
pick_i-884819,PickItem,2023-11-17 06:48:25,1230
create_p-660666,CreatePackage,2023-11-18 03:31:29,1230
send_p-660666,SendPackage,2023-11-18 08:31:29,1230
deliver_p-660666,PackageDelivered,2023-11-19 17:51:29,1230
pay_o-991230,PayOrder,2023-11-27 05:25:05,1230
place_o-991231,PlaceOrder,2023-11-14 22:01:27,1231
pick_i-884823,PickItem,2023-11-15 20:14:47,1231
confirm_o-991231,ConfirmOrder,2023-11-16 08:44:47,1231
pick_i-884821,PickItem,2023-11-16 14:01:27,1231
pick_i-884822,PickItem,2023-11-16 14:01:27,1231
pick_i-884824,PickItem,2023-11-16 20:41:27,1231
create_p-660668,CreatePackage,2023-11-18 12:31:45,1231
send_p-660668,SendPackage,2023-11-18 17:31:45,1231
deliver_p-660668,PackageDelivered,2023-11-20 02:51:45,1231
pay_o-991231,PayOrder,2023-11-27 22:31:27,1231
place_o-991232,PlaceOrder,2023-11-15 07:09:38,1232
confirm_o-991232,ConfirmOrder,2023-11-16 17:52:58,1232
pick_i-884827,PickItem,2023-11-17 01:22:58,1232
pick_i-884825,PickItem,2023-11-17 03:36:18,1232
pick_i-884828,PickItem,2023-11-17 03:36:18,1232
create_p-660673,CreatePackage,2023-11-19 11:08:07,1232
send_p-660673,SendPackage,2023-11-19 16:08:07,1232
deliver_p-660673,PackageDelivered,2023-11-21 01:28:07,1232
out_of_stock_i-884826,ItemOutOfStock,2023-11-22 19:42:58,1232
reorder_i-884826,ReorderItem,2023-11-25 19:56:18,1232
pick_i-884826,PickItem,2023-11-29 03:56:18,1232
pay_o-991232,PayOrder,2023-11-30 15:12:58,1232
create_p-660712,CreatePackage,2023-12-01 23:05:51,1232
send_p-660712,SendPackage,2023-12-02 04:05:51,1232
deliver_p-660712,PackageDelivered,2023-12-03 13:25:51,1232
place_o-991233,PlaceOrder,2023-11-15 09:52:41,1233
confirm_o-991233,ConfirmOrder,2023-11-16 20:36:01,1233
pick_i-884829,PickItem,2023-11-17 04:06:01,1233
create_p-660664,CreatePackage,2023-11-17 21:18:43,1233
send_p-660664,SendPackage,2023-11-18 02:18:43,1233
deliver_p-660664,PackageDelivered,2023-11-19 11:38:43,1233
reminder_o-991233_313,PaymentReminder,2023-12-03 12:36:01,1233
pay_o-991233,PayOrder,2023-12-30 02:06:01,1233
place_o-991234,PlaceOrder,2023-11-15 12:03:28,1234
confirm_o-991234,ConfirmOrder,2023-11-16 22:46:48,1234
pick_i-884831,PickItem,2023-11-17 06:16:48,1234
pick_i-884830,PickItem,2023-11-17 08:30:08,1234
create_p-660670,CreatePackage,2023-11-18 19:01:45,1234
send_p-660670,SendPackage,2023-11-19 00:01:45,1234
deliver_p-660670,PackageDelivered,2023-11-20 09:21:45,1234
pay_o-991234,PayOrder,2023-11-30 06:13:28,1234
place_o-991235,PlaceOrder,2023-11-15 13:25:02,1235
confirm_o-991235,ConfirmOrder,2023-11-17 00:08:22,1235
pick_i-884834,PickItem,2023-11-17 23:11:42,1235
create_p-660665,CreatePackage,2023-11-18 01:39:47,1235
send_p-660665,SendPackage,2023-11-18 06:39:47,1235
out_of_stock_i-884833,ItemOutOfStock,2023-11-18 17:48:22,1235
deliver_p-660665,PackageDelivered,2023-11-19 15:59:47,1235
out_of_stock_i-884832,ItemOutOfStock,2023-11-21 08:18:22,1235
reorder_i-884833,ReorderItem,2023-11-23 14:28:22,1235
pick_i-884833,PickItem,2023-11-25 13:08:22,1235
create_p-660692,CreatePackage,2023-11-25 22:50:08,1235
send_p-660692,SendPackage,2023-11-26 03:50:08,1235
reorder_i-884832,ReorderItem,2023-11-26 04:58:22,1235
deliver_p-660692,PackageDelivered,2023-11-27 13:10:08,1235
pick_i-884832,PickItem,2023-11-30 08:58:22,1235
create_p-660717,CreatePackage,2023-12-02 21:19:27,1235
send_p-660717,SendPackage,2023-12-03 02:19:27,1235
reminder_o-991235_314,PaymentReminder,2023-12-03 16:08:22,1235
fail_p-660717_183,FailedDelivery,2023-12-04 19:59:27,1235
deliver_p-660717,PackageDelivered,2023-12-06 13:39:27,1235
reminder_o-991235_346,PaymentReminder,2023-12-21 17:28:22,1235
reminder_o-991235_361,PaymentReminder,2023-12-29 08:48:22,1235
pay_o-991235,PayOrder,2024-01-23 22:41:42,1235
place_o-991236,PlaceOrder,2023-11-15 15:08:09,1236
pick_i-884835,PickItem,2023-11-16 15:34:49,1236
pick_i-884837,PickItem,2023-11-16 15:34:49,1236
confirm_o-991236,ConfirmOrder,2023-11-17 01:51:29,1236
pick_i-884836,PickItem,2023-11-18 00:54:49,1236
create_p-660667,CreatePackage,2023-11-18 10:08:25,1236
send_p-660667,SendPackage,2023-11-18 15:08:25,1236
deliver_p-660667,PackageDelivered,2023-11-20 00:28:25,1236
out_of_stock_i-884838,ItemOutOfStock,2023-11-23 03:41:29,1236
reorder_i-884838,ReorderItem,2023-11-29 09:41:29,1236
reminder_o-991236_310,PaymentReminder,2023-11-30 06:31:29,1236
pick_i-884838,PickItem,2023-12-02 14:21:29,1236
create_p-660727,CreatePackage,2023-12-07 12:54:22,1236
send_p-660727,SendPackage,2023-12-07 17:54:22,1236
deliver_p-660727,PackageDelivered,2023-12-09 03:14:22,1236
pay_o-991236,PayOrder,2023-12-27 19:38:09,1236
place_o-991237,PlaceOrder,2023-11-15 16:34:24,1237
pick_i-884839,PickItem,2023-11-16 17:01:04,1237
pick_i-884841,PickItem,2023-11-16 17:01:04,1237
confirm_o-991237,ConfirmOrder,2023-11-17 03:17:44,1237
pick_i-884840,PickItem,2023-11-17 13:01:04,1237
create_p-660672,CreatePackage,2023-11-19 07:34:06,1237
send_p-660672,SendPackage,2023-11-19 12:34:06,1237
deliver_p-660672,PackageDelivered,2023-11-20 21:54:06,1237
out_of_stock_i-884842,ItemOutOfStock,2023-11-22 01:21:04,1237
reorder_i-884842,ReorderItem,2023-11-24 20:01:04,1237
pay_o-991237,PayOrder,2023-11-25 05:44:24,1237
pick_i-884842,PickItem,2023-11-27 11:21:04,1237
create_p-660709,CreatePackage,2023-11-30 22:47:03,1237
send_p-660709,SendPackage,2023-12-01 03:47:03,1237
deliver_p-660709,PackageDelivered,2023-12-02 13:07:03,1237
place_o-991238,PlaceOrder,2023-11-15 18:26:54,1238
confirm_o-991238,ConfirmOrder,2023-11-17 05:10:14,1238
pick_i-884844,PickItem,2023-11-17 19:20:14,1238
pick_i-884845,PickItem,2023-11-17 19:20:14,1238
pick_i-884846,PickItem,2023-11-18 04:13:34,1238
out_of_stock_i-884843,ItemOutOfStock,2023-11-18 22:50:14,1238
create_p-660674,CreatePackage,2023-11-21 14:29:03,1238
send_p-660674,SendPackage,2023-11-21 19:29:03,1238
deliver_p-660674,PackageDelivered,2023-11-23 04:49:03,1238
reorder_i-884843,ReorderItem,2023-11-24 23:16:54,1238
pick_i-884843,PickItem,2023-11-29 03:16:54,1238
create_p-660708,CreatePackage,2023-11-30 16:39:09,1238
send_p-660708,SendPackage,2023-11-30 21:39:09,1238
deliver_p-660708,PackageDelivered,2023-12-02 06:59:09,1238
reminder_o-991238_316,PaymentReminder,2023-12-03 21:10:14,1238
reminder_o-991238_342,PaymentReminder,2023-12-17 01:50:14,1238
pay_o-991238,PayOrder,2024-01-20 12:13:34,1238
place_o-991239,PlaceOrder,2023-11-15 20:56:53,1239
confirm_o-991239,ConfirmOrder,2023-11-17 07:40:13,1239
pick_i-884848,PickItem,2023-11-17 17:23:33,1239
pick_i-884847,PickItem,2023-11-18 00:03:33,1239
create_p-660671,CreatePackage,2023-11-19 00:00:00,1239
send_p-660671,SendPackage,2023-11-19 05:00:00,1239
deliver_p-660671,PackageDelivered,2023-11-20 14:20:00,1239
pay_o-991239,PayOrder,2023-11-28 07:33:33,1239
place_o-991240,PlaceOrder,2023-11-16 02:42:14,1240
pick_i-884851,PickItem,2023-11-17 05:22:14,1240
confirm_o-991240,ConfirmOrder,2023-11-17 13:25:34,1240
create_p-660674,CreatePackage,2023-11-21 14:29:03,1240
out_of_stock_i-884850,ItemOutOfStock,2023-11-21 14:38:54,1240
send_p-660674,SendPackage,2023-11-21 19:29:03,1240
deliver_p-660674,PackageDelivered,2023-11-23 04:49:03,1240
out_of_stock_i-884849,ItemOutOfStock,2023-11-23 15:15:34,1240
reorder_i-884850,ReorderItem,2023-11-26 22:25:34,1240
reminder_o-991240_306,PaymentReminder,2023-11-27 06:45:34,1240
reorder_i-884849,ReorderItem,2023-11-30 02:48:54,1240
