ocel_event_id;ocel_object_id;ocel_qualifier
assign_trs_Pcp139;tr18;Pickup plan trucks assignment
print_w_tickettr224;tr224;Printed weighing ticket for pickup plan
input_tally_sheettr224;tr224;Tally Sheet for pickup plan
weigh_empty_trucktr229;tr229;Empty truck weighed
eval_trs_exittr286_Pcp835;tr286;Exit evaluation for truck
assign_trs_Pcp139;tr72;Pickup plan trucks assignment
arrive_at_Silo4;Silo4;Silo for truck load
weigh_empty_trucktr141;tr141;Empty truck weighed
assign_trs_Pcp139;tr128;Pickup plan trucks assignment
fail_weightr157;tr157;Truck failed to be weighed
assign_trs_Pcp139;tr122;Pickup plan trucks assignment
assign_trs_Pcp139;tr270;Pickup plan trucks assignment
arrive_at_Silo9;Silo9;Silo for truck load
fail_weightr238;tr238;Truck failed to be weighed
trs_entrytr193;tr193;Entry evaluation for truck
trs_entrytr98;tr98;Entry evaluation for truck
trs_entrytr73;tr73;Entry evaluation for truck
weigh_empty_trucktr11;tr11;Empty truck weighed
trs_entrytr216;tr216;Entry evaluation for truck
determine_continuanceSilo4;Silo4;silo evaluated for pickup continuance
weigh_empty_trucktr217;tr217;Empty truck weighed
arrive_at_Silo4;Silo4;Silo for truck load
determine_continuanceSilo4;Silo4;silo evaluated for pickup continuance
weigh_empty_trucktr169;tr169;Empty truck weighed
assign_trs_Pcp369;tr287;Pickup plan trucks assignment
Lodge_Pcp990;Pcp990;lodged pickup plan
Lodge_Pcp990;Cr1747;cargo to be picked up
trs_entrytr295;tr295;Entry evaluation for truck
eval_trs_exittr224_Pcp835;tr224;Exit evaluation for truck
determine_continuanceSilo4;Silo4;silo evaluated for pickup continuance
assign_trs_Pcp369;tr272;Pickup plan trucks assignment
trs_entrytr230;tr230;Entry evaluation for truck
assign_trs_Pcp369;tr20;Pickup plan trucks assignment
load_trucktr248;tr248;cargo load for truck
load_trucktr67;tr67;cargo load for truck
arrive_at_Silo9;Silo9;Silo for truck load
trs_entrytr165;tr165;Entry evaluation for truck
trs_entrytr150;tr150;Entry evaluation for truck
determine_continuanceSilo9;Silo9;silo evaluated for pickup continuance
weigh_empty_trucktr193;tr193;Empty truck weighed
weigh_empty_trucktr216;tr216;Empty truck weighed
check_abnormalitytr141;tr141;truck exmained for empty weight abnormality
load_trucktr42;tr42;cargo load for truck
weigh_empty_trucktr73;tr73;Empty truck weighed
weigh_empty_trucktr98;tr98;Empty truck weighed
determine_continuanceSilo4;Silo4;silo evaluated for pickup continuance
check_abnormalitytr229;tr229;truck exmained for empty weight abnormality
arrive_at_Silo9;Silo9;Silo for truck load
weigh_empty_trucktr230;tr230;Empty truck weighed
weigh_empty_trucktr295;tr295;Empty truck weighed
load_trucktr223;tr223;cargo load for truck
check_abnormalitytr11;tr11;truck exmained for empty weight abnormality
check_abnormalitytr169;tr169;truck exmained for empty weight abnormality
check_abnormalitytr217;tr217;truck exmained for empty weight abnormality
load_trucktr161;tr161;cargo load for truck
weigh_empty_trucktr150;tr150;Empty truck weighed
weigh_empty_trucktr165;tr165;Empty truck weighed
determine_continuanceSilo9;Silo9;silo evaluated for pickup continuance
trs_entrytr18;tr18;Entry evaluation for truck
fail_weightr141;tr141;Truck failed to be weighed
determine_continuanceSilo9;Silo9;silo evaluated for pickup continuance
load_trucktr33;tr33;cargo load for truck
fail_weightr229;tr229;Truck failed to be weighed
check_abnormalitytr98;tr98;truck exmained for empty weight abnormality
trs_entrytr270;tr270;Entry evaluation for truck
fail_weightr169;tr169;Truck failed to be weighed
load_trucktr1;tr1;cargo load for truck
check_abnormalitytr193;tr193;truck exmained for empty weight abnormality
check_abnormalitytr73;tr73;truck exmained for empty weight abnormality
check_abnormalitytr230;tr230;truck exmained for empty weight abnormality
fail_weightr11;tr11;Truck failed to be weighed
check_abnormalitytr216;tr216;truck exmained for empty weight abnormality
trs_entrytr122;tr122;Entry evaluation for truck
weigh_empty_trucktr18;tr18;Empty truck weighed
check_abnormalitytr295;tr295;truck exmained for empty weight abnormality
check_abnormalitytr165;tr165;truck exmained for empty weight abnormality
trs_entrytr272;tr272;Entry evaluation for truck
check_abnormalitytr150;tr150;truck exmained for empty weight abnormality
fail_weightr98;tr98;Truck failed to be weighed
arrive_at_Silo58;Silo58;Silo for truck load
fail_weightr193;tr193;Truck failed to be weighed
fail_weightr230;tr230;Truck failed to be weighed
trs_entrytr72;tr72;Entry evaluation for truck
weigh_empty_trucktr270;tr270;Empty truck weighed
trs_entrytr128;tr128;Entry evaluation for truck
weigh_empty_trucktr122;tr122;Empty truck weighed
weigh_loaded_trucktr67;tr67;Truck weighed
trs_entrytr287;tr287;Entry evaluation for truck
fail_weightr165;tr165;Truck failed to be weighed
fail_weightr295;tr295;Truck failed to be weighed
trs_entrytr20;tr20;Entry evaluation for truck
weigh_empty_trucktr72;tr72;Empty truck weighed
weigh_empty_trucktr272;tr272;Empty truck weighed
weigh_loaded_trucktr42;tr42;Truck weighed
determine_continuanceSilo58;Silo58;silo evaluated for pickup continuance
arrive_at_Silo58;Silo58;Silo for truck load
fail_weightr150;tr150;Truck failed to be weighed
check_abnormalitytr18;tr18;truck exmained for empty weight abnormality
arrive_at_Silo65;Silo65;Silo for truck load
weigh_empty_trucktr128;tr128;Empty truck weighed
check_abnormalitytr270;tr270;truck exmained for empty weight abnormality
weigh_empty_trucktr287;tr287;Empty truck weighed
weigh_empty_trucktr20;tr20;Empty truck weighed
weigh_loaded_trucktr161;tr161;Truck weighed
load_trucktr217;tr217;cargo load for truck
assign_trs_Pcp990;tr268;Pickup plan trucks assignment
check_abnormalitytr122;tr122;truck exmained for empty weight abnormality
determine_continuanceSilo58;Silo58;silo evaluated for pickup continuance
assign_trs_Pcp990;tr177;Pickup plan trucks assignment
fail_weightr18;tr18;Truck failed to be weighed
assign_trs_Pcp990;tr229;Pickup plan trucks assignment
assign_trs_Pcp990;tr237;Pickup plan trucks assignment
weigh_loaded_trucktr248;tr248;Truck weighed
weigh_loaded_trucktr33;tr33;Truck weighed
determine_continuanceSilo65;Silo65;silo evaluated for pickup continuance
check_abnormalitytr272;tr272;truck exmained for empty weight abnormality
weigh_loaded_trucktr223;tr223;Truck weighed
fail_weightr270;tr270;Truck failed to be weighed
check_abnormalitytr72;tr72;truck exmained for empty weight abnormality
Lodge_Pcp1672;Pcp1672;lodged pickup plan
Lodge_Pcp1672;Cr1676;cargo to be picked up
print_w_tickettr67;tr67;Printed weighing ticket for pickup plan
input_tally_sheettr67;tr67;Tally Sheet for pickup plan
load_trucktr216;tr216;cargo load for truck
load_trucktr73;tr73;cargo load for truck
weigh_loaded_trucktr1;tr1;Truck weighed
fail_weightr122;tr122;Truck failed to be weighed
check_abnormalitytr128;tr128;truck exmained for empty weight abnormality
check_abnormalitytr287;tr287;truck exmained for empty weight abnormality
fail_weightr272;tr272;Truck failed to be weighed
check_abnormalitytr20;tr20;truck exmained for empty weight abnormality
eval_trs_exittr67_Pcp89;tr67;Exit evaluation for truck
input_tally_sheettr42;tr42;Tally Sheet for pickup plan
print_w_tickettr42;tr42;Printed weighing ticket for pickup plan
fail_weightr20;tr20;Truck failed to be weighed
fail_weightr287;tr287;Truck failed to be weighed
fail_weightr128;tr128;Truck failed to be weighed
input_tally_sheettr33;tr33;Tally Sheet for pickup plan
print_w_tickettr33;tr33;Printed weighing ticket for pickup plan
arrive_at_Silo77;Silo77;Silo for truck load
print_w_tickettr161;tr161;Printed weighing ticket for pickup plan
input_tally_sheettr161;tr161;Tally Sheet for pickup plan
eval_trs_exittr42_Pcp89;tr42;Exit evaluation for truck
input_tally_sheettr248;tr248;Tally Sheet for pickup plan
print_w_tickettr248;tr248;Printed weighing ticket for pickup plan
trs_entrytr237;tr237;Entry evaluation for truck
input_tally_sheettr223;tr223;Tally Sheet for pickup plan
print_w_tickettr223;tr223;Printed weighing ticket for pickup plan
determine_continuanceSilo77;Silo77;silo evaluated for pickup continuance
eval_trs_exittr33_Pcp1393;tr33;Exit evaluation for truck
trs_entrytr268;tr268;Entry evaluation for truck
eval_trs_exittr161_Pcp89;tr161;Exit evaluation for truck
print_w_tickettr1;tr1;Printed weighing ticket for pickup plan
input_tally_sheettr1;tr1;Tally Sheet for pickup plan
eval_trs_exittr248_Pcp89;tr248;Exit evaluation for truck
weigh_empty_trucktr237;tr237;Empty truck weighed
load_trucktr72;tr72;cargo load for truck
eval_trs_exittr223_Pcp1393;tr223;Exit evaluation for truck
trs_entrytr229;tr229;Entry evaluation for truck
weigh_empty_trucktr268;tr268;Empty truck weighed
weigh_loaded_trucktr216;tr216;Truck weighed
weigh_loaded_trucktr73;tr73;Truck weighed
eval_trs_exittr1_Pcp1393;tr1;Exit evaluation for truck
trs_entrytr177;tr177;Entry evaluation for truck
weigh_empty_trucktr229;tr229;Empty truck weighed
weigh_loaded_trucktr217;tr217;Truck weighed
check_abnormalitytr237;tr237;truck exmained for empty weight abnormality
weigh_empty_trucktr177;tr177;Empty truck weighed
check_abnormalitytr268;tr268;truck exmained for empty weight abnormality
check_abnormalitytr229;tr229;truck exmained for empty weight abnormality
fail_weightr268;tr268;Truck failed to be weighed
check_abnormalitytr177;tr177;truck exmained for empty weight abnormality
input_tally_sheettr73;tr73;Tally Sheet for pickup plan
print_w_tickettr73;tr73;Printed weighing ticket for pickup plan
print_w_tickettr216;tr216;Printed weighing ticket for pickup plan
input_tally_sheettr216;tr216;Tally Sheet for pickup plan
arrive_at_Silo79;Silo79;Silo for truck load
fail_weightr177;tr177;Truck failed to be weighed
fail_weightr229;tr229;Truck failed to be weighed
eval_trs_exittr73_Pcp373;tr73;Exit evaluation for truck
eval_trs_exittr216_Pcp1507;tr216;Exit evaluation for truck
determine_continuanceSilo79;Silo79;silo evaluated for pickup continuance
weigh_loaded_trucktr72;tr72;Truck weighed
input_tally_sheettr217;tr217;Tally Sheet for pickup plan
print_w_tickettr217;tr217;Printed weighing ticket for pickup plan
load_trucktr237;tr237;cargo load for truck
eval_trs_exittr217_Pcp1507;tr217;Exit evaluation for truck
assign_trs_Pcp1672;tr75;Pickup plan trucks assignment
assign_trs_Pcp1672;tr94;Pickup plan trucks assignment
assign_trs_Pcp1672;tr1;Pickup plan trucks assignment
assign_trs_Pcp1672;tr2;Pickup plan trucks assignment
assign_trs_Pcp1672;tr167;Pickup plan trucks assignment
assign_trs_Pcp1672;tr10;Pickup plan trucks assignment
assign_trs_Pcp1672;tr48;Pickup plan trucks assignment
input_tally_sheettr72;tr72;Tally Sheet for pickup plan
print_w_tickettr72;tr72;Printed weighing ticket for pickup plan
Lodge_Pcp1000;Pcp1000;lodged pickup plan
Lodge_Pcp1000;Cr1216;cargo to be picked up
eval_trs_exittr72_Pcp139;tr72;Exit evaluation for truck
weigh_loaded_trucktr237;tr237;Truck weighed
trs_entrytr75;tr75;Entry evaluation for truck
trs_entrytr10;tr10;Entry evaluation for truck
trs_entrytr94;tr94;Entry evaluation for truck
trs_entrytr167;tr167;Entry evaluation for truck
trs_entrytr2;tr2;Entry evaluation for truck
weigh_empty_trucktr10;tr10;Empty truck weighed
weigh_empty_trucktr75;tr75;Empty truck weighed
trs_entrytr1;tr1;Entry evaluation for truck
trs_entrytr48;tr48;Entry evaluation for truck
print_w_tickettr237;tr237;Printed weighing ticket for pickup plan
input_tally_sheettr237;tr237;Tally Sheet for pickup plan
weigh_empty_trucktr94;tr94;Empty truck weighed
weigh_empty_trucktr167;tr167;Empty truck weighed
weigh_empty_trucktr2;tr2;Empty truck weighed
weigh_empty_trucktr1;tr1;Empty truck weighed
weigh_empty_trucktr48;tr48;Empty truck weighed
check_abnormalitytr75;tr75;truck exmained for empty weight abnormality
check_abnormalitytr10;tr10;truck exmained for empty weight abnormality
eval_trs_exittr237_Pcp990;tr237;Exit evaluation for truck
check_abnormalitytr167;tr167;truck exmained for empty weight abnormality
check_abnormalitytr1;tr1;truck exmained for empty weight abnormality
fail_weightr75;tr75;Truck failed to be weighed
check_abnormalitytr94;tr94;truck exmained for empty weight abnormality
check_abnormalitytr2;tr2;truck exmained for empty weight abnormality
fail_weightr10;tr10;Truck failed to be weighed
check_abnormalitytr48;tr48;truck exmained for empty weight abnormality
fail_weightr94;tr94;Truck failed to be weighed
fail_weightr167;tr167;Truck failed to be weighed
arrive_at_Silo89;Silo89;Silo for truck load
fail_weightr1;tr1;Truck failed to be weighed
determine_continuanceSilo89;Silo89;silo evaluated for pickup continuance
arrive_at_Silo89;Silo89;Silo for truck load
load_trucktr2;tr2;cargo load for truck
determine_continuanceSilo89;Silo89;silo evaluated for pickup continuance
load_trucktr48;tr48;cargo load for truck
weigh_loaded_trucktr2;tr2;Truck weighed
weigh_loaded_trucktr48;tr48;Truck weighed
print_w_tickettr2;tr2;Printed weighing ticket for pickup plan
input_tally_sheettr2;tr2;Tally Sheet for pickup plan
eval_trs_exittr2_Pcp1672;tr2;Exit evaluation for truck
print_w_tickettr48;tr48;Printed weighing ticket for pickup plan
input_tally_sheettr48;tr48;Tally Sheet for pickup plan
eval_trs_exittr48_Pcp1672;tr48;Exit evaluation for truck
assign_trs_Pcp1000;tr197;Pickup plan trucks assignment
assign_trs_Pcp1000;tr4;Pickup plan trucks assignment
assign_trs_Pcp1000;tr210;Pickup plan trucks assignment
assign_trs_Pcp1000;tr26;Pickup plan trucks assignment
assign_trs_Pcp1000;tr294;Pickup plan trucks assignment
assign_trs_Pcp1000;tr123;Pickup plan trucks assignment
assign_trs_Pcp1000;tr132;Pickup plan trucks assignment
trs_entrytr197;tr197;Entry evaluation for truck
trs_entrytr294;tr294;Entry evaluation for truck
trs_entrytr210;tr210;Entry evaluation for truck
trs_entrytr4;tr4;Entry evaluation for truck
trs_entrytr26;tr26;Entry evaluation for truck
weigh_empty_trucktr197;tr197;Empty truck weighed
weigh_empty_trucktr294;tr294;Empty truck weighed
trs_entrytr123;tr123;Entry evaluation for truck
weigh_empty_trucktr210;tr210;Empty truck weighed
trs_entrytr132;tr132;Entry evaluation for truck
weigh_empty_trucktr26;tr26;Empty truck weighed
weigh_empty_trucktr4;tr4;Empty truck weighed
weigh_empty_trucktr123;tr123;Empty truck weighed
weigh_empty_trucktr132;tr132;Empty truck weighed
check_abnormalitytr294;tr294;truck exmained for empty weight abnormality
check_abnormalitytr197;tr197;truck exmained for empty weight abnormality
check_abnormalitytr210;tr210;truck exmained for empty weight abnormality
check_abnormalitytr26;tr26;truck exmained for empty weight abnormality
check_abnormalitytr4;tr4;truck exmained for empty weight abnormality
fail_weightr294;tr294;Truck failed to be weighed
fail_weightr210;tr210;Truck failed to be weighed
check_abnormalitytr132;tr132;truck exmained for empty weight abnormality
check_abnormalitytr123;tr123;truck exmained for empty weight abnormality
fail_weightr4;tr4;Truck failed to be weighed
arrive_at_Silo94;Silo94;Silo for truck load
fail_weightr132;tr132;Truck failed to be weighed
determine_continuanceSilo94;Silo94;silo evaluated for pickup continuance
arrive_at_Silo94;Silo94;Silo for truck load
load_trucktr197;tr197;cargo load for truck
arrive_at_Silo94;Silo94;Silo for truck load
determine_continuanceSilo94;Silo94;silo evaluated for pickup continuance
load_trucktr26;tr26;cargo load for truck
determine_continuanceSilo94;Silo94;silo evaluated for pickup continuance
load_trucktr123;tr123;cargo load for truck
weigh_loaded_trucktr26;tr26;Truck weighed
weigh_loaded_trucktr197;tr197;Truck weighed
weigh_loaded_trucktr123;tr123;Truck weighed
input_tally_sheettr197;tr197;Tally Sheet for pickup plan
print_w_tickettr197;tr197;Printed weighing ticket for pickup plan
print_w_tickettr26;tr26;Printed weighing ticket for pickup plan
input_tally_sheettr26;tr26;Tally Sheet for pickup plan
eval_trs_exittr197_Pcp1000;tr197;Exit evaluation for truck
eval_trs_exittr26_Pcp1000;tr26;Exit evaluation for truck
input_tally_sheettr123;tr123;Tally Sheet for pickup plan
print_w_tickettr123;tr123;Printed weighing ticket for pickup plan
eval_trs_exittr123_Pcp1000;tr123;Exit evaluation for truck
Lodge_Pcp1669;Pcp1669;lodged pickup plan
Lodge_Pcp1669;Cr755;cargo to be picked up
Lodge_Pcp1225;Pcp1225;lodged pickup plan
Lodge_Pcp1225;Cr503;cargo to be picked up
assign_trs_Pcp1669;tr89;Pickup plan trucks assignment
assign_trs_Pcp1669;tr171;Pickup plan trucks assignment
assign_trs_Pcp1669;tr187;Pickup plan trucks assignment
trs_entrytr89;tr89;Entry evaluation for truck
trs_entrytr171;tr171;Entry evaluation for truck
trs_entrytr187;tr187;Entry evaluation for truck
weigh_empty_trucktr89;tr89;Empty truck weighed
weigh_empty_trucktr171;tr171;Empty truck weighed
weigh_empty_trucktr187;tr187;Empty truck weighed
check_abnormalitytr89;tr89;truck exmained for empty weight abnormality
check_abnormalitytr171;tr171;truck exmained for empty weight abnormality
check_abnormalitytr187;tr187;truck exmained for empty weight abnormality
fail_weightr89;tr89;Truck failed to be weighed
fail_weightr187;tr187;Truck failed to be weighed
arrive_at_Silo2;Silo2;Silo for truck load
determine_continuanceSilo2;Silo2;silo evaluated for pickup continuance
load_trucktr171;tr171;cargo load for truck
Lodge_Pcp1830;Pcp1830;lodged pickup plan
Lodge_Pcp1830;Cr1377;cargo to be picked up
weigh_loaded_trucktr171;tr171;Truck weighed
input_tally_sheettr171;tr171;Tally Sheet for pickup plan
print_w_tickettr171;tr171;Printed weighing ticket for pickup plan
eval_trs_exittr171_Pcp1669;tr171;Exit evaluation for truck
Lodge_Pcp1979;Pcp1979;lodged pickup plan
Lodge_Pcp1979;Cr282;cargo to be picked up
assign_trs_Pcp1225;tr133;Pickup plan trucks assignment
assign_trs_Pcp1225;tr11;Pickup plan trucks assignment
assign_trs_Pcp1225;tr91;Pickup plan trucks assignment
assign_trs_Pcp1225;tr128;Pickup plan trucks assignment
assign_trs_Pcp1225;tr150;Pickup plan trucks assignment
assign_trs_Pcp1225;tr243;Pickup plan trucks assignment
trs_entrytr133;tr133;Entry evaluation for truck
trs_entrytr91;tr91;Entry evaluation for truck
trs_entrytr150;tr150;Entry evaluation for truck
Lodge_Pcp822;Pcp822;lodged pickup plan
Lodge_Pcp822;Cr971;cargo to be picked up
trs_entrytr11;tr11;Entry evaluation for truck
trs_entrytr128;tr128;Entry evaluation for truck
weigh_empty_trucktr133;tr133;Empty truck weighed
trs_entrytr243;tr243;Entry evaluation for truck
weigh_empty_trucktr91;tr91;Empty truck weighed
weigh_empty_trucktr150;tr150;Empty truck weighed
weigh_empty_trucktr11;tr11;Empty truck weighed
weigh_empty_trucktr128;tr128;Empty truck weighed
check_abnormalitytr133;tr133;truck exmained for empty weight abnormality
weigh_empty_trucktr243;tr243;Empty truck weighed
check_abnormalitytr91;tr91;truck exmained for empty weight abnormality
check_abnormalitytr150;tr150;truck exmained for empty weight abnormality
check_abnormalitytr11;tr11;truck exmained for empty weight abnormality
check_abnormalitytr128;tr128;truck exmained for empty weight abnormality
check_abnormalitytr243;tr243;truck exmained for empty weight abnormality
fail_weightr91;tr91;Truck failed to be weighed
arrive_at_Silo3;Silo3;Silo for truck load
fail_weightr150;tr150;Truck failed to be weighed
fail_weightr243;tr243;Truck failed to be weighed
arrive_at_Silo3;Silo3;Silo for truck load
arrive_at_Silo3;Silo3;Silo for truck load
determine_continuanceSilo3;Silo3;silo evaluated for pickup continuance
determine_continuanceSilo3;Silo3;silo evaluated for pickup continuance
load_trucktr133;tr133;cargo load for truck
determine_continuanceSilo3;Silo3;silo evaluated for pickup continuance
load_trucktr11;tr11;cargo load for truck
load_trucktr128;tr128;cargo load for truck
assign_trs_Pcp1830;tr237;Pickup plan trucks assignment
assign_trs_Pcp1830;tr269;Pickup plan trucks assignment
assign_trs_Pcp1830;tr118;Pickup plan trucks assignment
assign_trs_Pcp1830;tr160;Pickup plan trucks assignment
assign_trs_Pcp1830;tr81;Pickup plan trucks assignment
assign_trs_Pcp1830;tr140;Pickup plan trucks assignment
assign_trs_Pcp1830;tr76;Pickup plan trucks assignment
weigh_loaded_trucktr11;tr11;Truck weighed
weigh_loaded_trucktr133;tr133;Truck weighed
Lodge_Pcp1247;Pcp1247;lodged pickup plan
Lodge_Pcp1247;Cr939;cargo to be picked up
trs_entrytr237;tr237;Entry evaluation for truck
assign_trs_Pcp1979;tr102;Pickup plan trucks assignment
assign_trs_Pcp1979;tr234;Pickup plan trucks assignment
trs_entrytr269;tr269;Entry evaluation for truck
weigh_loaded_trucktr128;tr128;Truck weighed
assign_trs_Pcp1979;tr290;Pickup plan trucks assignment
assign_trs_Pcp1979;tr51;Pickup plan trucks assignment
trs_entrytr118;tr118;Entry evaluation for truck
print_w_tickettr133;tr133;Printed weighing ticket for pickup plan
input_tally_sheettr133;tr133;Tally Sheet for pickup plan
print_w_tickettr11;tr11;Printed weighing ticket for pickup plan
input_tally_sheettr11;tr11;Tally Sheet for pickup plan
trs_entrytr81;tr81;Entry evaluation for truck
trs_entrytr160;tr160;Entry evaluation for truck
weigh_empty_trucktr237;tr237;Empty truck weighed
trs_entrytr76;tr76;Entry evaluation for truck
trs_entrytr140;tr140;Entry evaluation for truck
eval_trs_exittr133_Pcp1225;tr133;Exit evaluation for truck
weigh_empty_trucktr118;tr118;Empty truck weighed
weigh_empty_trucktr269;tr269;Empty truck weighed
eval_trs_exittr11_Pcp1225;tr11;Exit evaluation for truck
Lodge_Pcp436;Pcp436;lodged pickup plan
Lodge_Pcp436;Cr972;cargo to be picked up
weigh_empty_trucktr81;tr81;Empty truck weighed
weigh_empty_trucktr160;tr160;Empty truck weighed
weigh_empty_trucktr140;tr140;Empty truck weighed
weigh_empty_trucktr76;tr76;Empty truck weighed
check_abnormalitytr237;tr237;truck exmained for empty weight abnormality
Lodge_Pcp283;Pcp283;lodged pickup plan
Lodge_Pcp283;Cr922;cargo to be picked up
print_w_tickettr128;tr128;Printed weighing ticket for pickup plan
input_tally_sheettr128;tr128;Tally Sheet for pickup plan
trs_entrytr234;tr234;Entry evaluation for truck
check_abnormalitytr118;tr118;truck exmained for empty weight abnormality
check_abnormalitytr269;tr269;truck exmained for empty weight abnormality
trs_entrytr290;tr290;Entry evaluation for truck
trs_entrytr102;tr102;Entry evaluation for truck
check_abnormalitytr81;tr81;truck exmained for empty weight abnormality
check_abnormalitytr160;tr160;truck exmained for empty weight abnormality
trs_entrytr51;tr51;Entry evaluation for truck
fail_weightr237;tr237;Truck failed to be weighed
check_abnormalitytr76;tr76;truck exmained for empty weight abnormality
weigh_empty_trucktr234;tr234;Empty truck weighed
check_abnormalitytr140;tr140;truck exmained for empty weight abnormality
eval_trs_exittr128_Pcp1225;tr128;Exit evaluation for truck
weigh_empty_trucktr102;tr102;Empty truck weighed
fail_weightr269;tr269;Truck failed to be weighed
weigh_empty_trucktr290;tr290;Empty truck weighed
fail_weightr140;tr140;Truck failed to be weighed
fail_weightr160;tr160;Truck failed to be weighed
assign_trs_Pcp822;tr86;Pickup plan trucks assignment
assign_trs_Pcp822;tr84;Pickup plan trucks assignment
weigh_empty_trucktr51;tr51;Empty truck weighed
assign_trs_Pcp822;tr260;Pickup plan trucks assignment
assign_trs_Pcp822;tr245;Pickup plan trucks assignment
check_abnormalitytr234;tr234;truck exmained for empty weight abnormality
assign_trs_Pcp822;tr162;Pickup plan trucks assignment
assign_trs_Pcp822;tr29;Pickup plan trucks assignment
arrive_at_Silo90;Silo90;Silo for truck load
arrive_at_Silo90;Silo90;Silo for truck load
arrive_at_Silo90;Silo90;Silo for truck load
check_abnormalitytr102;tr102;truck exmained for empty weight abnormality
check_abnormalitytr290;tr290;truck exmained for empty weight abnormality
fail_weightr234;tr234;Truck failed to be weighed
determine_continuanceSilo90;Silo90;silo evaluated for pickup continuance
check_abnormalitytr51;tr51;truck exmained for empty weight abnormality
determine_continuanceSilo90;Silo90;silo evaluated for pickup continuance
determine_continuanceSilo90;Silo90;silo evaluated for pickup continuance
load_trucktr81;tr81;cargo load for truck
load_trucktr118;tr118;cargo load for truck
fail_weightr51;tr51;Truck failed to be weighed
load_trucktr76;tr76;cargo load for truck
trs_entrytr86;tr86;Entry evaluation for truck
Lodge_Pcp1516;Pcp1516;lodged pickup plan
Lodge_Pcp1516;Cr65;cargo to be picked up
trs_entrytr162;tr162;Entry evaluation for truck
trs_entrytr245;tr245;Entry evaluation for truck
arrive_at_Silo65;Silo65;Silo for truck load
arrive_at_Silo65;Silo65;Silo for truck load
trs_entrytr260;tr260;Entry evaluation for truck
trs_entrytr29;tr29;Entry evaluation for truck
weigh_empty_trucktr86;tr86;Empty truck weighed
trs_entrytr84;tr84;Entry evaluation for truck
weigh_empty_trucktr162;tr162;Empty truck weighed
determine_continuanceSilo65;Silo65;silo evaluated for pickup continuance
weigh_empty_trucktr245;tr245;Empty truck weighed
determine_continuanceSilo65;Silo65;silo evaluated for pickup continuance
weigh_empty_trucktr260;tr260;Empty truck weighed
weigh_empty_trucktr29;tr29;Empty truck weighed
assign_trs_Pcp1247;tr108;Pickup plan trucks assignment
assign_trs_Pcp1247;tr239;Pickup plan trucks assignment
assign_trs_Pcp1247;tr141;Pickup plan trucks assignment
load_trucktr102;tr102;cargo load for truck
assign_trs_Pcp1247;tr200;Pickup plan trucks assignment
weigh_empty_trucktr84;tr84;Empty truck weighed
load_trucktr290;tr290;cargo load for truck
assign_trs_Pcp1247;tr65;Pickup plan trucks assignment
weigh_loaded_trucktr81;tr81;Truck weighed
weigh_loaded_trucktr76;tr76;Truck weighed
weigh_loaded_trucktr118;tr118;Truck weighed
check_abnormalitytr162;tr162;truck exmained for empty weight abnormality
check_abnormalitytr86;tr86;truck exmained for empty weight abnormality
check_abnormalitytr245;tr245;truck exmained for empty weight abnormality
check_abnormalitytr29;tr29;truck exmained for empty weight abnormality
check_abnormalitytr260;tr260;truck exmained for empty weight abnormality
check_abnormalitytr84;tr84;truck exmained for empty weight abnormality
assign_trs_Pcp436;tr208;Pickup plan trucks assignment
assign_trs_Pcp436;tr95;Pickup plan trucks assignment
assign_trs_Pcp436;tr228;Pickup plan trucks assignment
assign_trs_Pcp436;tr232;Pickup plan trucks assignment
assign_trs_Pcp436;tr20;Pickup plan trucks assignment
assign_trs_Pcp436;tr300;Pickup plan trucks assignment
fail_weightr86;tr86;Truck failed to be weighed
fail_weightr162;tr162;Truck failed to be weighed
fail_weightr29;tr29;Truck failed to be weighed
trs_entrytr141;tr141;Entry evaluation for truck
fail_weightr84;tr84;Truck failed to be weighed
fail_weightr245;tr245;Truck failed to be weighed
input_tally_sheettr81;tr81;Tally Sheet for pickup plan
print_w_tickettr81;tr81;Printed weighing ticket for pickup plan
input_tally_sheettr118;tr118;Tally Sheet for pickup plan
print_w_tickettr118;tr118;Printed weighing ticket for pickup plan
assign_trs_Pcp283;tr244;Pickup plan trucks assignment
assign_trs_Pcp283;tr294;Pickup plan trucks assignment
trs_entrytr239;tr239;Entry evaluation for truck
assign_trs_Pcp283;tr265;Pickup plan trucks assignment
trs_entrytr65;tr65;Entry evaluation for truck
weigh_loaded_trucktr102;tr102;Truck weighed
print_w_tickettr76;tr76;Printed weighing ticket for pickup plan
input_tally_sheettr76;tr76;Tally Sheet for pickup plan
assign_trs_Pcp283;tr18;Pickup plan trucks assignment
weigh_loaded_trucktr290;tr290;Truck weighed
assign_trs_Pcp283;tr214;Pickup plan trucks assignment
trs_entrytr108;tr108;Entry evaluation for truck
trs_entrytr200;tr200;Entry evaluation for truck
assign_trs_Pcp283;tr11;Pickup plan trucks assignment
arrive_at_Silo87;Silo87;Silo for truck load
weigh_empty_trucktr141;tr141;Empty truck weighed
eval_trs_exittr118_Pcp1830;tr118;Exit evaluation for truck
weigh_empty_trucktr239;tr239;Empty truck weighed
eval_trs_exittr81_Pcp1830;tr81;Exit evaluation for truck
weigh_empty_trucktr200;tr200;Empty truck weighed
weigh_empty_trucktr65;tr65;Empty truck weighed
eval_trs_exittr76_Pcp1830;tr76;Exit evaluation for truck
