ocel_id;ocel_time;ocel_changed_field;Cargo Type;Cargo stock weight(scheduled);Silo ID
Cr1970;2024-10-31 09:23:06;Cargo stock weight(scheduled);;34078.2
Cr213;2024-11-01 23:37:11;Cargo stock weight(scheduled);;11087.0
Cr756;2024-11-02 04:37:03;Cargo stock weight(scheduled);;6219.3
Cr387;2024-11-02 13:24:44;Cargo stock weight(scheduled);;16752.6
Cr1493;2024-11-03 23:00:00;Cargo stock weight(scheduled);;0.0
Cr1807;2024-11-04 09:21:42;Cargo stock weight(scheduled);;0.0
Cr458;2024-11-04 13:01:51;Cargo stock weight(scheduled);;20438.6
Cr905;2024-11-04 15:23:21;Cargo stock weight(scheduled);;0.0
Cr382;2024-11-06 00:07:28;Cargo stock weight(scheduled);;21012.6
Cr1046;2024-11-07 15:41:52;Cargo stock weight(scheduled);;38390.7
Cr810;2024-11-07 21:11:44;Cargo stock weight(scheduled);;0.0
Cr1272;2024-11-09 02:39:43;Cargo stock weight(scheduled);;31703.9
Cr533;2024-11-09 17:30:18;Cargo stock weight(scheduled);;0.0
Cr154;2024-11-10 02:58:42;Cargo stock weight(scheduled);;0.0
Cr1286;2024-11-10 18:13:06;Cargo stock weight(scheduled);;0.0
Cr1271;2024-11-10 23:21:36;Cargo stock weight(scheduled);;11298.0
Cr466;2024-11-11 14:03:30;Cargo stock weight(scheduled);;35795.1
Cr1892;2024-11-11 19:41:00;Cargo stock weight(scheduled);;19888.9
Cr460;2024-11-11 22:40:36;Cargo stock weight(scheduled);;0.0
Cr1862;2024-11-12 05:42:08;Cargo stock weight(scheduled);;28657.1
Cr67;2024-11-12 05:52:08;Cargo stock weight(scheduled);;0.0
Cr368;2024-11-13 03:13:57;Cargo stock weight(scheduled);;3929.1
Cr567;2024-11-16 20:24:32;Cargo stock weight(scheduled);;0.0
Cr821;2024-11-19 05:07:55;Cargo stock weight(scheduled);;0.0
Cr787;2024-11-19 10:42:43;Cargo stock weight(scheduled);;0.0
Cr478;2024-11-22 00:42:46;Cargo stock weight(scheduled);;0.0
Cr1487;2024-11-25 18:32:40;Cargo stock weight(scheduled);;0.0
Cr1280;2024-11-26 14:08:42;Cargo stock weight(scheduled);;0.0
Cr1308;2024-11-26 19:55:12;Cargo stock weight(scheduled);;5510.3
Cr628;2024-11-27 14:02:05;Cargo stock weight(scheduled);;0.0
Cr1110;2024-12-01 18:36:55;Cargo stock weight(scheduled);;24070.1
Cr1757;2024-12-02 08:16:30;Cargo stock weight(scheduled);;0.0
Cr363;2024-12-03 01:32:00;Cargo stock weight(scheduled);;0.0
Cr1338;2024-12-03 10:53:54;Cargo stock weight(scheduled);;0.0
Cr1603;2024-12-04 04:40:48;Cargo stock weight(scheduled);;0.0
Cr373;2024-12-04 06:36:04;Cargo stock weight(scheduled);;0.0
Cr69;2024-12-04 15:30:52;Cargo stock weight(scheduled);;0.0
Cr1085;2024-12-04 21:58:08;Cargo stock weight(scheduled);;3475.1
Cr1658;2024-12-05 23:02:40;Cargo stock weight(scheduled);;0.0
Cr651;2024-12-07 10:52:12;Cargo stock weight(scheduled);;19337.3
Cr191;2024-12-08 01:49:29;Cargo stock weight(scheduled);;0.0
Cr1901;2024-12-08 06:01:39;Cargo stock weight(scheduled);;28352.0
Cr602;2024-12-09 14:00:10;Cargo stock weight(scheduled);;11046.1
Cr342;2024-12-10 08:21:50;Cargo stock weight(scheduled);;7066.9
Cr1139;2024-12-10 10:52:20;Cargo stock weight(scheduled);;2948.9
Cr1784;2024-12-10 14:29:32;Cargo stock weight(scheduled);;0.0
Cr1874;2024-12-11 17:29:04;Cargo stock weight(scheduled);;10862.8
Cr1018;2024-12-14 09:38:07;Cargo stock weight(scheduled);;32041.5
Cr199;2024-12-16 22:48:16;Cargo stock weight(scheduled);;17514.2
Cr1925;2024-12-17 17:57:00;Cargo stock weight(scheduled);;13216.5
Cr703;2024-12-21 13:49:30;Cargo stock weight(scheduled);;0.0
Cr897;2024-12-23 06:25:24;Cargo stock weight(scheduled);;4163.0
Cr1513;2024-12-25 20:49:20;Cargo stock weight(scheduled);;0.0
Cr679;2024-12-26 02:16:56;Cargo stock weight(scheduled);;0.0
Cr667;2024-12-28 18:48:27;Cargo stock weight(scheduled);;4232.2
Cr412;2024-12-29 04:49:36;Cargo stock weight(scheduled);;0.0
Cr515;2024-12-30 08:20:30;Cargo stock weight(scheduled);;0.0
Cr664;2024-12-31 02:58:50;Cargo stock weight(scheduled);;0.0
Cr277;2024-12-31 21:14:50;Cargo stock weight(scheduled);;0.0
Cr1108;2025-01-01 09:23:35;Cargo stock weight(scheduled);;0.0
Cr1135;2025-01-04 02:51:52;Cargo stock weight(scheduled);;0.0
Cr822;2025-01-04 04:58:40;Cargo stock weight(scheduled);;10131.8
Cr521;2025-01-05 06:04:57;Cargo stock weight(scheduled);;7183.0
Cr991;2025-01-05 10:13:17;Cargo stock weight(scheduled);;16707.3
Cr808;2025-01-05 22:59:24;Cargo stock weight(scheduled);;0.0
Cr299;2025-01-06 00:10:54;Cargo stock weight(scheduled);;17146.8
Cr852;2025-01-10 12:58:28;Cargo stock weight(scheduled);;0.0
Cr1800;2025-01-11 09:16:12;Cargo stock weight(scheduled);;24106.1
Cr1960;2025-01-12 09:27:05;Cargo stock weight(scheduled);;0.0
Cr568;2025-01-14 00:17:04;Cargo stock weight(scheduled);;8302.6
Cr1530;2025-01-16 07:09:00;Cargo stock weight(scheduled);;0.0
Cr491;2025-01-16 14:26:06;Cargo stock weight(scheduled);;0.0
Cr25;2025-01-16 18:30:27;Cargo stock weight(scheduled);;0.0
Cr765;2025-01-17 09:34:57;Cargo stock weight(scheduled);;0.0
Cr328;2025-01-17 11:54:42;Cargo stock weight(scheduled);;0.0
Cr310;2025-01-19 10:53:36;Cargo stock weight(scheduled);;0.0
Cr980;2025-01-20 22:48:09;Cargo stock weight(scheduled);;0.0
Cr427;2025-01-21 04:37:00;Cargo stock weight(scheduled);;0.0
Cr1847;2025-01-22 23:59:15;Cargo stock weight(scheduled);;0.0
Cr27;2025-01-23 17:49:03;Cargo stock weight(scheduled);;0.0
Cr874;2025-01-25 00:48:27;Cargo stock weight(scheduled);;0.0
Cr911;2025-01-26 00:58:12;Cargo stock weight(scheduled);;17458.8
Cr1175;2025-01-30 21:39:04;Cargo stock weight(scheduled);;0.0
Cr669;2025-01-31 18:37:00;Cargo stock weight(scheduled);;9709.9
Cr1305;2025-02-01 07:53:33;Cargo stock weight(scheduled);;0.0
Cr603;2025-02-01 11:35:36;Cargo stock weight(scheduled);;0.0
Cr1176;2025-02-06 15:00:00;Cargo stock weight(scheduled);;0.0
Cr542;2025-02-08 15:00:00;Cargo stock weight(scheduled);;0.0
Cr1814;2025-02-08 15:00:00;Cargo stock weight(scheduled);;26488.5
Cr1731;2025-02-09 09:00:00;Cargo stock weight(scheduled);;29257.8
Cr243;2025-02-14 11:00:00;Cargo stock weight(scheduled);;0.0
Cr1961;2025-02-15 11:00:00;Cargo stock weight(scheduled);;0.0
Cr1651;2025-02-22 23:00:00;Cargo stock weight(scheduled);;21151.1
Cr668;2025-02-23 00:00:00;Cargo stock weight(scheduled);;0.0
Cr1072;2025-02-25 08:07:21;Cargo stock weight(scheduled);;12763.9
Cr1183;2025-02-25 11:07:51;Cargo stock weight(scheduled);;24332.0
Cr81;2025-02-26 06:49:00;Cargo stock weight(scheduled);;0.0
Cr1587;2025-03-01 01:31:42;Cargo stock weight(scheduled);;0.0
Cr1857;2025-03-04 01:12:59;Cargo stock weight(scheduled);;21364.7
Cr80;2025-03-04 21:00:00;Cargo stock weight(scheduled);;0.0
Cr690;2025-03-05 09:00:00;Cargo stock weight(scheduled);;7607.2
Cr1177;2025-03-06 21:06:10;Cargo stock weight(scheduled);;0.0
Cr1901;2025-03-10 01:09:15;Cargo stock weight(scheduled);;0.0
Cr1922;2025-03-12 12:50:46;Cargo stock weight(scheduled);;0.0
Cr359;2025-03-12 15:33:46;Cargo stock weight(scheduled);;5832.6
Cr1304;2025-03-14 10:00:00;Cargo stock weight(scheduled);;31513.0
Cr1496;2025-03-14 18:11:52;Cargo stock weight(scheduled);;0.0
Cr809;2025-03-16 00:51:45;Cargo stock weight(scheduled);;24031.3
Cr1147;2025-03-16 16:17:00;Cargo stock weight(scheduled);;16303.5
Cr618;2025-03-16 19:21:09;Cargo stock weight(scheduled);;0.0
Cr1124;2025-03-18 17:22:51;Cargo stock weight(scheduled);;11185.3
Cr570;2025-03-18 20:15:00;Cargo stock weight(scheduled);;1278.7
Cr1263;2025-03-19 06:51:20;Cargo stock weight(scheduled);;0.0
Cr851;2025-03-20 09:34:45;Cargo stock weight(scheduled);;9716.6
Cr561;2025-03-22 11:30:18;Cargo stock weight(scheduled);;0.0
Cr97;2025-03-23 18:37:57;Cargo stock weight(scheduled);;0.0
Cr898;2025-03-25 16:52:36;Cargo stock weight(scheduled);;33308.7
Cr1010;2025-03-29 02:18:38;Cargo stock weight(scheduled);;0.0
Cr1291;2025-03-29 05:35:44;Cargo stock weight(scheduled);;19141.0
Cr402;2025-04-01 09:16:33;Cargo stock weight(scheduled);;23319.0
Cr12;2025-04-03 07:00:00;Cargo stock weight(scheduled);;8909.5
Cr875;2025-04-05 10:43:48;Cargo stock weight(scheduled);;37784.3
Cr57;2025-04-06 04:35:14;Cargo stock weight(scheduled);;15390.7
Cr1746;2025-04-06 05:33:53;Cargo stock weight(scheduled);;5950.4
Cr789;2025-04-09 05:03:36;Cargo stock weight(scheduled);;16705.7
Cr908;2025-04-09 12:47:48;Cargo stock weight(scheduled);;0.0
Cr430;2025-04-09 13:24:06;Cargo stock weight(scheduled);;11592.6
Cr1349;2025-04-10 18:00:00;Cargo stock weight(scheduled);;0.0
Cr564;2025-04-11 09:13:19;Cargo stock weight(scheduled);;6486.2
Cr14;2025-04-13 05:16:36;Cargo stock weight(scheduled);;0.0
Cr1218;2025-04-15 09:41:48;Cargo stock weight(scheduled);;16287.0
Cr541;2025-04-17 03:53:27;Cargo stock weight(scheduled);;0.0
Cr1826;2025-04-17 19:31:42;Cargo stock weight(scheduled);;18986.5
Cr1495;2025-04-17 22:50:30;Cargo stock weight(scheduled);;16476.5
Cr725;2025-04-18 12:58:14;Cargo stock weight(scheduled);;0.0
Cr720;2025-04-18 21:00:00;Cargo stock weight(scheduled);;12347.1
Cr1394;2025-04-20 02:59:24;Cargo stock weight(scheduled);;0.0
Cr833;2025-04-21 11:22:20;Cargo stock weight(scheduled);;0.0
Cr526;2025-04-22 18:19:00;Cargo stock weight(scheduled);;0.0
Cr261;2025-04-23 20:15:55;Cargo stock weight(scheduled);;0.0
Cr131;2025-04-25 03:51:18;Cargo stock weight(scheduled);;12912.9
Cr430;2025-04-26 10:04:05;Cargo stock weight(scheduled);;0.0
Cr1973;2025-04-26 22:19:05;Cargo stock weight(scheduled);;0.0
Cr189;2025-04-28 02:31:42;Cargo stock weight(scheduled);;0.0
Cr569;2025-04-30 21:11:36;Cargo stock weight(scheduled);;34767.7
Cr493;2025-05-02 04:40:00;Cargo stock weight(scheduled);;0.0
Cr1909;2025-05-03 02:35:12;Cargo stock weight(scheduled);;0.0
Cr1407;2025-05-03 11:37:28;Cargo stock weight(scheduled);;709.6
Cr1940;2025-05-03 20:47:33;Cargo stock weight(scheduled);;0.0
Cr1819;2025-05-05 00:24:44;Cargo stock weight(scheduled);;0.0
Cr1900;2025-05-05 19:05:25;Cargo stock weight(scheduled);;0.0
Cr1886;2025-05-06 00:03:45;Cargo stock weight(scheduled);;27076.9
Cr906;2025-05-07 12:16:38;Cargo stock weight(scheduled);;28048.7
Cr385;2025-05-09 01:43:12;Cargo stock weight(scheduled);;29.2
Cr1090;2025-05-09 20:28:00;Cargo stock weight(scheduled);;2910.0
Cr691;2025-05-10 09:02:56;Cargo stock weight(scheduled);;0.0
Cr253;2025-05-11 00:25:58;Cargo stock weight(scheduled);;38421.3
Cr317;2025-05-11 17:38:50;Cargo stock weight(scheduled);;24996.3
Cr377;2025-05-12 07:11:12;Cargo stock weight(scheduled);;0.0
Cr548;2025-05-12 11:18:18;Cargo stock weight(scheduled);;0.0
Cr305;2025-05-12 23:32:21;Cargo stock weight(scheduled);;0.0
Cr800;2025-05-13 12:03:10;Cargo stock weight(scheduled);;0.0
Cr148;2025-05-13 12:27:50;Cargo stock weight(scheduled);;0.0
Cr954;2025-05-13 16:51:22;Cargo stock weight(scheduled);;0.0
Cr306;2025-05-14 01:42:47;Cargo stock weight(scheduled);;14384.3
Cr1415;2025-05-14 07:48:56;Cargo stock weight(scheduled);;0.0
Cr138;2025-05-15 23:16:30;Cargo stock weight(scheduled);;35130.1
Cr501;2025-05-15 23:26:15;Cargo stock weight(scheduled);;0.0
Cr333;2025-05-19 01:39:40;Cargo stock weight(scheduled);;4200.7
Cr1743;2025-05-20 10:37:21;Cargo stock weight(scheduled);;0.0
Cr1157;2025-05-21 12:50:21;Cargo stock weight(scheduled);;1096.7
Cr1117;2025-05-23 06:17:20;Cargo stock weight(scheduled);;0.0
Cr382;2025-05-25 11:14:00;Cargo stock weight(scheduled);;0.0
Cr442;2025-05-26 09:42:20;Cargo stock weight(scheduled);;11783.0
Cr65;2025-05-29 15:41:05;Cargo stock weight(scheduled);;3160.9
Cr1435;2025-05-29 19:37:07;Cargo stock weight(scheduled);;17778.0
Cr1794;2025-05-29 23:50:42;Cargo stock weight(scheduled);;0.0
Cr1879;2025-05-30 16:01:19;Cargo stock weight(scheduled);;6992.9
Cr519;2025-05-30 19:23:37;Cargo stock weight(scheduled);;0.0
Cr1754;2025-05-31 08:01:04;Cargo stock weight(scheduled);;0.0
Cr93;2025-06-01 15:13:12;Cargo stock weight(scheduled);;0.0
Cr689;2025-06-03 07:39:29;Cargo stock weight(scheduled);;0.0
Cr450;2025-06-03 13:31:44;Cargo stock weight(scheduled);;0.0
Cr1247;2025-06-03 21:43:09;Cargo stock weight(scheduled);;0.0
Cr933;2025-06-04 16:58:12;Cargo stock weight(scheduled);;0.0
Cr1434;2025-06-05 17:44:19;Cargo stock weight(scheduled);;0.0
Cr166;2025-06-06 01:00:50;Cargo stock weight(scheduled);;4900.0
Cr1504;2025-06-06 17:45:00;Cargo stock weight(scheduled);;5304.8
Cr119;2025-06-06 21:13:12;Cargo stock weight(scheduled);;28673.6
Cr1969;2025-06-07 13:18:00;Cargo stock weight(scheduled);;25608.8
Cr1772;2025-06-07 20:01:39;Cargo stock weight(scheduled);;0.0
Cr1888;2025-06-09 01:13:00;Cargo stock weight(scheduled);;0.0
Cr1264;2025-06-10 11:50:50;Cargo stock weight(scheduled);;5310.1
Cr128;2025-06-10 21:55:50;Cargo stock weight(scheduled);;0.0
Cr343;2025-06-12 12:43:40;Cargo stock weight(scheduled);;189.2
Cr1439;2025-06-14 03:15:18;Cargo stock weight(scheduled);;7957.8
Cr1621;2025-06-15 00:44:13;Cargo stock weight(scheduled);;8281.9
Cr1505;2025-06-20 09:08:08;Cargo stock weight(scheduled);;0.0
Cr599;2025-06-20 20:38:33;Cargo stock weight(scheduled);;0.0
Cr574;2025-06-21 07:57:36;Cargo stock weight(scheduled);;2327.7
Cr574;2025-06-23 05:14:20;Cargo stock weight(scheduled);;0.0
Cr946;2025-06-24 20:46:36;Cargo stock weight(scheduled);;0.0
Cr359;2025-06-28 01:58:24;Cargo stock weight(scheduled);;0.0
Cr291;2025-06-29 14:25:50;Cargo stock weight(scheduled);;0.0
Cr1776;2025-06-30 19:36:36;Cargo stock weight(scheduled);;6084.7
Cr1623;2025-07-01 15:03:32;Cargo stock weight(scheduled);;2318.3
Cr730;2025-07-02 18:34:20;Cargo stock weight(scheduled);;29952.3
Cr1475;2025-07-03 23:34:57;Cargo stock weight(scheduled);;0.0
Cr1195;2025-07-04 02:35:20;Cargo stock weight(scheduled);;2820.4
Cr384;2025-07-07 16:32:11;Cargo stock weight(scheduled);;0.0
Cr1165;2025-07-07 18:54:03;Cargo stock weight(scheduled);;0.0
Cr152;2025-07-10 08:13:04;Cargo stock weight(scheduled);;23862.3
Cr374;2025-07-12 20:46:40;Cargo stock weight(scheduled);;0.0
Cr1573;2025-07-13 14:12:16;Cargo stock weight(scheduled);;5435.7
Cr1093;2025-07-15 12:04:24;Cargo stock weight(scheduled);;19236.4
Cr1879;2025-07-18 22:50:38;Cargo stock weight(scheduled);;0.0
Cr19;2025-07-23 23:18:01;Cargo stock weight(scheduled);;0.0
Cr1203;2025-07-24 14:00:00;Cargo stock weight(scheduled);;0.0
Cr1401;2025-07-24 16:00:00;Cargo stock weight(scheduled);;0.0
Cr316;2025-07-25 08:00:00;Cargo stock weight(scheduled);;30900.4
Cr1195;2025-07-26 02:37:20;Cargo stock weight(scheduled);;0.0
Cr1709;2025-07-26 02:45:11;Cargo stock weight(scheduled);;0.0
Cr1465;2025-07-28 00:23:25;Cargo stock weight(scheduled);;20049.1
Cr1127;2025-07-30 07:00:15;Cargo stock weight(scheduled);;8363.7
Cr973;2025-07-31 06:03:25;Cargo stock weight(scheduled);;0.0
Cr1441;2025-07-31 11:02:48;Cargo stock weight(scheduled);;9157.2
Cr287;2025-08-01 18:11:20;Cargo stock weight(scheduled);;0.0
Cr858;2025-08-02 05:23:12;Cargo stock weight(scheduled);;0.0
Cr806;2025-08-03 00:01:20;Cargo stock weight(scheduled);;0.0
Cr1187;2025-08-04 12:14:15;Cargo stock weight(scheduled);;0.0
Cr633;2025-08-05 19:35:30;Cargo stock weight(scheduled);;31285.2
Cr184;2025-08-07 06:17:55;Cargo stock weight(scheduled);;14276.9
Cr1121;2025-08-09 14:16:44;Cargo stock weight(scheduled);;0.0
Cr438;2025-08-10 16:47:09;Cargo stock weight(scheduled);;1755.7
Cr735;2025-08-10 18:10:00;Cargo stock weight(scheduled);;13506.4
Cr1777;2025-08-13 03:13:00;Cargo stock weight(scheduled);;0.0
Cr1026;2025-08-13 08:40:36;Cargo stock weight(scheduled);;0.0
Cr633;2025-08-13 17:10:20;Cargo stock weight(scheduled);;0.0
Cr425;2025-08-14 05:06:27;Cargo stock weight(scheduled);;25296.7
Cr730;2025-08-15 10:29:08;Cargo stock weight(scheduled);;0.0
Cr590;2025-08-17 08:16:00;Cargo stock weight(scheduled);;0.0
Cr1609;2025-08-17 09:28:15;Cargo stock weight(scheduled);;0.0
Cr308;2025-08-21 17:42:45;Cargo stock weight(scheduled);;0.0
Cr573;2025-08-23 22:10:10;Cargo stock weight(scheduled);;8044.9
Cr562;2025-08-24 02:15:48;Cargo stock weight(scheduled);;0.0
Cr1522;2025-08-25 22:00:00;Cargo stock weight(scheduled);;0.0
Cr1239;2025-08-28 06:11:24;Cargo stock weight(scheduled);;2879.7
Cr1682;2025-08-28 07:04:12;Cargo stock weight(scheduled);;0.0
Cr1623;2025-08-29 22:00:00;Cargo stock weight(scheduled);;0.0
Cr704;2025-08-30 05:00:00;Cargo stock weight(scheduled);;8742.5
Cr1127;2025-09-01 14:45:45;Cargo stock weight(scheduled);;0.0
Cr397;2025-09-02 13:02:10;Cargo stock weight(scheduled);;0.0
Cr84;2025-09-02 17:06:25;Cargo stock weight(scheduled);;4045.4
Cr1693;2025-09-03 22:05:16;Cargo stock weight(scheduled);;1699.2
Cr1984;2025-09-04 08:49:12;Cargo stock weight(scheduled);;7766.7
Cr639;2025-09-06 00:22:35;Cargo stock weight(scheduled);;0.0
Cr46;2025-09-08 22:28:40;Cargo stock weight(scheduled);;26419.6
Cr1153;2025-09-10 10:06:36;Cargo stock weight(scheduled);;6856.7
Cr409;2025-09-11 03:49:12;Cargo stock weight(scheduled);;17441.9
Cr1866;2025-09-12 10:10:36;Cargo stock weight(scheduled);;0.0
Cr1007;2025-09-19 10:00:00;Cargo stock weight(scheduled);;0.0
Cr629;2025-09-19 14:00:00;Cargo stock weight(scheduled);;27994.4
Cr1153;2025-09-20 07:00:00;Cargo stock weight(scheduled);;0.0
Cr1539;2025-09-26 07:00:00;Cargo stock weight(scheduled);;26494.4
Cr1508;2025-09-26 08:00:00;Cargo stock weight(scheduled);;9227.1
Cr1805;2025-09-26 22:00:00;Cargo stock weight(scheduled);;0.0
Cr1099;2025-09-29 09:31:25;Cargo stock weight(scheduled);;14415.0
Cr1057;2025-09-29 14:53:55;Cargo stock weight(scheduled);;0.0
Cr208;2025-09-30 03:26:30;Cargo stock weight(scheduled);;0.0
Cr1591;2025-09-30 20:37:28;Cargo stock weight(scheduled);;0.0
Cr564;2025-09-30 22:39:32;Cargo stock weight(scheduled);;0.0
Cr119;2025-10-01 16:07:51;Cargo stock weight(scheduled);;0.0
Cr1776;2025-10-02 06:49:20;Cargo stock weight(scheduled);;0.0
Cr534;2025-10-02 23:03:00;Cargo stock weight(scheduled);;0.0
Cr492;2025-10-06 06:45:45;Cargo stock weight(scheduled);;0.0
Cr650;2025-10-07 14:12:32;Cargo stock weight(scheduled);;18029.7
Cr1803;2025-10-09 01:18:36;Cargo stock weight(scheduled);;19708.4
Cr1020;2025-10-09 04:54:12;Cargo stock weight(scheduled);;0.0
Cr18;2025-10-09 07:34:30;Cargo stock weight(scheduled);;0.0
Cr1670;2025-10-10 16:15:36;Cargo stock weight(scheduled);;28673.7
Cr380;2025-10-12 00:30:27;Cargo stock weight(scheduled);;7521.3
Cr953;2025-10-13 16:09:03;Cargo stock weight(scheduled);;0.0
Cr298;2025-10-14 05:16:51;Cargo stock weight(scheduled);;22195.1
Cr356;2025-10-14 09:09:30;Cargo stock weight(scheduled);;16201.9
Cr290;2025-10-15 07:03:15;Cargo stock weight(scheduled);;12048.5
Cr1301;2025-10-16 08:27:10;Cargo stock weight(scheduled);;0.0
Cr226;2025-10-17 11:01:54;Cargo stock weight(scheduled);;0.0
Cr1604;2025-10-19 12:24:13;Cargo stock weight(scheduled);;0.0
Cr114;2025-10-20 13:56:03;Cargo stock weight(scheduled);;25896.6
Cr1456;2025-10-20 17:55:03;Cargo stock weight(scheduled);;25762.6
Cr204;2025-10-21 01:07:45;Cargo stock weight(scheduled);;19702.4
Cr1848;2025-10-21 17:42:30;Cargo stock weight(scheduled);;5716.4
Cr568;2025-10-23 10:10:06;Cargo stock weight(scheduled);;0.0
Cr904;2025-10-23 20:17:36;Cargo stock weight(scheduled);;17419.0
Cr560;2025-10-24 23:04:57;Cargo stock weight(scheduled);;3816.8
Cr997;2025-10-28 21:32:35;Cargo stock weight(scheduled);;9451.8
Cr641;2025-10-28 22:23:06;Cargo stock weight(scheduled);;0.0
Cr1536;2025-10-29 17:39:42;Cargo stock weight(scheduled);;12452.8
Cr1048;2025-10-30 01:28:06;Cargo stock weight(scheduled);;28259.5
Cr916;2025-11-01 07:58:10;Cargo stock weight(scheduled);;10560.4
Cr1486;2025-11-03 14:10:32;Cargo stock weight(scheduled);;3027.3
Cr141;2025-11-04 10:29:00;Cargo stock weight(scheduled);;1566.5
Cr94;2025-11-04 10:41:15;Cargo stock weight(scheduled);;0.0
Cr1008;2025-11-05 10:45:36;Cargo stock weight(scheduled);;28785.4
Cr1582;2025-11-06 07:43:36;Cargo stock weight(scheduled);;0.0
Cr1403;2025-11-07 00:10:40;Cargo stock weight(scheduled);;16056.7
Cr709;2025-11-07 13:48:48;Cargo stock weight(scheduled);;0.0
Cr1170;2025-11-08 20:15:13;Cargo stock weight(scheduled);;0.0
Cr509;2025-11-09 12:05:05;Cargo stock weight(scheduled);;0.0
Cr1787;2025-11-10 02:08:37;Cargo stock weight(scheduled);;4868.8
Cr453;2025-11-11 13:08:40;Cargo stock weight(scheduled);;0.0
Cr1469;2025-11-11 22:56:36;Cargo stock weight(scheduled);;0.0
Cr1969;2025-11-12 18:42:45;Cargo stock weight(scheduled);;0.0
Cr1646;2025-11-13 22:17:28;Cargo stock weight(scheduled);;0.0
Cr33;2025-11-13 23:58:24;Cargo stock weight(scheduled);;0.0
Cr1107;2025-11-14 22:47:44;Cargo stock weight(scheduled);;0.0
Cr879;2025-11-15 18:30:35;Cargo stock weight(scheduled);;0.0
Cr1430;2025-11-18 07:12:00;Cargo stock weight(scheduled);;1706.8
Cr582;2025-11-18 16:16:50;Cargo stock weight(scheduled);;11781.8
Cr609;2025-11-19 21:04:12;Cargo stock weight(scheduled);;26011.5
Cr813;2025-11-20 03:29:12;Cargo stock weight(scheduled);;23308.4
Cr198;2025-11-21 03:46:08;Cargo stock weight(scheduled);;6311.2
Cr1312;2025-11-22 02:56:40;Cargo stock weight(scheduled);;0.0
Cr906;2025-11-22 15:57:10;Cargo stock weight(scheduled);;0.0
Cr838;2025-11-23 13:05:10;Cargo stock weight(scheduled);;25351.5
Cr994;2025-11-24 02:29:40;Cargo stock weight(scheduled);;0.0
Cr1331;2025-11-25 18:23:08;Cargo stock weight(scheduled);;4023.9
Cr1407;2025-11-27 17:35:00;Cargo stock weight(scheduled);;0.0
Cr1211;2025-11-27 18:47:20;Cargo stock weight(scheduled);;3486.9
Cr1581;2025-11-29 23:30:48;Cargo stock weight(scheduled);;3384.1
Cr1725;2025-11-30 03:19:47;Cargo stock weight(scheduled);;9325.0
Cr977;2025-12-02 03:29:50;Cargo stock weight(scheduled);;0.0
Cr1480;2025-12-02 09:42:48;Cargo stock weight(scheduled);;0.0
Cr1050;2025-12-05 02:34:00;Cargo stock weight(scheduled);;0.0
Cr952;2025-12-06 14:56:00;Cargo stock weight(scheduled);;0.0
Cr1086;2025-12-08 09:27:44;Cargo stock weight(scheduled);;0.0
Cr1443;2025-12-08 10:05:09;Cargo stock weight(scheduled);;0.0
Cr321;2025-12-09 08:52:40;Cargo stock weight(scheduled);;5309.3
Cr1322;2025-12-10 08:33:30;Cargo stock weight(scheduled);;9251.0
Cr1661;2025-12-11 09:08:56;Cargo stock weight(scheduled);;4137.7
Cr1441;2025-12-12 05:39:20;Cargo stock weight(scheduled);;0.0
Cr241;2025-12-13 20:04:11;Cargo stock weight(scheduled);;0.0
Cr175;2025-12-15 00:46:01;Cargo stock weight(scheduled);;0.0
Cr87;2025-12-16 12:49:41;Cargo stock weight(scheduled);;18274.2
Cr1303;2025-12-17 21:02:07;Cargo stock weight(scheduled);;0.0
Cr1133;2025-12-20 21:41:30;Cargo stock weight(scheduled);;0.0
Cr1693;2025-12-21 08:40:48;Cargo stock weight(scheduled);;0.0
Cr1924;2025-12-22 02:59:20;Cargo stock weight(scheduled);;0.0
Cr818;2025-12-25 03:16:30;Cargo stock weight(scheduled);;0.0
Cr845;2025-12-26 07:25:50;Cargo stock weight(scheduled);;624.3
Cr591;2025-12-27 12:24:48;Cargo stock weight(scheduled);;4304.1
Cr70;2025-12-27 12:31:38;Cargo stock weight(scheduled);;0.0
Cr1720;2025-12-30 09:33:28;Cargo stock weight(scheduled);;0.0
Cr483;2025-12-30 22:05:52;Cargo stock weight(scheduled);;0.0
Cr1717;2025-12-31 05:44:48;Cargo stock weight(scheduled);;0.0
Cr1598;2025-12-31 18:32:48;Cargo stock weight(scheduled);;0.0
Cr275;2026-01-02 05:14:54;Cargo stock weight(scheduled);;31448.2
Cr724;2026-01-02 12:03:27;Cargo stock weight(scheduled);;2868.8
Cr935;2026-01-03 05:36:35;Cargo stock weight(scheduled);;0.0
Cr1334;2026-01-04 03:49:45;Cargo stock weight(scheduled);;0.0
Cr510;2026-01-08 16:37:09;Cargo stock weight(scheduled);;14592.4
Cr145;2026-01-09 09:00:00;Cargo stock weight(scheduled);;0.0
Cr1051;2026-01-12 18:18:36;Cargo stock weight(scheduled);;0.0
Cr1331;2026-01-12 19:05:21;Cargo stock weight(scheduled);;0.0
Cr812;2026-01-13 18:25:06;Cargo stock weight(scheduled);;0.0
Cr576;2026-01-13 23:00:00;Cargo stock weight(scheduled);;0.0
Cr1631;2026-01-14 21:45:38;Cargo stock weight(scheduled);;0.0
Cr1588;2026-01-15 00:50:12;Cargo stock weight(scheduled);;0.0
