ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td1005;2025-07-11 11:00:00;Status;;shipped
td1023;2025-07-11 17:16:37;Status;;in transit
td1028;2025-07-12 00:57:21;;4
td1024;2025-07-13 13:08:46;Status;;in transit
td1025;2025-07-13 23:17:02;Status;;in transit
td1027;2025-07-14 03:41:30;Status;;in transit
td1026;2025-07-14 08:21:47;Status;;in transit
td1028;2025-07-14 12:07:48;Status;;in transit
td1029;2025-07-14 20:19:18;;4
td1030;2025-07-15 03:22:13;;3
td1007;2025-07-15 11:00:00;Status;;shipped
td1030;2025-07-15 23:40:32;Status;;in transit
td1031;2025-07-15 23:58:13;;3
td1032;2025-07-16 06:16:04;;4
td1029;2025-07-16 07:52:53;Status;;in transit
td1033;2025-07-16 22:17:41;;3
td1031;2025-07-17 05:21:20;Status;;in transit
td1034;2025-07-17 05:43:49;;4
td1035;2025-07-17 23:48:04;;5
td1036;2025-07-18 04:16:12;;2
td1032;2025-07-18 04:54:21;Status;;in transit
td1015;2025-07-18 11:00:00;Status;;shipped
td1018;2025-07-18 11:00:00;Status;;shipped
td1010;2025-07-18 11:00:00;Status;;shipped
td1004;2025-07-18 11:00:00;Status;;shipped
td1016;2025-07-18 11:00:00;Status;;shipped
td1011;2025-07-18 11:00:00;Status;;shipped
td1019;2025-07-18 11:00:00;Status;;shipped
td1036;2025-07-19 01:33:19;Status;;in transit
td1037;2025-07-19 02:44:01;;2
td1034;2025-07-19 20:04:23;Status;;in transit
td1033;2025-07-20 00:16:32;Status;;in transit
td1037;2025-07-20 03:26:26;Status;;in transit
td1035;2025-07-20 08:14:14;Status;;in transit
td1038;2025-07-21 21:08:36;;3
td1039;2025-07-22 05:45:25;;3
td1038;2025-07-22 09:48:33;Status;;in transit
td1006;2025-07-22 11:00:00;Status;;shipped
td1023;2025-07-22 11:00:00;Status;;shipped
td1026;2025-07-22 11:00:00;Status;;shipped
td1028;2025-07-22 11:00:00;Status;;shipped
td1024;2025-07-22 11:00:00;Status;;shipped
td1039;2025-07-22 20:39:41;Status;;in transit
td1040;2025-07-23 00:13:01;;5
td1041;2025-07-23 04:13:57;;2
td1041;2025-07-23 20:08:43;Status;;in transit
td1042;2025-07-23 22:08:08;;4
td1043;2025-07-24 05:30:06;;4
td1040;2025-07-24 06:26:15;Status;;in transit
td1044;2025-07-25 00:02:41;;5
td1045;2025-07-25 03:21:01;;5
td1012;2025-07-25 11:00:00;Status;;shipped
td1031;2025-07-25 11:00:00;Status;;shipped
td1036;2025-07-25 11:00:00;Status;;shipped
td1037;2025-07-25 11:00:00;Status;;shipped
td1020;2025-07-25 11:00:00;Status;;shipped
td1022;2025-07-25 11:00:00;Status;;shipped
td1046;2025-07-25 23:13:06;;3
td1042;2025-07-26 01:01:42;Status;;in transit
td1043;2025-07-26 09:59:47;Status;;in transit
td1046;2025-07-27 10:50:09;Status;;in transit
td1044;2025-07-28 00:18:03;Status;;in transit
td1045;2025-07-28 04:17:31;Status;;in transit
td1047;2025-07-28 19:23:05;;2
td1047;2025-07-29 04:03:32;Status;;in transit
td1048;2025-07-29 05:02:55;;3
td1038;2025-07-29 11:00:00;Status;;shipped
td1035;2025-07-29 11:00:00;Status;;shipped
td1021;2025-07-29 11:00:00;Status;;shipped
td1027;2025-07-29 11:00:00;Status;;shipped
td1029;2025-07-29 11:00:00;Status;;shipped
td1033;2025-07-29 11:00:00;Status;;shipped
td1048;2025-07-29 18:00:04;Status;;in transit
td1049;2025-07-29 19:46:02;;4
td1050;2025-07-30 04:13:03;;2
td1049;2025-07-30 16:54:10;Status;;in transit
td1050;2025-07-30 21:09:26;Status;;in transit
td1051;2025-07-30 21:31:51;;5
td1052;2025-07-31 04:13:00;;3
td1052;2025-07-31 18:33:46;Status;;in transit
td1053;2025-07-31 19:02:45;;5
td1054;2025-08-01 04:23:33;;5
td1025;2025-08-01 11:00:00;Status;;shipped
td1039;2025-08-01 11:00:00;Status;;shipped
td1032;2025-08-01 11:00:00;Status;;shipped
td1055;2025-08-01 20:30:49;;3
td1056;2025-08-02 05:54:32;;4
td1054;2025-08-02 22:42:17;Status;;in transit
td1053;2025-08-03 04:07:26;Status;;in transit
td1051;2025-08-03 09:13:20;Status;;in transit
td1056;2025-08-04 07:05:18;Status;;in transit
td1055;2025-08-04 11:05:11;Status;;in transit
td1057;2025-08-04 23:42:06;;3
td1058;2025-08-05 05:41:02;;5
td1045;2025-08-05 11:00:00;Status;;shipped
td1040;2025-08-05 11:00:00;Status;;shipped
td1030;2025-08-05 11:00:00;Status;;shipped
td1043;2025-08-05 11:00:00;Status;;shipped
td1057;2025-08-05 13:01:46;Status;;in transit
td1059;2025-08-06 00:48:32;;5
td1060;2025-08-06 08:22:26;;4
td1061;2025-08-07 00:24:20;;3
td1058;2025-08-07 05:28:06;Status;;in transit
td1062;2025-08-07 06:34:45;;4
td1063;2025-08-07 23:48:07;;2
td1064;2025-08-08 08:42:17;;3
td1050;2025-08-08 11:00:00;Status;;shipped
td1046;2025-08-08 11:00:00;Status;;shipped
td1044;2025-08-08 11:00:00;Status;;shipped
td1034;2025-08-08 11:00:00;Status;;shipped
td1042;2025-08-08 11:00:00;Status;;shipped
td1060;2025-08-08 15:30:12;Status;;in transit
td1062;2025-08-08 23:49:27;Status;;in transit
td1065;2025-08-09 05:16:53;;3
td1061;2025-08-09 08:24:57;Status;;in transit
td1064;2025-08-09 12:43:12;Status;;in transit
td1059;2025-08-09 17:15:24;Status;;in transit
td1063;2025-08-10 02:02:45;Status;;in transit
td1065;2025-08-10 11:05:22;Status;;in transit
td1066;2025-08-12 00:15:59;;2
td1067;2025-08-12 04:51:36;;4
td1066;2025-08-12 09:50:06;Status;;in transit
td1041;2025-08-12 11:00:00;Status;;shipped
td1056;2025-08-12 11:00:00;Status;;shipped
td1058;2025-08-12 11:00:00;Status;;shipped
td1068;2025-08-13 01:45:42;;5
td1067;2025-08-13 02:22:51;Status;;in transit
td1069;2025-08-13 05:31:56;;5
td1070;2025-08-14 01:39:07;;1
td1071;2025-08-14 08:30:51;;4
td1072;2025-08-15 00:21:47;;3
td1069;2025-08-15 00:38:46;Status;;in transit
td1068;2025-08-15 03:27:43;Status;;in transit
td1073;2025-08-15 07:35:37;;4
td1070;2025-08-15 07:45:47;Status;;in transit
td1055;2025-08-15 11:00:00;Status;;shipped
td1047;2025-08-15 11:00:00;Status;;shipped
td1048;2025-08-15 11:00:00;Status;;shipped
td1052;2025-08-15 11:00:00;Status;;shipped
td1054;2025-08-15 11:00:00;Status;;shipped
td1051;2025-08-15 11:00:00;Status;;shipped
td1074;2025-08-16 03:39:08;;3
td1071;2025-08-16 17:46:01;Status;;in transit
td1072;2025-08-17 03:20:22;Status;;in transit
td1073;2025-08-17 07:07:56;Status;;in transit
td1074;2025-08-17 15:02:33;Status;;in transit
td1075;2025-08-19 00:31:36;;3
td1076;2025-08-19 07:05:38;;3
td1064;2025-08-19 11:00:00;Status;;shipped
td1066;2025-08-19 11:00:00;Status;;shipped
td1053;2025-08-19 11:00:00;Status;;shipped
td1075;2025-08-19 21:45:08;Status;;in transit
td1077;2025-08-19 22:50:44;;3
td1076;2025-08-20 02:27:23;Status;;in transit
td1078;2025-08-20 04:27:59;;5
td1079;2025-08-20 22:51:14;;4
td1080;2025-08-21 03:56:07;;4
td1077;2025-08-21 08:06:42;Status;;in transit
td1081;2025-08-21 23:28:43;;2
td1082;2025-08-22 04:30:56;;3
td1078;2025-08-22 04:37:46;Status;;in transit
td1060;2025-08-22 11:00:00;Status;;shipped
td1049;2025-08-22 11:00:00;Status;;shipped
td1073;2025-08-22 11:00:00;Status;;shipped
td1067;2025-08-22 11:00:00;Status;;shipped
td1059;2025-08-22 11:00:00;Status;;shipped
td1057;2025-08-22 11:00:00;Status;;shipped
td1083;2025-08-23 03:36:35;;3
td1081;2025-08-23 08:03:12;Status;;in transit
td1080;2025-08-23 12:20:50;Status;;in transit
td1082;2025-08-23 16:40:42;Status;;in transit
td1079;2025-08-24 01:43:59;Status;;in transit
td1083;2025-08-24 08:12:54;Status;;in transit
td1084;2025-08-25 21:33:40;;5
td1085;2025-08-26 05:05:42;;2
td1062;2025-08-26 11:00:00;Status;;shipped
td1075;2025-08-26 11:00:00;Status;;shipped
td1068;2025-08-26 11:00:00;Status;;shipped
td1063;2025-08-26 11:00:00;Status;;shipped
td1086;2025-08-26 20:42:32;;5
td1085;2025-08-26 22:02:50;Status;;in transit
td1084;2025-08-27 01:43:59;Status;;in transit
td1087;2025-08-27 06:13:45;;5
td1088;2025-08-28 00:30:08;;2
td1089;2025-08-28 03:43:49;;4
td1086;2025-08-28 09:42:54;Status;;in transit
td1090;2025-08-28 20:54:42;;5
td1091;2025-08-29 05:14:00;;3
td1070;2025-08-29 11:00:00;Status;;shipped
td1074;2025-08-29 11:00:00;Status;;shipped
td1061;2025-08-29 11:00:00;Status;;shipped
td1071;2025-08-29 11:00:00;Status;;shipped
td1092;2025-08-29 23:48:11;;4
td1087;2025-08-30 06:19:37;Status;;in transit
td1089;2025-08-30 16:09:54;Status;;in transit
td1090;2025-08-31 05:37:46;Status;;in transit
td1092;2025-08-31 14:29:35;Status;;in transit
td1091;2025-08-31 19:41:41;Status;;in transit
td1088;2025-09-01 00:33:26;Status;;in transit
td1093;2025-09-01 20:10:32;;3
td1094;2025-09-02 02:13:13;;5
td1093;2025-09-02 09:31:50;Status;;in transit
td1079;2025-09-02 11:00:00;Status;;shipped
td1065;2025-09-02 11:00:00;Status;;shipped
td1069;2025-09-02 11:00:00;Status;;shipped
td1072;2025-09-02 11:00:00;Status;;shipped
td1095;2025-09-02 20:45:57;;4
td1096;2025-09-03 03:33:39;;5
td1094;2025-09-03 08:21:04;Status;;in transit
td1097;2025-09-03 22:50:01;;2
td1098;2025-09-04 04:00:38;;3
td1099;2025-09-05 00:47:25;;3
td1100;2025-09-05 05:18:37;;5
td1097;2025-09-05 06:30:34;Status;;in transit
td1077;2025-09-05 11:00:00;Status;;shipped
td1089;2025-09-05 11:00:00;Status;;shipped
td1080;2025-09-05 11:00:00;Status;;shipped
td1084;2025-09-05 11:00:00;Status;;shipped
td1098;2025-09-05 11:16:41;Status;;in transit
td1101;2025-09-06 02:02:20;;4
td1095;2025-09-06 02:38:50;Status;;in transit
td1099;2025-09-07 05:20:33;Status;;in transit
td1100;2025-09-07 15:46:26;Status;;in transit
td1096;2025-09-07 21:08:52;Status;;in transit
td1101;2025-09-08 01:59:51;Status;;in transit
td1102;2025-09-08 20:04:43;;2
td1103;2025-09-09 01:50:59;;4
td1102;2025-09-09 06:47:11;Status;;in transit
td1081;2025-09-09 11:00:00;Status;;shipped
td1082;2025-09-09 11:00:00;Status;;shipped
td1091;2025-09-09 11:00:00;Status;;shipped
td1092;2025-09-09 11:00:00;Status;;shipped
td1085;2025-09-09 11:00:00;Status;;shipped
td1076;2025-09-09 11:00:00;Status;;shipped
td1104;2025-09-09 22:47:54;;2
td1103;2025-09-09 23:40:44;Status;;in transit
td1105;2025-09-10 03:30:47;;2
td1104;2025-09-10 10:00:10;Status;;in transit
td1105;2025-09-10 17:36:24;Status;;in transit
td1106;2025-09-10 21:09:42;;2
td1107;2025-09-11 02:09:21;;5
td1106;2025-09-11 09:06:20;Status;;in transit
td1108;2025-09-11 21:35:36;;4
td1109;2025-09-12 03:40:50;;4
td1107;2025-09-12 05:10:32;Status;;in transit
td1088;2025-09-12 11:00:00;Status;;shipped
td1078;2025-09-12 11:00:00;Status;;shipped
td1090;2025-09-12 11:00:00;Status;;shipped
td1099;2025-09-12 11:00:00;Status;;shipped
td1110;2025-09-12 21:02:12;;4
td1111;2025-09-13 05:11:30;;4
td1110;2025-09-14 07:54:26;Status;;in transit
td1109;2025-09-14 11:48:08;Status;;in transit
td1108;2025-09-15 01:23:44;Status;;in transit
td1111;2025-09-15 06:25:10;Status;;in transit
td1112;2025-09-16 00:08:38;;5
td1113;2025-09-16 08:06:52;;5
td1094;2025-09-16 11:00:00;Status;;shipped
td1114;2025-09-17 00:45:32;;1
td1115;2025-09-17 07:59:33;;1
td1116;2025-09-18 01:07:27;;5
td1112;2025-09-18 03:40:14;Status;;in transit
td1115;2025-09-18 07:53:15;Status;;in transit
td1117;2025-09-18 08:00:51;;4
td1113;2025-09-18 12:11:27;Status;;in transit
td1118;2025-09-19 02:14:56;;2
td1119;2025-09-19 07:03:15;;4
td1097;2025-09-19 11:00:00;Status;;shipped
td1100;2025-09-19 11:00:00;Status;;shipped
td1093;2025-09-19 11:00:00;Status;;shipped
td1083;2025-09-19 11:00:00;Status;;shipped
td1101;2025-09-19 11:00:00;Status;;shipped
td1086;2025-09-19 11:00:00;Status;;shipped
td1103;2025-09-19 11:00:00;Status;;shipped
td1104;2025-09-19 11:00:00;Status;;shipped
td1120;2025-09-20 02:14:15;;5
td1114;2025-09-20 04:46:35;Status;;in transit
td1117;2025-09-20 07:24:47;Status;;in transit
td1118;2025-09-21 07:14:50;Status;;in transit
td1119;2025-09-21 16:44:05;Status;;in transit
td1116;2025-09-22 01:05:21;Status;;in transit
td1120;2025-09-22 07:03:53;Status;;in transit
td1121;2025-09-22 23:29:55;;4
td1122;2025-09-23 03:06:52;;2
td1087;2025-09-23 11:00:00;Status;;shipped
td1096;2025-09-23 11:00:00;Status;;shipped
td1116;2025-09-23 11:00:00;Status;;shipped
td1107;2025-09-23 11:00:00;Status;;shipped
td1098;2025-09-23 11:00:00;Status;;shipped
td1122;2025-09-23 18:44:31;Status;;in transit
td1121;2025-09-23 22:39:50;Status;;in transit
td1123;2025-09-24 00:47:16;;4
td1124;2025-09-24 04:28:10;;2
td1124;2025-09-24 20:43:59;Status;;in transit
td1125;2025-09-24 23:18:19;;5
td1123;2025-09-25 06:19:52;Status;;in transit
td1126;2025-09-25 09:06:21;;2
td1127;2025-09-26 00:16:20;;3
td1126;2025-09-26 03:37:56;Status;;in transit
td1125;2025-09-26 07:57:38;Status;;in transit
td1128;2025-09-26 08:14:12;;2
td1102;2025-09-26 11:00:00;Status;;shipped
td1118;2025-09-26 11:00:00;Status;;shipped
td1109;2025-09-26 11:00:00;Status;;shipped
td1105;2025-09-26 11:00:00;Status;;shipped
td1113;2025-09-26 11:00:00;Status;;shipped
td1095;2025-09-26 11:00:00;Status;;shipped
td1127;2025-09-26 18:49:13;Status;;in transit
td1128;2025-09-27 02:01:07;Status;;in transit
td1129;2025-09-27 04:09:33;;2
td1129;2025-09-27 14:02:07;Status;;in transit
td1130;2025-09-29 23:25:54;;2
td1131;2025-09-30 06:03:29;;2
td1130;2025-09-30 09:34:48;Status;;in transit
td1108;2025-09-30 11:00:00;Status;;shipped
td1128;2025-09-30 11:00:00;Status;;shipped
td1111;2025-09-30 11:00:00;Status;;shipped
td1114;2025-09-30 11:00:00;Status;;shipped
td1131;2025-09-30 16:42:56;Status;;in transit
td1132;2025-10-01 00:47:02;;2
td1133;2025-10-01 06:38:22;;3
td1132;2025-10-01 10:43:53;Status;;in transit
td1133;2025-10-01 20:59:52;Status;;in transit
td1134;2025-10-02 00:30:10;;3
td1135;2025-10-02 04:02:34;;2
td1134;2025-10-02 14:33:19;Status;;in transit
td1135;2025-10-02 19:39:03;Status;;in transit
td1136;2025-10-03 00:00:09;;3
td1137;2025-10-03 04:37:36;;2
td1127;2025-10-03 11:00:00;Status;;shipped
td1121;2025-10-03 11:00:00;Status;;shipped
td1123;2025-10-03 11:00:00;Status;;shipped
td1117;2025-10-03 11:00:00;Status;;shipped
td1136;2025-10-03 14:07:14;Status;;in transit
td1137;2025-10-03 20:04:02;Status;;in transit
td1138;2025-10-04 04:02:58;;5
td1138;2025-10-05 02:38:12;Status;;in transit
td1139;2025-10-06 22:05:16;;3
td1140;2025-10-07 05:32:40;;3
td1139;2025-10-07 10:05:00;Status;;in transit
td1115;2025-10-07 11:00:00;Status;;shipped
td1106;2025-10-07 11:00:00;Status;;shipped
td1110;2025-10-07 11:00:00;Status;;shipped
td1112;2025-10-07 11:00:00;Status;;shipped
td1140;2025-10-07 20:15:27;Status;;in transit
td1141;2025-10-07 22:56:31;;2
td1142;2025-10-08 03:32:56;;4
td1141;2025-10-08 21:26:51;Status;;in transit
td1143;2025-10-08 22:46:40;;5
td1142;2025-10-09 01:30:56;Status;;in transit
td1144;2025-10-09 03:31:03;;5
td1145;2025-10-10 00:36:05;;5
td1146;2025-10-10 04:19:31;;4
td1122;2025-10-10 11:00:00;Status;;shipped
td1120;2025-10-10 11:00:00;Status;;shipped
td1143;2025-10-10 19:53:28;Status;;in transit
td1147;2025-10-11 00:07:34;;1
td1145;2025-10-11 20:23:43;Status;;in transit
td1147;2025-10-12 06:48:11;Status;;in transit
td1146;2025-10-12 15:00:20;Status;;in transit
td1144;2025-10-12 19:52:22;Status;;in transit
td1148;2025-10-13 20:24:23;;4
td1149;2025-10-14 04:17:41;;2
td1119;2025-10-14 11:00:00;Status;;shipped
td1134;2025-10-14 11:00:00;Status;;shipped
td1137;2025-10-14 11:00:00;Status;;shipped
td1147;2025-10-14 11:00:00;Status;;shipped
td1124;2025-10-14 11:00:00;Status;;shipped
td1136;2025-10-14 11:00:00;Status;;shipped
td1131;2025-10-14 11:00:00;Status;;shipped
td1130;2025-10-14 11:00:00;Status;;shipped
td1129;2025-10-14 11:00:00;Status;;shipped
td1148;2025-10-14 16:29:32;Status;;in transit
td1149;2025-10-14 18:38:44;Status;;in transit
td1150;2025-10-14 23:17:21;;2
td1151;2025-10-15 05:40:03;;5
td1150;2025-10-15 08:47:36;Status;;in transit
td1152;2025-10-15 20:02:54;;3
td1151;2025-10-16 01:06:24;Status;;in transit
td1153;2025-10-16 03:13:31;;5
td1152;2025-10-16 09:44:08;Status;;in transit
td1154;2025-10-16 21:28:11;;3
td1153;2025-10-17 02:26:41;Status;;in transit
td1155;2025-10-17 04:34:40;;5
td1133;2025-10-17 11:00:00;Status;;shipped
td1132;2025-10-17 11:00:00;Status;;shipped
td1149;2025-10-17 11:00:00;Status;;shipped
td1145;2025-10-17 11:00:00;Status;;shipped
td1125;2025-10-17 11:00:00;Status;;shipped
td1135;2025-10-17 11:00:00;Status;;shipped
td1154;2025-10-17 19:43:53;Status;;in transit
td1156;2025-10-17 22:57:33;;3
td1155;2025-10-18 12:34:55;Status;;in transit
td1156;2025-10-18 18:57:41;Status;;in transit
td1157;2025-10-20 21:22:41;;5
td1158;2025-10-21 03:57:12;;1
td1126;2025-10-21 11:00:00;Status;;shipped
td1159;2025-10-21 23:01:35;;3
td1157;2025-10-21 23:30:25;Status;;in transit
td1160;2025-10-22 04:02:23;;5
td1158;2025-10-22 04:18:20;Status;;in transit
td1161;2025-10-22 19:08:48;;3
td1162;2025-10-23 04:30:50;;2
td1161;2025-10-23 17:12:36;Status;;in transit
td1163;2025-10-23 20:15:53;;2
td1160;2025-10-24 01:36:06;Status;;in transit
td1164;2025-10-24 03:53:31;;4
td1162;2025-10-24 04:09:18;Status;;in transit
td1159;2025-10-24 08:54:38;Status;;in transit
td1140;2025-10-24 11:00:00;Status;;shipped
td1158;2025-10-24 11:00:00;Status;;shipped
td1151;2025-10-24 11:00:00;Status;;shipped
td1143;2025-10-24 11:00:00;Status;;shipped
td1155;2025-10-24 11:00:00;Status;;shipped
td1163;2025-10-24 13:29:39;Status;;in transit
td1165;2025-10-24 23:54:56;;3
td1164;2025-10-25 06:32:04;Status;;in transit
td1166;2025-10-25 08:16:52;;3
td1165;2025-10-25 18:56:17;Status;;in transit
td1166;2025-10-26 05:50:44;Status;;in transit
td1167;2025-10-28 01:44:29;;3
td1168;2025-10-28 05:38:10;;5
td1141;2025-10-28 11:00:00;Status;;shipped
td1146;2025-10-28 11:00:00;Status;;shipped
td1169;2025-10-29 01:13:11;;2
td1170;2025-10-29 07:24:28;;5
td1167;2025-10-29 11:14:39;Status;;in transit
td1171;2025-10-30 02:43:02;;4
td1172;2025-10-30 05:56:03;;4
td1173;2025-10-31 02:12:54;;5
td1174;2025-10-31 07:13:11;;5
td1144;2025-10-31 11:00:00;Status;;shipped
td1153;2025-10-31 11:00:00;Status;;shipped
td1156;2025-10-31 11:00:00;Status;;shipped
td1139;2025-10-31 11:00:00;Status;;shipped
td1138;2025-10-31 11:00:00;Status;;shipped
td1154;2025-10-31 11:00:00;Status;;shipped
td1171;2025-10-31 22:20:34;Status;;in transit
td1175;2025-11-01 05:34:57;;3
td1169;2025-11-02 09:25:53;Status;;in transit
td1168;2025-11-02 12:14:58;Status;;in transit
td1170;2025-11-02 15:42:27;Status;;in transit
td1175;2025-11-03 15:00:18;Status;;in transit
td1173;2025-11-03 21:22:46;Status;;in transit
td1172;2025-11-04 00:27:06;Status;;in transit
td1176;2025-11-04 01:26:31;;4
td1177;2025-11-04 03:17:12;;5
td1174;2025-11-04 03:28:52;Status;;in transit
td1162;2025-11-04 11:00:00;Status;;shipped
td1163;2025-11-04 11:00:00;Status;;shipped
td1160;2025-11-04 11:00:00;Status;;shipped
td1152;2025-11-04 11:00:00;Status;;shipped
td1148;2025-11-04 11:00:00;Status;;shipped
td1164;2025-11-04 11:00:00;Status;;shipped
td1157;2025-11-04 11:00:00;Status;;shipped
td1168;2025-11-04 11:00:00;Status;;shipped
td1150;2025-11-04 11:00:00;Status;;shipped
td1142;2025-11-04 11:00:00;Status;;shipped
td1178;2025-11-04 23:49:00;;3
td1179;2025-11-05 05:47:34;;2
td1176;2025-11-05 07:14:04;Status;;in transit
td1177;2025-11-05 14:22:40;Status;;in transit
td1180;2025-11-05 23:35:18;;3
td1179;2025-11-06 01:32:35;Status;;in transit
td1178;2025-11-06 05:19:42;Status;;in transit
td1181;2025-11-06 08:36:56;;3
td1181;2025-11-06 23:36:52;Status;;in transit
td1182;2025-11-07 01:00:28;;4
td1180;2025-11-07 03:22:12;Status;;in transit
td1183;2025-11-07 07:41:34;;5
td1169;2025-11-07 11:00:00;Status;;shipped
td1161;2025-11-07 11:00:00;Status;;shipped
td1173;2025-11-07 11:00:00;Status;;shipped
td1184;2025-11-08 01:45:22;;2
td1182;2025-11-08 07:32:18;Status;;in transit
td1183;2025-11-08 16:59:18;Status;;in transit
td1184;2025-11-09 00:58:37;Status;;in transit
td1185;2025-11-10 21:50:14;;4
td1186;2025-11-11 04:13:48;;5
td1187;2025-11-12 01:46:05;;4
td1188;2025-11-12 04:13:40;;5
td1186;2025-11-12 10:23:59;Status;;in transit
td1189;2025-11-13 00:49:21;;2
td1190;2025-11-13 07:08:25;;5
td1191;2025-11-14 01:31:22;;2
td1192;2025-11-14 05:25:01;;2
td1188;2025-11-14 10:11:44;Status;;in transit
td1165;2025-11-14 11:00:00;Status;;shipped
td1185;2025-11-14 23:28:30;Status;;in transit
td1193;2025-11-15 04:17:05;;4
td1189;2025-11-15 11:09:43;Status;;in transit
td1190;2025-11-17 07:06:02;Status;;in transit
td1192;2025-11-17 20:57:30;Status;;in transit
td1194;2025-11-17 20:58:43;;3
td1195;2025-11-18 05:00:15;;2
td1191;2025-11-18 05:28:58;Status;;in transit
td1177;2025-11-18 11:00:00;Status;;shipped
td1174;2025-11-18 11:00:00;Status;;shipped
td1159;2025-11-18 11:00:00;Status;;shipped
td1171;2025-11-18 11:00:00;Status;;shipped
td1167;2025-11-18 11:00:00;Status;;shipped
td1172;2025-11-18 11:00:00;Status;;shipped
td1196;2025-11-18 21:06:51;;3
td1193;2025-11-18 21:30:33;Status;;in transit
td1187;2025-11-19 01:54:17;Status;;in transit
td1197;2025-11-19 04:59:47;;5
td1198;2025-11-19 21:47:08;;3
td1196;2025-11-20 04:49:39;Status;;in transit
td1199;2025-11-20 07:11:17;;1
td1194;2025-11-20 11:00:50;Status;;in transit
td1200;2025-11-20 22:30:13;;5
td1201;2025-11-21 04:34:20;;2
td1178;2025-11-21 11:00:00;Status;;shipped
td1191;2025-11-21 11:00:00;Status;;shipped
td1185;2025-11-21 11:00:00;Status;;shipped
td1180;2025-11-21 11:00:00;Status;;shipped
td1184;2025-11-21 11:00:00;Status;;shipped
td1166;2025-11-21 11:00:00;Status;;shipped
td1195;2025-11-21 11:44:19;Status;;in transit
td1202;2025-11-21 23:50:13;;2
td1198;2025-11-22 10:19:55;Status;;in transit
td1199;2025-11-22 21:44:54;Status;;in transit
td1200;2025-11-23 06:54:56;Status;;in transit
td1197;2025-11-23 10:57:31;Status;;in transit
td1201;2025-11-23 16:52:53;Status;;in transit
td1202;2025-11-24 00:44:55;Status;;in transit
td1203;2025-11-24 20:17:39;;1
td1203;2025-11-25 03:42:06;Status;;in transit
td1204;2025-11-25 04:09:56;;5
td1175;2025-11-25 11:00:00;Status;;shipped
td1170;2025-11-25 11:00:00;Status;;shipped
td1186;2025-11-25 11:00:00;Status;;shipped
td1181;2025-11-25 11:00:00;Status;;shipped
td1183;2025-11-25 11:00:00;Status;;shipped
td1205;2025-11-25 21:30:30;;3
td1206;2025-11-26 03:08:17;;4
td1207;2025-11-26 20:44:42;;2
td1208;2025-11-27 06:09:23;;3
td1207;2025-11-27 12:12:29;Status;;in transit
td1205;2025-11-27 16:19:05;Status;;in transit
td1209;2025-11-27 22:58:33;;5
td1208;2025-11-28 03:40:21;Status;;in transit
td1210;2025-11-28 05:39:43;;3
td1179;2025-11-28 11:00:00;Status;;shipped
td1189;2025-11-28 11:00:00;Status;;shipped
td1194;2025-11-28 11:00:00;Status;;shipped
td1192;2025-11-28 11:00:00;Status;;shipped
td1187;2025-11-28 11:00:00;Status;;shipped
td1193;2025-11-28 11:00:00;Status;;shipped
td1176;2025-11-28 11:00:00;Status;;shipped
td1206;2025-11-28 23:43:17;Status;;in transit
td1211;2025-11-29 01:13:32;;2
td1204;2025-11-29 04:24:53;Status;;in transit
td1211;2025-11-29 16:02:02;Status;;in transit
td1209;2025-11-29 20:36:37;Status;;in transit
td1210;2025-11-30 05:07:42;Status;;in transit
td1212;2025-12-01 20:46:59;;1
td1213;2025-12-02 02:11:45;;5
td1212;2025-12-02 04:14:01;Status;;in transit
td1190;2025-12-02 11:00:00;Status;;shipped
td1182;2025-12-02 11:00:00;Status;;shipped
td1201;2025-12-02 11:00:00;Status;;shipped
td1214;2025-12-02 21:35:17;;1
td1213;2025-12-03 00:51:58;Status;;in transit
td1215;2025-12-03 02:58:29;;2
td1214;2025-12-03 05:04:51;Status;;in transit
td1215;2025-12-03 15:20:42;Status;;in transit
td1216;2025-12-03 21:54:36;;5
td1217;2025-12-04 03:54:54;;5
td1218;2025-12-04 22:16:08;;4
td1219;2025-12-05 05:19:25;;2
td1202;2025-12-05 11:00:00;Status;;shipped
td1199;2025-12-05 11:00:00;Status;;shipped
td1207;2025-12-05 11:00:00;Status;;shipped
td1198;2025-12-05 11:00:00;Status;;shipped
td1200;2025-12-05 11:00:00;Status;;shipped
td1188;2025-12-05 11:00:00;Status;;shipped
td1220;2025-12-05 22:42:16;;3
td1218;2025-12-05 23:25:49;Status;;in transit
td1221;2025-12-06 05:31:18;;5
td1219;2025-12-06 12:03:21;Status;;in transit
td1217;2025-12-06 16:46:06;Status;;in transit
td1220;2025-12-06 21:51:36;Status;;in transit
td1216;2025-12-07 12:20:45;Status;;in transit
td1221;2025-12-08 00:09:57;Status;;in transit
td1222;2025-12-09 01:00:05;;2
td1223;2025-12-09 05:36:23;;5
td1203;2025-12-09 11:00:00;Status;;shipped
td1195;2025-12-09 11:00:00;Status;;shipped
td1196;2025-12-09 11:00:00;Status;;shipped
td1206;2025-12-09 11:00:00;Status;;shipped
td1222;2025-12-10 01:12:57;Status;;in transit
td1224;2025-12-10 02:34:26;;3
td1225;2025-12-10 07:15:31;;5
td1223;2025-12-10 08:08:50;Status;;in transit
td1226;2025-12-10 23:44:26;;3
td1227;2025-12-11 09:24:52;;3
td1228;2025-12-12 01:05:17;;1
td1229;2025-12-12 06:17:31;;4
