ocel_id;ocel_time;ocel_changed_field;Cargo Type;Cargo stock weight(scheduled);Silo ID
Cr105;2024-03-03 15:00:00;;Potato;38201.5;Silo82
Cr1613;2024-03-03 15:00:00;;Rice;34098.5;Silo53
Cr489;2024-03-03 15:00:00;;Corn;47494.5;Silo1
Cr443;2024-03-03 15:00:00;;Rice;57868.9;Silo68
Cr469;2024-03-03 15:00:00;;Potato;45314.3;Silo14
Cr1424;2024-03-03 15:00:00;;Potato;31196.2;Silo55
Cr1470;2024-03-03 15:00:00;;Potato;52714.4;Silo95
Cr1935;2024-03-03 15:00:00;;Other;61739.0;Silo72
Cr1289;2024-03-03 15:00:00;;Potato;42909.7;Silo22
Cr1768;2024-03-03 15:00:00;;Rice;58642.8;Silo12
Cr1560;2024-03-03 15:00:00;;Potato;29104.5;Silo90
Cr209;2024-03-03 15:00:00;;Rice;45734.6;Silo57
Cr1318;2024-03-03 15:00:00;;Wheat;57346.8;Silo96
Cr1601;2024-03-03 15:00:00;;Other;48461.4;Silo59
Cr14;2024-03-03 15:00:00;;Potato;28665.4;Silo68
Cr1740;2024-03-03 15:00:00;;Other;33960.4;Silo81
Cr1340;2024-03-03 15:00:00;;Corn;56089.3;Silo21
Cr710;2024-03-03 15:00:00;;Other;40399.4;Silo96
Cr965;2024-03-03 15:00:00;;Corn;64197.9;Silo51
Cr848;2024-03-03 15:00:00;;Corn;58341.3;Silo65
Cr45;2024-03-03 15:00:00;;Corn;42276.8;Silo85
Cr1924;2024-03-03 15:00:00;;Other;50042.3;Silo89
Cr1275;2024-03-03 15:00:00;;Other;64995.0;Silo26
Cr485;2024-03-03 15:00:00;;Corn;50609.9;Silo91
Cr1864;2024-03-03 15:00:00;;Potato;44027.9;Silo24
Cr1108;2024-03-03 15:00:00;;Other;49419.4;Silo100
Cr433;2024-03-03 15:00:00;;Potato;33633.7;Silo52
Cr53;2024-03-03 15:00:00;;Corn;63377.8;Silo21
Cr1808;2024-03-03 15:00:00;;Potato;56587.6;Silo70
Cr1109;2024-03-03 15:00:00;;Rice;51091.3;Silo70
Cr1951;2024-03-03 15:00:00;;Wheat;39899.5;Silo95
Cr615;2024-03-03 15:00:00;;Other;50853.9;Silo23
Cr554;2024-03-03 15:00:00;;Other;47166.8;Silo31
Cr1462;2024-03-03 15:00:00;;Rice;57938.3;Silo32
Cr542;2024-03-03 15:00:00;;Other;49024.0;Silo24
Cr559;2024-03-03 15:00:00;;Rice;64915.4;Silo8
Cr1183;2024-03-03 15:00:00;;Corn;58988.1;Silo42
Cr299;2024-03-03 15:00:00;;Wheat;55890.7;Silo2
Cr1265;2024-03-03 15:00:00;;Potato;54547.5;Silo44
Cr194;2024-03-03 15:00:00;;Rice;43889.9;Silo92
Cr1124;2024-03-03 15:00:00;;Wheat;62418.9;Silo94
Cr1439;2024-03-03 15:00:00;;Wheat;53010.0;Silo98
Cr1222;2024-03-03 15:00:00;;Rice;47881.2;Silo10
Cr638;2024-03-03 15:00:00;;Wheat;56426.8;Silo39
Cr601;2024-03-03 15:00:00;;Rice;35484.9;Silo67
Cr113;2024-03-03 15:00:00;;Rice;57636.7;Silo46
Cr1957;2024-03-03 15:00:00;;Corn;44109.2;Silo60
Cr309;2024-03-03 15:00:00;;Potato;45650.0;Silo58
Cr936;2024-03-03 15:00:00;;Corn;55235.0;Silo25
Cr131;2024-03-03 15:00:00;;Potato;58951.8;Silo16
Cr233;2024-03-03 15:00:00;;Other;47128.6;Silo89
Cr34;2024-03-03 15:00:00;;Potato;27937.5;Silo63
Cr31;2024-03-03 15:00:00;;Corn;57198.1;Silo21
Cr722;2024-03-03 15:00:00;;Potato;37301.4;Silo31
Cr1610;2024-03-03 15:00:00;;Rice;48250.2;Silo11
Cr534;2024-03-03 15:00:00;;Wheat;32364.3;Silo87
Cr182;2024-03-03 15:00:00;;Wheat;57017.8;Silo54
Cr939;2024-03-03 15:00:00;;Corn;34837.1;Silo25
Cr1454;2024-03-03 15:00:00;;Corn;59120.1;Silo26
Cr1729;2024-03-03 15:00:00;;Rice;53530.3;Silo64
Cr1675;2024-03-03 15:00:00;;Corn;54909.7;Silo21
Cr629;2024-03-03 15:00:00;;Wheat;62660.9;Silo11
Cr1117;2024-03-03 15:00:00;;Corn;35461.9;Silo63
Cr273;2024-03-03 15:00:00;;Corn;41965.1;Silo31
Cr537;2024-03-03 15:00:00;;Wheat;27371.1;Silo24
Cr576;2024-03-03 15:00:00;;Other;53347.1;Silo9
Cr1591;2024-03-03 15:00:00;;Corn;36971.6;Silo2
Cr879;2024-03-03 15:00:00;;Corn;54593.1;Silo35
Cr362;2024-03-03 15:00:00;;Potato;34410.0;Silo93
Cr1634;2024-03-03 15:00:00;;Potato;62313.9;Silo45
Cr1190;2024-03-03 15:00:00;;Other;50442.9;Silo40
Cr1952;2024-03-03 15:00:00;;Other;60579.7;Silo3
Cr1053;2024-03-03 15:00:00;;Rice;44558.8;Silo65
Cr1151;2024-03-03 15:00:00;;Rice;34754.3;Silo63
Cr1383;2024-03-03 15:00:00;;Corn;41422.8;Silo57
Cr1983;2024-03-03 15:00:00;;Wheat;31120.3;Silo61
Cr571;2024-03-03 15:00:00;;Wheat;41050.4;Silo86
Cr1625;2024-03-03 15:00:00;;Other;55630.3;Silo42
Cr396;2024-03-03 15:00:00;;Wheat;49069.5;Silo26
Cr1658;2024-03-03 15:00:00;;Wheat;26480.3;Silo83
Cr1926;2024-03-03 15:00:00;;Rice;55189.1;Silo84
Cr41;2024-03-03 15:00:00;;Other;29191.2;Silo22
Cr521;2024-03-03 15:00:00;;Wheat;53319.5;Silo17
Cr1359;2024-03-03 15:00:00;;Wheat;32265.9;Silo89
Cr1254;2024-03-03 15:00:00;;Rice;49809.3;Silo30
Cr546;2024-03-03 15:00:00;;Other;58219.0;Silo94
Cr1393;2024-03-03 15:00:00;;Other;39328.5;Silo7
Cr1821;2024-03-03 15:00:00;;Rice;44258.3;Silo37
Cr1405;2024-03-03 15:00:00;;Corn;39177.5;Silo1
Cr1004;2024-03-03 15:00:00;;Corn;33532.2;Silo10
Cr170;2024-03-03 15:00:00;;Potato;63543.6;Silo92
Cr1348;2024-03-03 15:00:00;;Rice;33174.5;Silo35
Cr820;2024-03-03 15:00:00;;Rice;56625.6;Silo24
Cr1617;2024-03-03 15:00:00;;Potato;34033.4;Silo89
Cr1965;2024-03-03 15:00:00;;Other;38443.2;Silo1
Cr126;2024-03-03 15:00:00;;Corn;40765.8;Silo6
Cr1726;2024-03-03 15:00:00;;Other;40752.4;Silo36
Cr1760;2024-03-03 15:00:00;;Rice;62500.9;Silo83
Cr1202;2024-03-03 15:00:00;;Potato;40419.8;Silo63
Cr1832;2024-03-03 15:00:00;;Other;53612.6;Silo58
Cr244;2024-03-03 15:00:00;;Other;48840.4;Silo86
Cr324;2024-03-03 15:00:00;;Rice;53331.6;Silo4
Cr29;2024-03-03 15:00:00;;Wheat;58812.7;Silo71
Cr1163;2024-03-03 15:00:00;;Wheat;55365.9;Silo6
Cr1498;2024-03-03 15:00:00;;Other;34263.1;Silo19
Cr1418;2024-03-03 15:00:00;;Rice;55288.0;Silo24
Cr840;2024-03-03 15:00:00;;Potato;40949.9;Silo84
Cr505;2024-03-03 15:00:00;;Rice;31507.0;Silo37
Cr200;2024-03-03 15:00:00;;Wheat;30475.4;Silo49
Cr1794;2024-03-03 15:00:00;;Other;29588.8;Silo84
Cr488;2024-03-03 15:00:00;;Rice;32200.2;Silo20
Cr1236;2024-03-03 15:00:00;;Wheat;63733.0;Silo38
Cr341;2024-03-03 15:00:00;;Potato;43562.9;Silo11
Cr160;2024-03-03 15:00:00;;Other;63930.6;Silo72
Cr587;2024-03-03 15:00:00;;Corn;30566.6;Silo15
Cr221;2024-03-03 15:00:00;;Other;49834.5;Silo60
Cr711;2024-03-03 15:00:00;;Potato;51379.1;Silo33
Cr1038;2024-03-03 15:00:00;;Corn;59944.6;Silo62
Cr468;2024-03-03 15:00:00;;Wheat;58054.2;Silo16
Cr256;2024-03-03 15:00:00;;Wheat;51244.0;Silo85
Cr632;2024-03-03 15:00:00;;Wheat;52502.7;Silo10
Cr1798;2024-03-03 15:00:00;;Other;25106.8;Silo65
Cr1194;2024-03-03 15:00:00;;Corn;43037.4;Silo41
Cr575;2024-03-03 15:00:00;;Potato;63396.5;Silo67
Cr1932;2024-03-03 15:00:00;;Potato;57058.3;Silo86
Cr1981;2024-03-03 15:00:00;;Corn;51178.0;Silo22
Cr1156;2024-03-03 15:00:00;;Rice;28171.7;Silo58
Cr1587;2024-03-03 15:00:00;;Rice;45842.4;Silo11
Cr265;2024-03-03 15:00:00;;Corn;53960.5;Silo84
Cr371;2024-03-03 15:00:00;;Corn;40763.3;Silo2
Cr1428;2024-03-03 15:00:00;;Potato;54861.0;Silo41
Cr1856;2024-03-03 15:00:00;;Wheat;61702.0;Silo15
Cr272;2024-03-03 15:00:00;;Wheat;63087.2;Silo77
Cr1559;2024-03-03 15:00:00;;Other;41304.7;Silo28
Cr1526;2024-03-03 15:00:00;;Potato;58238.1;Silo12
Cr415;2024-03-03 15:00:00;;Rice;62714.1;Silo54
Cr1327;2024-03-03 15:00:00;;Wheat;59728.8;Silo99
Cr280;2024-03-03 15:00:00;;Potato;48084.9;Silo64
Cr1155;2024-03-03 15:00:00;;Corn;45167.3;Silo76
Cr1607;2024-03-03 15:00:00;;Corn;33123.2;Silo6
Cr540;2024-03-03 15:00:00;;Rice;46395.4;Silo29
Cr1023;2024-03-03 15:00:00;;Other;59256.5;Silo82
Cr1514;2024-03-03 15:00:00;;Corn;56948.5;Silo2
Cr1757;2024-03-03 15:00:00;;Corn;41595.3;Silo38
Cr1529;2024-03-03 15:00:00;;Corn;52290.5;Silo29
Cr1614;2024-03-03 15:00:00;;Potato;47086.9;Silo65
Cr1000;2024-03-03 15:00:00;;Potato;27577.0;Silo1
Cr1326;2024-03-03 15:00:00;;Corn;62947.0;Silo15
Cr696;2024-03-03 15:00:00;;Other;36462.3;Silo20
Cr1014;2024-03-03 15:00:00;;Potato;37585.0;Silo22
Cr451;2024-03-03 15:00:00;;Other;37456.1;Silo78
Cr1299;2024-03-03 15:00:00;;Potato;52262.9;Silo77
Cr1796;2024-03-03 15:00:00;;Other;41155.5;Silo45
Cr1263;2024-03-03 15:00:00;;Corn;26391.3;Silo99
Cr871;2024-03-03 15:00:00;;Rice;58888.3;Silo56
Cr1247;2024-03-03 15:00:00;;Potato;54102.7;Silo67
Cr1615;2024-03-03 15:00:00;;Other;38129.6;Silo81
Cr882;2024-03-03 15:00:00;;Potato;36841.3;Silo66
Cr1995;2024-03-03 15:00:00;;Wheat;36255.5;Silo77
Cr1220;2024-03-03 15:00:00;;Potato;47265.2;Silo42
Cr1297;2024-03-03 15:00:00;;Corn;36485.5;Silo66
Cr932;2024-03-03 15:00:00;;Other;61967.6;Silo95
Cr1347;2024-03-03 15:00:00;;Other;54747.1;Silo21
Cr1396;2024-03-03 15:00:00;;Other;62148.3;Silo24
Cr1017;2024-03-03 15:00:00;;Rice;38337.3;Silo98
Cr1225;2024-03-03 15:00:00;;Potato;30952.8;Silo90
Cr1101;2024-03-03 15:00:00;;Corn;32671.6;Silo38
Cr1754;2024-03-03 15:00:00;;Wheat;45163.8;Silo9
Cr157;2024-03-03 15:00:00;;Corn;60667.2;Silo8
Cr1844;2024-03-03 15:00:00;;Potato;49538.1;Silo100
Cr1669;2024-03-03 15:00:00;;Other;63215.9;Silo14
Cr1043;2024-03-03 15:00:00;;Corn;45507.6;Silo47
Cr1753;2024-03-03 15:00:00;;Potato;35049.8;Silo74
Cr1389;2024-03-03 15:00:00;;Rice;45357.2;Silo16
Cr995;2024-03-03 15:00:00;;Potato;41882.5;Silo50
Cr730;2024-03-03 15:00:00;;Potato;60099.0;Silo67
Cr277;2024-03-03 15:00:00;;Rice;57748.6;Silo37
Cr1137;2024-03-03 15:00:00;;Other;27125.9;Silo86
Cr1557;2024-03-03 15:00:00;;Corn;57445.2;Silo19
Cr304;2024-03-03 15:00:00;;Other;36302.1;Silo48
Cr1590;2024-03-03 15:00:00;;Wheat;42288.6;Silo20
Cr418;2024-03-03 15:00:00;;Rice;58430.9;Silo100
Cr164;2024-03-03 15:00:00;;Other;59949.9;Silo95
Cr1630;2024-03-03 15:00:00;;Wheat;32395.2;Silo6
Cr946;2024-03-03 15:00:00;;Potato;31507.3;Silo63
Cr294;2024-03-03 15:00:00;;Wheat;51514.3;Silo14
Cr905;2024-03-03 15:00:00;;Other;32945.7;Silo46
Cr1283;2024-03-03 15:00:00;;Other;57742.2;Silo93
Cr847;2024-03-03 15:00:00;;Other;58991.4;Silo68
Cr1519;2024-03-03 15:00:00;;Corn;38322.4;Silo7
Cr266;2024-03-03 15:00:00;;Other;44726.1;Silo30
Cr192;2024-03-03 15:00:00;;Corn;45478.8;Silo72
Cr365;2024-03-03 15:00:00;;Corn;29139.6;Silo41
Cr961;2024-03-03 15:00:00;;Other;60566.5;Silo1
Cr130;2024-03-03 15:00:00;;Rice;42097.1;Silo32
Cr207;2024-03-03 15:00:00;;Other;53058.2;Silo69
Cr103;2024-03-03 15:00:00;;Wheat;46389.6;Silo79
Cr414;2024-03-03 15:00:00;;Wheat;61524.1;Silo99
Cr1755;2024-03-03 15:00:00;;Wheat;46049.8;Silo83
Cr731;2024-03-03 15:00:00;;Other;61987.6;Silo88
Cr1954;2024-03-03 15:00:00;;Wheat;44359.5;Silo24
Cr215;2024-03-03 15:00:00;;Potato;35931.9;Silo49
Cr1515;2024-03-03 15:00:00;;Rice;47368.5;Silo80
Cr1842;2024-03-03 15:00:00;;Rice;60588.1;Silo92
Cr543;2024-03-03 15:00:00;;Other;60579.2;Silo8
Cr984;2024-03-03 15:00:00;;Other;44038.8;Silo25
Cr858;2024-03-03 15:00:00;;Rice;29831.1;Silo89
Cr19;2024-03-03 15:00:00;;Wheat;25777.8;Silo26
Cr385;2024-03-03 15:00:00;;Corn;48790.1;Silo56
Cr1415;2024-03-03 15:00:00;;Corn;49961.0;Silo93
Cr526;2024-03-03 15:00:00;;Other;33515.1;Silo67
Cr935;2024-03-03 15:00:00;;Corn;31985.7;Silo83
Cr9;2024-03-03 15:00:00;;Other;37653.9;Silo57
Cr968;2024-03-03 15:00:00;;Other;63457.9;Silo25
Cr111;2024-03-03 15:00:00;;Corn;37198.9;Silo10
Cr1364;2024-03-03 15:00:00;;Potato;59500.8;Silo56
Cr758;2024-03-03 15:00:00;;Other;29893.3;Silo32
Cr3;2024-03-03 15:00:00;;Corn;39957.8;Silo96
Cr1947;2024-03-03 15:00:00;;Potato;64483.8;Silo43
Cr680;2024-03-03 15:00:00;;Wheat;36172.9;Silo49
Cr1546;2024-03-03 15:00:00;;Rice;28327.2;Silo33
Cr303;2024-03-03 15:00:00;;Potato;41236.2;Silo71
Cr628;2024-03-03 15:00:00;;Potato;38103.8;Silo20
Cr1001;2024-03-03 15:00:00;;Corn;30913.6;Silo3
Cr1862;2024-03-03 15:00:00;;Potato;57108.4;Silo13
Cr864;2024-03-03 15:00:00;;Other;60902.0;Silo41
Cr827;2024-03-03 15:00:00;;Potato;51245.2;Silo48
Cr1079;2024-03-03 15:00:00;;Potato;29346.1;Silo96
Cr33;2024-03-03 15:00:00;;Wheat;34066.8;Silo98
Cr1552;2024-03-03 15:00:00;;Potato;39757.2;Silo76
Cr1504;2024-03-03 15:00:00;;Other;64807.7;Silo46
Cr1198;2024-03-03 15:00:00;;Potato;35215.5;Silo4
Cr798;2024-03-03 15:00:00;;Potato;30058.8;Silo10
Cr1696;2024-03-03 15:00:00;;Other;37598.4;Silo23
Cr1718;2024-03-03 15:00:00;;Rice;26505.2;Silo75
Cr83;2024-03-03 15:00:00;;Corn;39719.1;Silo35
Cr1657;2024-03-03 15:00:00;;Corn;59650.5;Silo3
Cr1970;2024-03-03 15:00:00;;Rice;60736.2;Silo36
Cr1284;2024-03-03 15:00:00;;Wheat;54389.7;Silo48
Cr1295;2024-03-03 15:00:00;;Potato;54108.4;Silo67
Cr47;2024-03-03 15:00:00;;Wheat;49335.8;Silo7
Cr174;2024-03-03 15:00:00;;Corn;31695.6;Silo56
Cr1833;2024-03-03 15:00:00;;Potato;61191.6;Silo18
Cr564;2024-03-03 15:00:00;;Wheat;45286.6;Silo96
Cr1420;2024-03-03 15:00:00;;Other;36556.6;Silo27
Cr1690;2024-03-03 15:00:00;;Wheat;37918.3;Silo75
Cr1881;2024-03-03 15:00:00;;Rice;25287.2;Silo55
Cr597;2024-03-03 15:00:00;;Other;54485.9;Silo2
Cr599;2024-03-03 15:00:00;;Wheat;53501.8;Silo59
Cr1547;2024-03-03 15:00:00;;Other;52674.1;Silo6
Cr1199;2024-03-03 15:00:00;;Other;55118.9;Silo92
Cr310;2024-03-03 15:00:00;;Potato;26029.7;Silo80
Cr185;2024-03-03 15:00:00;;Wheat;50818.0;Silo10
Cr1728;2024-03-03 15:00:00;;Corn;59499.2;Silo45
Cr1025;2024-03-03 15:00:00;;Wheat;35561.8;Silo74
Cr1563;2024-03-03 15:00:00;;Wheat;31356.5;Silo85
Cr901;2024-03-03 15:00:00;;Corn;39041.6;Silo53
Cr1767;2024-03-03 15:00:00;;Potato;31879.1;Silo33
Cr438;2024-03-03 15:00:00;;Wheat;43584.9;Silo3
Cr1972;2024-03-03 15:00:00;;Corn;36783.0;Silo54
Cr1788;2024-03-03 15:00:00;;Other;41030.2;Silo66
Cr257;2024-03-03 15:00:00;;Potato;39015.5;Silo35
Cr1095;2024-03-03 15:00:00;;Corn;50016.6;Silo97
Cr1212;2024-03-03 15:00:00;;Corn;63895.9;Silo49
Cr1622;2024-03-03 15:00:00;;Corn;63867.4;Silo75
Cr1337;2024-03-03 15:00:00;;Rice;57981.3;Silo46
Cr828;2024-03-03 15:00:00;;Corn;60983.2;Silo53
Cr1933;2024-03-03 15:00:00;;Wheat;33948.6;Silo24
Cr1956;2024-03-03 15:00:00;;Corn;52665.9;Silo16
Cr567;2024-03-03 15:00:00;;Corn;30828.9;Silo31
Cr1801;2024-03-03 15:00:00;;Rice;47723.3;Silo49
Cr669;2024-03-03 15:00:00;;Other;35891.7;Silo93
Cr1855;2024-03-03 15:00:00;;Rice;61096.7;Silo73
Cr1173;2024-03-03 15:00:00;;Other;39357.5;Silo10
Cr1142;2024-03-03 15:00:00;;Potato;37387.2;Silo23
Cr1425;2024-03-03 15:00:00;;Wheat;49308.7;Silo2
Cr1824;2024-03-03 15:00:00;;Corn;63463.5;Silo37
Cr212;2024-03-03 15:00:00;;Wheat;53479.5;Silo25
Cr1618;2024-03-03 15:00:00;;Rice;32322.1;Silo67
Cr67;2024-03-03 15:00:00;;Corn;29757.2;Silo93
Cr120;2024-03-03 15:00:00;;Wheat;64948.8;Silo71
Cr26;2024-03-03 15:00:00;;Rice;27848.5;Silo41
Cr1300;2024-03-03 15:00:00;;Potato;54856.0;Silo43
Cr1267;2024-03-03 15:00:00;;Wheat;30650.1;Silo49
Cr609;2024-03-03 15:00:00;;Other;55614.7;Silo19
Cr1914;2024-03-03 15:00:00;;Potato;52111.0;Silo39
Cr398;2024-03-03 15:00:00;;Wheat;60422.6;Silo35
Cr942;2024-03-03 15:00:00;;Potato;60184.6;Silo81
Cr1179;2024-03-03 15:00:00;;Wheat;35730.4;Silo6
Cr1772;2024-03-03 15:00:00;;Potato;35716.5;Silo35
Cr813;2024-03-03 15:00:00;;Rice;53736.7;Silo61
Cr1013;2024-03-03 15:00:00;;Other;36828.8;Silo74
Cr312;2024-03-03 15:00:00;;Other;59295.5;Silo93
Cr1949;2024-03-03 15:00:00;;Potato;50107.6;Silo41
Cr1256;2024-03-03 15:00:00;;Other;38046.1;Silo13
Cr1598;2024-03-03 15:00:00;;Wheat;44895.9;Silo23
Cr1609;2024-03-03 15:00:00;;Corn;64299.4;Silo66
Cr251;2024-03-03 15:00:00;;Potato;32482.9;Silo98
Cr818;2024-03-03 15:00:00;;Other;33714.4;Silo41
Cr1477;2024-03-03 15:00:00;;Corn;28341.5;Silo6
Cr374;2024-03-03 15:00:00;;Other;40470.5;Silo3
Cr1333;2024-03-03 15:00:00;;Wheat;57487.2;Silo96
Cr652;2024-03-03 15:00:00;;Potato;36382.3;Silo90
Cr1721;2024-03-03 15:00:00;;Wheat;50475.5;Silo65
Cr767;2024-03-03 15:00:00;;Rice;31294.9;Silo12
Cr621;2024-03-03 15:00:00;;Other;45342.5;Silo51
Cr1154;2024-03-03 15:00:00;;Other;61559.8;Silo11
Cr1707;2024-03-03 15:00:00;;Potato;33096.7;Silo27
Cr472;2024-03-03 15:00:00;;Rice;35892.1;Silo27
Cr953;2024-03-03 15:00:00;;Rice;29660.0;Silo31
Cr596;2024-03-03 15:00:00;;Corn;44924.9;Silo53
Cr1268;2024-03-03 15:00:00;;Rice;55863.4;Silo81
Cr1818;2024-03-03 15:00:00;;Potato;33310.3;Silo45
Cr291;2024-03-03 15:00:00;;Other;31699.1;Silo54
Cr1159;2024-03-03 15:00:00;;Other;63909.4;Silo42
Cr899;2024-03-03 15:00:00;;Wheat;36804.9;Silo61
Cr829;2024-03-03 15:00:00;;Wheat;63825.5;Silo78
Cr1715;2024-03-03 15:00:00;;Wheat;42539.7;Silo19
Cr842;2024-03-03 15:00:00;;Potato;29574.5;Silo43
Cr421;2024-03-03 15:00:00;;Wheat;53835.5;Silo95
Cr394;2024-03-03 15:00:00;;Other;25650.0;Silo3
Cr338;2024-03-03 15:00:00;;Corn;44704.0;Silo88
Cr1031;2024-03-03 15:00:00;;Rice;45398.4;Silo42
Cr1993;2024-03-03 15:00:00;;Rice;34739.9;Silo65
Cr686;2024-03-03 15:00:00;;Rice;33854.4;Silo100
Cr1304;2024-03-03 15:00:00;;Potato;58187.9;Silo34
Cr1916;2024-03-03 15:00:00;;Potato;53795.8;Silo70
Cr1769;2024-03-03 15:00:00;;Wheat;37697.7;Silo58
Cr1853;2024-03-03 15:00:00;;Wheat;41283.7;Silo65
Cr545;2024-03-03 15:00:00;;Corn;58817.7;Silo83
Cr1217;2024-03-03 15:00:00;;Potato;42057.5;Silo14
Cr1982;2024-03-03 15:00:00;;Potato;52457.2;Silo49
Cr507;2024-03-03 15:00:00;;Corn;41717.2;Silo65
Cr37;2024-03-03 15:00:00;;Potato;38812.2;Silo100
Cr1642;2024-03-03 15:00:00;;Wheat;32912.0;Silo2
Cr1892;2024-03-03 15:00:00;;Corn;57719.0;Silo70
Cr1714;2024-03-03 15:00:00;;Other;57659.4;Silo99
Cr557;2024-03-03 15:00:00;;Potato;59688.9;Silo24
Cr949;2024-03-03 15:00:00;;Corn;27428.1;Silo16
Cr1065;2024-03-03 15:00:00;;Rice;34228.6;Silo40
Cr1822;2024-03-03 15:00:00;;Other;32400.7;Silo66
Cr1246;2024-03-03 15:00:00;;Potato;61666.7;Silo16
Cr573;2024-03-03 15:00:00;;Rice;38044.0;Silo34
Cr843;2024-03-03 15:00:00;;Rice;41406.6;Silo1
Cr1150;2024-03-03 15:00:00;;Corn;46524.8;Silo80
Cr619;2024-03-03 15:00:00;;Corn;26164.7;Silo4
Cr1604;2024-03-03 15:00:00;;Other;36179.3;Silo49
Cr1860;2024-03-03 15:00:00;;Other;62914.0;Silo17
Cr1332;2024-03-03 15:00:00;;Rice;38987.9;Silo85
Cr1294;2024-03-03 15:00:00;;Potato;33957.3;Silo78
Cr644;2024-03-03 15:00:00;;Potato;39828.7;Silo77
Cr1580;2024-03-03 15:00:00;;Potato;27878.6;Silo95
Cr406;2024-03-03 15:00:00;;Rice;57989.7;Silo87
Cr1562;2024-03-03 15:00:00;;Other;41085.5;Silo10
Cr1208;2024-03-03 15:00:00;;Corn;47785.2;Silo77
Cr1902;2024-03-03 15:00:00;;Other;63250.0;Silo69
Cr1868;2024-03-03 15:00:00;;Corn;35627.5;Silo51
Cr404;2024-03-03 15:00:00;;Wheat;34447.5;Silo34
Cr1697;2024-03-03 15:00:00;;Wheat;25514.6;Silo23
Cr1751;2024-03-03 15:00:00;;Corn;33936.8;Silo28
Cr512;2024-03-03 15:00:00;;Corn;61341.2;Silo9
Cr1437;2024-03-03 15:00:00;;Rice;47535.2;Silo100
Cr583;2024-03-03 15:00:00;;Corn;33770.1;Silo32
Cr630;2024-03-03 15:00:00;;Potato;51444.4;Silo43
Cr888;2024-03-03 15:00:00;;Rice;38526.1;Silo62
Cr502;2024-03-03 15:00:00;;Potato;38828.2;Silo50
Cr1980;2024-03-03 15:00:00;;Rice;29072.6;Silo31
Cr1680;2024-03-03 15:00:00;;Rice;50804.1;Silo81
Cr367;2024-03-03 15:00:00;;Wheat;39656.2;Silo67
Cr812;2024-03-03 15:00:00;;Potato;30905.9;Silo18
Cr988;2024-03-03 15:00:00;;Wheat;55234.6;Silo5
Cr75;2024-03-03 15:00:00;;Other;32630.0;Silo15
Cr769;2024-03-03 15:00:00;;Rice;29748.6;Silo14
Cr1791;2024-03-03 15:00:00;;Potato;43663.6;Silo32
Cr1460;2024-03-03 15:00:00;;Potato;64570.8;Silo79
Cr1673;2024-03-03 15:00:00;;Corn;47094.2;Silo43
Cr835;2024-03-03 15:00:00;;Corn;59229.0;Silo89
Cr258;2024-03-03 15:00:00;;Other;63658.3;Silo31
Cr360;2024-03-03 15:00:00;;Corn;37104.1;Silo7
Cr384;2024-03-03 15:00:00;;Other;44707.4;Silo61
Cr814;2024-03-03 15:00:00;;Rice;63358.9;Silo43
Cr458;2024-03-03 15:00:00;;Corn;57379.8;Silo53
Cr1286;2024-03-03 15:00:00;;Wheat;46264.3;Silo20
Cr705;2024-03-03 15:00:00;;Potato;42858.1;Silo32
Cr627;2024-03-03 15:00:00;;Rice;28774.8;Silo65
Cr399;2024-03-03 15:00:00;;Wheat;28852.9;Silo73
Cr742;2024-03-03 15:00:00;;Potato;36436.5;Silo34
Cr1369;2024-03-03 15:00:00;;Potato;62814.1;Silo19
Cr1955;2024-03-03 15:00:00;;Other;59749.4;Silo35
Cr373;2024-03-03 15:00:00;;Corn;40913.8;Silo91
Cr405;2024-03-03 15:00:00;;Wheat;62152.0;Silo75
Cr1635;2024-03-03 15:00:00;;Potato;56851.8;Silo77
Cr747;2024-03-03 15:00:00;;Corn;48617.5;Silo27
Cr1473;2024-03-03 15:00:00;;Rice;64862.6;Silo75
Cr1687;2024-03-03 15:00:00;;Potato;39996.4;Silo32
Cr887;2024-03-03 15:00:00;;Corn;59708.2;Silo48
Cr108;2024-03-03 15:00:00;;Wheat;60867.8;Silo42
Cr1565;2024-03-03 15:00:00;;Wheat;25998.4;Silo91
Cr1582;2024-03-03 15:00:00;;Other;41814.4;Silo83
Cr1911;2024-03-03 15:00:00;;Corn;62261.6;Silo67
Cr327;2024-03-03 15:00:00;;Potato;28912.4;Silo45
Cr1912;2024-03-03 15:00:00;;Wheat;28397.8;Silo24
Cr23;2024-03-03 15:00:00;;Corn;32708.0;Silo59
Cr133;2024-03-03 15:00:00;;Corn;30825.0;Silo2
Cr751;2024-03-03 15:00:00;;Potato;31790.5;Silo57
Cr1903;2024-03-03 15:00:00;;Wheat;58583.0;Silo65
Cr353;2024-03-03 15:00:00;;Potato;57223.4;Silo30
Cr577;2024-03-03 15:00:00;;Corn;29202.7;Silo89
Cr1062;2024-03-03 15:00:00;;Potato;43543.3;Silo2
Cr662;2024-03-03 15:00:00;;Wheat;63175.6;Silo27
Cr560;2024-03-03 15:00:00;;Other;36113.8;Silo25
Cr356;2024-03-03 15:00:00;;Rice;53927.4;Silo40
Cr929;2024-03-03 15:00:00;;Rice;33517.9;Silo77
Cr1573;2024-03-03 15:00:00;;Potato;63611.0;Silo82
Cr52;2024-03-03 15:00:00;;Wheat;40984.4;Silo100
Cr584;2024-03-03 15:00:00;;Rice;61166.3;Silo70
