ocel_id;ocel_time;ocel_changed_field;Amount of Containers;Status
td1058;2025-08-06 03:53:09;Status;;in transit
td1060;2025-08-06 07:06:25;;1
td1057;2025-08-06 08:34:09;Status;;in transit
td1060;2025-08-06 17:36:48;Status;;in transit
td1061;2025-08-07 01:31:00;;5
td1059;2025-08-07 06:14:24;Status;;in transit
td1062;2025-08-07 08:09:01;;3
td1063;2025-08-08 01:03:44;;5
td1064;2025-08-08 07:47:13;;3
td1029;2025-08-08 11:00:00;Status;;shipped
td1039;2025-08-08 11:00:00;Status;;shipped
td1065;2025-08-09 03:47:11;;5
td1064;2025-08-09 09:10:54;Status;;in transit
td1061;2025-08-10 18:44:54;Status;;in transit
td1065;2025-08-11 05:46:14;Status;;in transit
td1062;2025-08-11 08:10:44;Status;;in transit
td1063;2025-08-11 13:11:04;Status;;in transit
td1066;2025-08-11 23:22:15;;2
td1067;2025-08-12 05:02:32;;5
td1066;2025-08-12 10:26:25;Status;;in transit
td1035;2025-08-12 11:00:00;Status;;shipped
td1038;2025-08-12 11:00:00;Status;;shipped
td1045;2025-08-12 11:00:00;Status;;shipped
td1054;2025-08-12 11:00:00;Status;;shipped
td1068;2025-08-12 23:53:07;;3
td1069;2025-08-13 06:04:15;;4
td1070;2025-08-14 00:56:31;;4
td1071;2025-08-14 07:25:34;;5
td1069;2025-08-14 11:53:09;Status;;in transit
td1072;2025-08-15 00:59:44;;5
td1073;2025-08-15 07:35:13;;5
td1067;2025-08-15 09:46:28;Status;;in transit
td1044;2025-08-15 11:00:00;Status;;shipped
td1048;2025-08-15 11:00:00;Status;;shipped
td1046;2025-08-15 11:00:00;Status;;shipped
td1041;2025-08-15 11:00:00;Status;;shipped
td1074;2025-08-16 03:26:37;;3
td1072;2025-08-18 15:09:06;Status;;in transit
td1075;2025-08-18 22:47:15;;4
td1070;2025-08-18 22:48:16;Status;;in transit
td1068;2025-08-19 03:04:26;Status;;in transit
td1076;2025-08-19 04:52:33;;5
td1050;2025-08-19 11:00:00;Status;;shipped
td1056;2025-08-19 11:00:00;Status;;shipped
td1049;2025-08-19 11:00:00;Status;;shipped
td1065;2025-08-19 11:00:00;Status;;shipped
td1064;2025-08-19 11:00:00;Status;;shipped
td1068;2025-08-19 11:00:00;Status;;shipped
td1059;2025-08-19 11:00:00;Status;;shipped
td1062;2025-08-19 11:00:00;Status;;shipped
td1067;2025-08-19 11:00:00;Status;;shipped
td1071;2025-08-19 14:11:27;Status;;in transit
td1077;2025-08-19 23:33:07;;2
td1078;2025-08-20 05:24:14;;5
td1079;2025-08-20 23:36:31;;4
td1075;2025-08-21 02:40:55;Status;;in transit
td1080;2025-08-21 05:31:02;;2
td1074;2025-08-21 07:26:23;Status;;in transit
td1077;2025-08-21 12:19:37;Status;;in transit
td1081;2025-08-21 23:50:06;;4
td1082;2025-08-22 05:58:15;;3
td1058;2025-08-22 11:00:00;Status;;shipped
td1055;2025-08-22 11:00:00;Status;;shipped
td1076;2025-08-22 12:47:01;Status;;in transit
td1083;2025-08-23 02:34:19;;5
td1080;2025-08-23 02:40:33;Status;;in transit
td1079;2025-08-24 05:34:19;Status;;in transit
td1078;2025-08-25 01:37:39;Status;;in transit
td1081;2025-08-25 17:14:02;Status;;in transit
td1084;2025-08-25 22:18:22;;5
td1085;2025-08-26 03:54:46;;3
td1073;2025-08-26 05:16:14;Status;;in transit
td1063;2025-08-26 11:00:00;Status;;shipped
td1051;2025-08-26 11:00:00;Status;;shipped
td1060;2025-08-26 11:00:00;Status;;shipped
td1075;2025-08-26 11:00:00;Status;;shipped
td1052;2025-08-26 11:00:00;Status;;shipped
td1053;2025-08-26 11:00:00;Status;;shipped
td1078;2025-08-26 11:00:00;Status;;shipped
td1086;2025-08-26 22:37:35;;4
td1087;2025-08-27 04:33:10;;5
td1082;2025-08-27 22:21:12;Status;;in transit
td1088;2025-08-27 22:54:22;;5
td1084;2025-08-28 03:30:22;Status;;in transit
td1089;2025-08-28 05:06:47;;2
td1083;2025-08-28 16:28:55;Status;;in transit
td1090;2025-08-28 23:01:34;;5
td1091;2025-08-29 05:21:11;;5
td1085;2025-08-29 06:29:01;Status;;in transit
td1061;2025-08-29 11:00:00;Status;;shipped
td1057;2025-08-29 11:00:00;Status;;shipped
td1071;2025-08-29 11:00:00;Status;;shipped
td1069;2025-08-29 11:00:00;Status;;shipped
td1072;2025-08-29 11:00:00;Status;;shipped
td1073;2025-08-29 11:00:00;Status;;shipped
td1086;2025-08-29 14:49:17;Status;;in transit
td1092;2025-08-30 01:04:19;;1
td1089;2025-08-30 13:31:57;Status;;in transit
td1088;2025-08-31 15:15:57;Status;;in transit
td1091;2025-09-01 05:22:10;Status;;in transit
td1087;2025-09-01 13:54:30;Status;;in transit
td1092;2025-09-01 18:06:43;Status;;in transit
td1093;2025-09-01 21:45:21;;3
td1090;2025-09-01 22:18:31;Status;;in transit
td1094;2025-09-02 03:48:43;;5
td1066;2025-09-02 11:00:00;Status;;shipped
td1070;2025-09-02 11:00:00;Status;;shipped
td1095;2025-09-02 22:25:27;;5
td1093;2025-09-02 23:29:53;Status;;in transit
td1096;2025-09-03 04:08:54;;4
td1097;2025-09-03 22:05:50;;3
td1098;2025-09-04 04:29:43;;2
td1099;2025-09-04 22:47:26;;3
td1095;2025-09-05 02:18:55;Status;;in transit
td1100;2025-09-05 04:52:55;;3
td1074;2025-09-05 11:00:00;Status;;shipped
td1077;2025-09-05 11:00:00;Status;;shipped
td1076;2025-09-05 11:00:00;Status;;shipped
td1079;2025-09-05 11:00:00;Status;;shipped
td1083;2025-09-05 11:00:00;Status;;shipped
td1094;2025-09-05 20:43:48;Status;;in transit
td1101;2025-09-06 00:55:39;;5
td1096;2025-09-06 06:44:05;Status;;in transit
td1097;2025-09-07 03:59:22;Status;;in transit
td1098;2025-09-07 09:12:54;Status;;in transit
td1100;2025-09-07 19:39:58;Status;;in transit
td1101;2025-09-08 03:34:05;Status;;in transit
td1099;2025-09-08 07:54:37;Status;;in transit
td1102;2025-09-08 21:30:38;;2
td1103;2025-09-09 03:19:19;;2
td1102;2025-09-09 07:28:54;Status;;in transit
td1080;2025-09-09 11:00:00;Status;;shipped
td1082;2025-09-09 11:00:00;Status;;shipped
td1087;2025-09-09 11:00:00;Status;;shipped
td1081;2025-09-09 11:00:00;Status;;shipped
td1103;2025-09-09 15:18:42;Status;;in transit
td1104;2025-09-09 21:26:38;;4
td1105;2025-09-10 03:11:18;;5
td1106;2025-09-10 21:10:38;;4
td1107;2025-09-11 02:39:19;;5
td1108;2025-09-11 21:06:38;;3
td1109;2025-09-12 03:31:18;;5
td1089;2025-09-12 11:00:00;Status;;shipped
td1088;2025-09-12 11:00:00;Status;;shipped
td1099;2025-09-12 11:00:00;Status;;shipped
td1091;2025-09-12 11:00:00;Status;;shipped
td1106;2025-09-12 11:45:01;Status;;in transit
td1110;2025-09-12 22:37:30;;4
td1111;2025-09-13 07:06:50;;2
td1109;2025-09-14 08:47:15;Status;;in transit
td1107;2025-09-15 02:20:19;Status;;in transit
td1105;2025-09-15 06:54:09;Status;;in transit
td1108;2025-09-15 10:59:34;Status;;in transit
td1104;2025-09-16 00:32:45;Status;;in transit
td1112;2025-09-16 00:40:35;;2
td1111;2025-09-16 05:02:13;Status;;in transit
td1113;2025-09-16 06:39:11;;2
td1085;2025-09-16 11:00:00;Status;;shipped
td1094;2025-09-16 11:00:00;Status;;shipped
td1084;2025-09-16 11:00:00;Status;;shipped
td1093;2025-09-16 11:00:00;Status;;shipped
td1100;2025-09-16 11:00:00;Status;;shipped
td1110;2025-09-16 12:50:18;Status;;in transit
td1112;2025-09-16 17:32:58;Status;;in transit
td1114;2025-09-17 00:50:08;;3
td1113;2025-09-17 01:30:18;Status;;in transit
td1115;2025-09-17 07:06:26;;5
td1116;2025-09-18 01:31:00;;5
td1117;2025-09-18 08:09:01;;2
td1118;2025-09-19 01:03:44;;4
td1119;2025-09-19 07:47:13;;3
td1096;2025-09-19 11:00:00;Status;;shipped
td1108;2025-09-19 11:00:00;Status;;shipped
td1103;2025-09-19 11:00:00;Status;;shipped
td1097;2025-09-19 11:00:00;Status;;shipped
td1114;2025-09-19 21:11:52;Status;;in transit
td1117;2025-09-20 01:27:24;Status;;in transit
td1120;2025-09-20 03:47:11;;3
td1116;2025-09-20 17:25:07;Status;;in transit
td1119;2025-09-21 10:12:07;Status;;in transit
td1115;2025-09-21 15:12:57;Status;;in transit
td1120;2025-09-22 02:24:17;Status;;in transit
td1118;2025-09-22 07:10:36;Status;;in transit
td1121;2025-09-22 23:22:15;;3
td1122;2025-09-23 05:02:33;;2
td1111;2025-09-23 11:00:00;Status;;shipped
td1113;2025-09-23 11:00:00;Status;;shipped
td1086;2025-09-23 11:00:00;Status;;shipped
td1090;2025-09-23 11:00:00;Status;;shipped
td1110;2025-09-23 11:00:00;Status;;shipped
td1121;2025-09-23 16:38:46;Status;;in transit
td1123;2025-09-23 23:53:07;;4
td1122;2025-09-24 01:34:46;Status;;in transit
td1124;2025-09-24 06:04:15;;4
td1125;2025-09-25 00:56:30;;4
td1123;2025-09-25 02:35:07;Status;;in transit
td1126;2025-09-25 07:25:35;;4
td1127;2025-09-26 00:59:43;;4
td1128;2025-09-26 07:35:14;;5
td1102;2025-09-26 11:00:00;Status;;shipped
td1114;2025-09-26 11:00:00;Status;;shipped
td1092;2025-09-26 11:00:00;Status;;shipped
td1115;2025-09-26 11:00:00;Status;;shipped
td1101;2025-09-26 11:00:00;Status;;shipped
td1129;2025-09-27 03:26:37;;4
td1129;2025-09-28 10:33:27;Status;;in transit
td1126;2025-09-28 22:11:11;Status;;in transit
td1127;2025-09-29 03:44:41;Status;;in transit
td1125;2025-09-29 07:37:33;Status;;in transit
td1124;2025-09-29 20:37:38;Status;;in transit
td1128;2025-09-29 22:39:11;Status;;in transit
td1130;2025-09-29 22:47:16;;5
td1131;2025-09-30 04:52:32;;5
td1117;2025-09-30 11:00:00;Status;;shipped
td1106;2025-09-30 11:00:00;Status;;shipped
td1095;2025-09-30 11:00:00;Status;;shipped
td1098;2025-09-30 11:00:00;Status;;shipped
td1104;2025-09-30 11:00:00;Status;;shipped
td1105;2025-09-30 11:00:00;Status;;shipped
td1132;2025-09-30 23:33:06;;3
td1133;2025-10-01 05:24:15;;3
td1134;2025-10-01 23:36:31;;5
td1133;2025-10-02 01:41:39;Status;;in transit
td1135;2025-10-02 05:31:02;;4
td1136;2025-10-02 23:50:07;;2
td1137;2025-10-03 05:58:15;;3
td1112;2025-10-03 11:00:00;Status;;shipped
td1123;2025-10-03 11:00:00;Status;;shipped
td1109;2025-10-03 11:00:00;Status;;shipped
td1116;2025-10-03 11:00:00;Status;;shipped
td1107;2025-10-03 11:00:00;Status;;shipped
td1131;2025-10-03 20:41:48;Status;;in transit
td1138;2025-10-04 02:34:19;;2
td1130;2025-10-04 11:11:56;Status;;in transit
td1132;2025-10-04 20:52:32;Status;;in transit
td1134;2025-10-05 01:48:24;Status;;in transit
td1136;2025-10-05 11:40:08;Status;;in transit
td1138;2025-10-05 15:34:36;Status;;in transit
td1137;2025-10-05 20:30:28;Status;;in transit
td1135;2025-10-06 00:13:41;Status;;in transit
td1139;2025-10-06 22:18:23;;3
td1140;2025-10-07 03:54:46;;3
td1118;2025-10-07 11:00:00;Status;;shipped
td1120;2025-10-07 11:00:00;Status;;shipped
td1124;2025-10-07 11:00:00;Status;;shipped
td1122;2025-10-07 11:00:00;Status;;shipped
td1126;2025-10-07 11:00:00;Status;;shipped
td1119;2025-10-07 11:00:00;Status;;shipped
td1139;2025-10-07 19:34:27;Status;;in transit
td1141;2025-10-07 22:37:35;;3
td1140;2025-10-07 23:50:37;Status;;in transit
td1142;2025-10-08 04:33:10;;3
td1141;2025-10-08 15:17:42;Status;;in transit
td1143;2025-10-08 22:54:22;;4
td1142;2025-10-09 05:05:02;Status;;in transit
td1144;2025-10-09 05:06:46;;1
td1144;2025-10-09 13:22:47;Status;;in transit
td1145;2025-10-09 23:01:35;;3
td1143;2025-10-10 00:02:07;Status;;in transit
td1146;2025-10-10 05:21:11;;4
td1121;2025-10-10 11:00:00;Status;;shipped
td1132;2025-10-10 11:00:00;Status;;shipped
td1131;2025-10-10 11:00:00;Status;;shipped
td1145;2025-10-10 19:58:52;Status;;in transit
td1147;2025-10-11 01:04:18;;1
td1146;2025-10-11 08:59:16;Status;;in transit
td1147;2025-10-11 13:41:56;Status;;in transit
td1148;2025-10-13 21:45:21;;5
td1149;2025-10-14 03:48:42;;3
td1147;2025-10-14 11:00:00;Status;;shipped
td1134;2025-10-14 11:00:00;Status;;shipped
td1138;2025-10-14 11:00:00;Status;;shipped
td1130;2025-10-14 11:00:00;Status;;shipped
td1150;2025-10-14 22:25:26;;5
td1149;2025-10-15 01:27:01;Status;;in transit
td1151;2025-10-15 04:08:55;;2
td1152;2025-10-15 22:05:51;;4
td1148;2025-10-16 03:33:00;Status;;in transit
td1153;2025-10-16 04:29:43;;4
td1151;2025-10-16 21:19:16;Status;;in transit
td1154;2025-10-16 22:47:27;;5
td1155;2025-10-17 04:52:55;;4
td1141;2025-10-17 11:00:00;Status;;shipped
td1127;2025-10-17 11:00:00;Status;;shipped
td1156;2025-10-18 00:55:39;;5
td1154;2025-10-18 19:50:06;Status;;in transit
td1150;2025-10-19 12:50:30;Status;;in transit
td1153;2025-10-20 08:21:06;Status;;in transit
td1155;2025-10-20 12:23:58;Status;;in transit
td1152;2025-10-20 17:03:23;Status;;in transit
td1156;2025-10-20 21:01:53;Status;;in transit
td1157;2025-10-20 21:30:38;;4
td1158;2025-10-21 03:19:18;;2
td1135;2025-10-21 11:00:00;Status;;shipped
td1125;2025-10-21 11:00:00;Status;;shipped
td1129;2025-10-21 11:00:00;Status;;shipped
td1140;2025-10-21 11:00:00;Status;;shipped
td1136;2025-10-21 11:00:00;Status;;shipped
td1128;2025-10-21 11:00:00;Status;;shipped
td1157;2025-10-21 16:39:25;Status;;in transit
td1159;2025-10-21 21:26:39;;1
td1158;2025-10-22 00:53:27;Status;;in transit
td1160;2025-10-22 03:11:19;;3
td1159;2025-10-22 05:18:27;Status;;in transit
td1160;2025-10-22 19:28:12;Status;;in transit
td1161;2025-10-22 21:10:38;;3
td1162;2025-10-23 02:39:19;;2
td1162;2025-10-23 15:43:58;Status;;in transit
td1161;2025-10-23 19:24:48;Status;;in transit
td1163;2025-10-23 21:06:38;;4
td1164;2025-10-24 03:31:18;;4
td1133;2025-10-24 11:00:00;Status;;shipped
td1139;2025-10-24 11:00:00;Status;;shipped
td1145;2025-10-24 11:00:00;Status;;shipped
td1149;2025-10-24 11:00:00;Status;;shipped
td1137;2025-10-24 11:00:00;Status;;shipped
td1154;2025-10-24 11:00:00;Status;;shipped
td1165;2025-10-24 22:37:29;;4
td1163;2025-10-25 03:45:14;Status;;in transit
td1166;2025-10-25 07:06:49;;4
td1164;2025-10-26 01:33:44;Status;;in transit
td1165;2025-10-26 14:07:44;Status;;in transit
td1166;2025-10-26 18:59:14;Status;;in transit
td1167;2025-10-28 00:40:34;;4
td1168;2025-10-28 06:39:11;;4
td1163;2025-10-28 11:00:00;Status;;shipped
td1158;2025-10-28 11:00:00;Status;;shipped
td1142;2025-10-28 11:00:00;Status;;shipped
td1143;2025-10-28 11:00:00;Status;;shipped
td1150;2025-10-28 11:00:00;Status;;shipped
td1155;2025-10-28 11:00:00;Status;;shipped
td1167;2025-10-29 00:26:50;Status;;in transit
td1169;2025-10-29 00:50:07;;4
td1170;2025-10-29 07:06:26;;2
td1168;2025-10-29 10:55:36;Status;;in transit
td1170;2025-10-30 01:20:54;Status;;in transit
td1171;2025-10-30 01:30:59;;5
td1169;2025-10-30 04:25:12;Status;;in transit
td1172;2025-10-30 08:09:02;;2
td1171;2025-10-30 20:40:27;Status;;in transit
td1172;2025-10-30 23:23:55;Status;;in transit
td1173;2025-10-31 01:03:44;;2
td1174;2025-10-31 07:47:14;;3
td1173;2025-10-31 08:37:59;Status;;in transit
td1162;2025-10-31 11:00:00;Status;;shipped
td1146;2025-10-31 11:00:00;Status;;shipped
td1148;2025-10-31 11:00:00;Status;;shipped
td1156;2025-10-31 11:00:00;Status;;shipped
td1161;2025-10-31 11:00:00;Status;;shipped
td1152;2025-10-31 11:00:00;Status;;shipped
td1164;2025-10-31 11:00:00;Status;;shipped
td1168;2025-10-31 11:00:00;Status;;shipped
td1174;2025-10-31 19:06:19;Status;;in transit
td1175;2025-11-01 03:47:11;;1
td1175;2025-11-01 10:17:04;Status;;in transit
td1176;2025-11-03 23:22:16;;5
td1177;2025-11-04 05:02:33;;5
td1160;2025-11-04 11:00:00;Status;;shipped
td1144;2025-11-04 11:00:00;Status;;shipped
td1174;2025-11-04 11:00:00;Status;;shipped
td1153;2025-11-04 11:00:00;Status;;shipped
td1157;2025-11-04 11:00:00;Status;;shipped
td1176;2025-11-04 16:59:17;Status;;in transit
td1178;2025-11-04 23:53:07;;5
td1177;2025-11-05 04:36:38;Status;;in transit
td1179;2025-11-05 06:04:15;;4
td1180;2025-11-06 00:56:31;;5
td1181;2025-11-06 07:25:34;;2
td1178;2025-11-06 08:40:03;Status;;in transit
td1182;2025-11-07 00:59:44;;2
td1179;2025-11-07 04:42:53;Status;;in transit
td1180;2025-11-07 07:33:13;Status;;in transit
td1183;2025-11-07 07:35:14;;2
td1159;2025-11-07 11:00:00;Status;;shipped
td1182;2025-11-07 15:03:33;Status;;in transit
td1181;2025-11-07 19:19:43;Status;;in transit
td1183;2025-11-08 02:58:53;Status;;in transit
td1184;2025-11-08 03:26:36;;3
td1184;2025-11-08 19:46:37;Status;;in transit
td1185;2025-11-10 22:47:15;;2
td1186;2025-11-11 04:52:33;;4
td1185;2025-11-11 08:46:21;Status;;in transit
td1151;2025-11-11 11:00:00;Status;;shipped
td1187;2025-11-11 23:33:06;;3
td1186;2025-11-12 03:25:05;Status;;in transit
td1188;2025-11-12 05:24:15;;4
td1189;2025-11-12 23:36:31;;5
td1190;2025-11-13 05:31:03;;5
td1187;2025-11-13 09:21:09;Status;;in transit
td1191;2025-11-13 23:50:06;;5
td1192;2025-11-14 05:58:14;;2
td1183;2025-11-14 11:00:00;Status;;shipped
td1176;2025-11-14 11:00:00;Status;;shipped
td1166;2025-11-14 11:00:00;Status;;shipped
td1170;2025-11-14 11:00:00;Status;;shipped
td1165;2025-11-14 11:00:00;Status;;shipped
td1193;2025-11-15 02:34:20;;4
td1188;2025-11-16 02:16:59;Status;;in transit
td1190;2025-11-16 13:28:19;Status;;in transit
td1189;2025-11-16 19:03:59;Status;;in transit
td1192;2025-11-17 03:44:44;Status;;in transit
td1191;2025-11-17 12:35:21;Status;;in transit
td1193;2025-11-17 14:54:51;Status;;in transit
td1194;2025-11-17 22:18:23;;4
td1195;2025-11-18 03:54:47;;4
td1180;2025-11-18 11:00:00;Status;;shipped
td1172;2025-11-18 11:00:00;Status;;shipped
td1177;2025-11-18 11:00:00;Status;;shipped
td1169;2025-11-18 11:00:00;Status;;shipped
td1171;2025-11-18 11:00:00;Status;;shipped
td1181;2025-11-18 11:00:00;Status;;shipped
td1196;2025-11-18 22:37:35;;3
td1197;2025-11-19 04:33:11;;2
td1195;2025-11-19 06:59:49;Status;;in transit
td1194;2025-11-19 16:49:49;Status;;in transit
td1198;2025-11-19 22:54:22;;3
td1199;2025-11-20 05:06:46;;3
td1196;2025-11-20 05:42:23;Status;;in transit
td1197;2025-11-20 13:07:42;Status;;in transit
td1200;2025-11-20 23:01:34;;2
td1198;2025-11-21 02:40:12;Status;;in transit
td1201;2025-11-21 05:21:10;;2
td1199;2025-11-21 07:14:02;Status;;in transit
td1192;2025-11-21 11:00:00;Status;;shipped
td1185;2025-11-21 11:00:00;Status;;shipped
td1186;2025-11-21 11:00:00;Status;;shipped
td1167;2025-11-21 11:00:00;Status;;shipped
td1201;2025-11-21 17:52:27;Status;;in transit
td1200;2025-11-21 22:35:07;Status;;in transit
td1202;2025-11-22 01:04:18;;2
td1202;2025-11-22 13:06:23;Status;;in transit
td1203;2025-11-24 21:45:21;;4
td1204;2025-11-25 03:48:43;;2
td1175;2025-11-25 11:00:00;Status;;shipped
td1193;2025-11-25 11:00:00;Status;;shipped
td1179;2025-11-25 11:00:00;Status;;shipped
td1173;2025-11-25 11:00:00;Status;;shipped
td1178;2025-11-25 11:00:00;Status;;shipped
td1191;2025-11-25 11:00:00;Status;;shipped
td1203;2025-11-25 14:41:17;Status;;in transit
td1204;2025-11-25 20:14:51;Status;;in transit
td1205;2025-11-25 22:25:27;;3
td1206;2025-11-26 04:08:54;;4
td1207;2025-11-26 22:05:51;;5
td1206;2025-11-27 01:10:02;Status;;in transit
td1205;2025-11-27 04:23:57;Status;;in transit
td1208;2025-11-27 04:29:43;;5
td1209;2025-11-27 22:47:27;;5
td1210;2025-11-28 04:52:54;;3
td1182;2025-11-28 11:00:00;Status;;shipped
td1184;2025-11-28 11:00:00;Status;;shipped
td1207;2025-11-28 14:59:47;Status;;in transit
td1211;2025-11-29 00:55:40;;5
td1210;2025-11-30 20:22:14;Status;;in transit
td1208;2025-12-01 05:46:31;Status;;in transit
td1209;2025-12-01 10:20:46;Status;;in transit
td1211;2025-12-01 14:54:36;Status;;in transit
td1212;2025-12-01 21:30:39;;2
td1213;2025-12-02 03:19:19;;3
td1212;2025-12-02 09:23:24;Status;;in transit
td1195;2025-12-02 11:00:00;Status;;shipped
td1205;2025-12-02 11:00:00;Status;;shipped
td1214;2025-12-02 21:26:39;;4
td1213;2025-12-03 00:11:00;Status;;in transit
td1215;2025-12-03 03:11:19;;4
td1216;2025-12-03 21:10:38;;5
td1217;2025-12-04 02:39:18;;4
td1215;2025-12-04 20:47:26;Status;;in transit
td1218;2025-12-04 21:06:38;;4
td1219;2025-12-05 03:31:19;;1
td1189;2025-12-05 11:00:00;Status;;shipped
td1196;2025-12-05 11:00:00;Status;;shipped
td1190;2025-12-05 11:00:00;Status;;shipped
td1194;2025-12-05 11:00:00;Status;;shipped
td1199;2025-12-05 11:00:00;Status;;shipped
td1214;2025-12-05 16:07:59;Status;;in transit
td1220;2025-12-05 22:37:30;;5
td1221;2025-12-06 07:06:49;;3
td1218;2025-12-07 10:10:14;Status;;in transit
td1219;2025-12-07 15:50:22;Status;;in transit
td1220;2025-12-08 13:46:32;Status;;in transit
td1216;2025-12-08 15:37:36;Status;;in transit
td1221;2025-12-08 18:43:31;Status;;in transit
td1217;2025-12-08 21:49:01;Status;;in transit
td1222;2025-12-09 00:40:35;;5
td1223;2025-12-09 06:39:11;;3
td1204;2025-12-09 11:00:00;Status;;shipped
td1215;2025-12-09 11:00:00;Status;;shipped
td1203;2025-12-09 11:00:00;Status;;shipped
td1206;2025-12-09 11:00:00;Status;;shipped
td1188;2025-12-09 11:00:00;Status;;shipped
td1187;2025-12-09 11:00:00;Status;;shipped
td1197;2025-12-09 11:00:00;Status;;shipped
td1209;2025-12-09 11:00:00;Status;;shipped
td1211;2025-12-09 11:00:00;Status;;shipped
td1198;2025-12-09 11:00:00;Status;;shipped
td1223;2025-12-09 22:57:20;Status;;in transit
td1224;2025-12-10 00:50:07;;1
td1222;2025-12-10 06:21:09;Status;;in transit
td1225;2025-12-10 07:06:25;;5
td1224;2025-12-10 10:06:21;Status;;in transit
td1226;2025-12-11 01:30:59;;5
td1225;2025-12-11 05:42:01;Status;;in transit
td1227;2025-12-11 08:09:01;;5
td1228;2025-12-12 01:03:43;;2
td1226;2025-12-12 07:30:52;Status;;in transit
td1229;2025-12-12 07:47:13;;5
td1210;2025-12-12 11:00:00;Status;;shipped
td1230;2025-12-13 03:47:11;;4
td1227;2025-12-14 15:04:20;Status;;in transit
td1228;2025-12-15 00:32:39;Status;;in transit
td1230;2025-12-15 05:06:54;Status;;in transit
td1229;2025-12-15 08:43:54;Status;;in transit
td1231;2025-12-15 23:22:16;;3
td1232;2025-12-16 05:02:33;;2
td1201;2025-12-16 11:00:00;Status;;shipped
td1228;2025-12-16 11:00:00;Status;;shipped
td1218;2025-12-16 11:00:00;Status;;shipped
td1200;2025-12-16 11:00:00;Status;;shipped
td1231;2025-12-16 16:48:42;Status;;in transit
td1233;2025-12-16 23:53:07;;5
td1232;2025-12-17 00:37:38;Status;;in transit
td1234;2025-12-17 06:04:14;;2
td1235;2025-12-18 00:56:31;;4
td1236;2025-12-18 07:25:35;;2
td1233;2025-12-18 07:59:12;Status;;in transit
td1234;2025-12-18 14:36:57;Status;;in transit
td1237;2025-12-19 00:59:44;;5
td1238;2025-12-19 07:35:14;;2
td1236;2025-12-19 08:54:46;Status;;in transit
td1202;2025-12-19 11:00:00;Status;;shipped
td1220;2025-12-19 11:00:00;Status;;shipped
td1212;2025-12-19 11:00:00;Status;;shipped
td1216;2025-12-19 11:00:00;Status;;shipped
td1207;2025-12-19 11:00:00;Status;;shipped
td1226;2025-12-19 11:00:00;Status;;shipped
td1235;2025-12-19 13:50:36;Status;;in transit
td1239;2025-12-20 03:26:36;;5
td1238;2025-12-21 09:36:37;Status;;in transit
td1239;2025-12-21 14:59:05;Status;;in transit
td1237;2025-12-21 23:30:09;Status;;in transit
td1240;2025-12-22 22:47:16;;2
td1241;2025-12-23 04:52:32;;3
td1240;2025-12-23 08:31:48;Status;;in transit
td1219;2025-12-23 11:00:00;Status;;shipped
td1223;2025-12-23 11:00:00;Status;;shipped
td1217;2025-12-23 11:00:00;Status;;shipped
td1213;2025-12-23 11:00:00;Status;;shipped
td1224;2025-12-23 11:00:00;Status;;shipped
td1208;2025-12-23 11:00:00;Status;;shipped
td1227;2025-12-23 11:00:00;Status;;shipped
td1241;2025-12-23 19:33:58;Status;;in transit
td1242;2025-12-23 23:33:06;;3
td1243;2025-12-24 05:24:15;;2
td1242;2025-12-24 19:46:37;Status;;in transit
td1244;2025-12-24 23:36:30;;2
td1243;2025-12-24 23:38:10;Status;;in transit
td1245;2025-12-25 05:31:03;;2
td1244;2025-12-25 09:06:44;Status;;in transit
td1245;2025-12-25 15:06:28;Status;;in transit
td1246;2025-12-25 23:50:06;;5
td1247;2025-12-26 05:58:15;;2
td1221;2025-12-26 11:00:00;Status;;shipped
td1232;2025-12-26 11:00:00;Status;;shipped
td1214;2025-12-26 11:00:00;Status;;shipped
td1229;2025-12-26 11:00:00;Status;;shipped
td1248;2025-12-27 02:34:19;;2
td1247;2025-12-27 04:53:47;Status;;in transit
td1246;2025-12-27 09:33:47;Status;;in transit
td1248;2025-12-27 17:01:47;Status;;in transit
td1249;2025-12-29 22:18:23;;4
td1250;2025-12-30 03:54:46;;4
td1231;2025-12-30 11:00:00;Status;;shipped
td1245;2025-12-30 11:00:00;Status;;shipped
td1234;2025-12-30 11:00:00;Status;;shipped
td1233;2025-12-30 11:00:00;Status;;shipped
td1225;2025-12-30 11:00:00;Status;;shipped
td1251;2025-12-30 22:37:34;;3
td1249;2025-12-30 22:56:44;Status;;in transit
td1252;2025-12-31 04:33:11;;3
td1250;2025-12-31 13:36:55;Status;;in transit
td1251;2025-12-31 21:25:20;Status;;in transit
td1253;2025-12-31 22:54:22;;4
td1252;2026-01-01 03:01:20;Status;;in transit
td1254;2026-01-01 05:06:47;;2
td1253;2026-01-01 21:01:30;Status;;in transit
td1255;2026-01-01 23:01:35;;5
td1254;2026-01-02 01:00:00;Status;;in transit
td1256;2026-01-02 05:21:11;;2
td1238;2026-01-02 11:00:00;Status;;shipped
td1230;2026-01-02 11:00:00;Status;;shipped
td1222;2026-01-02 11:00:00;Status;;shipped
td1256;2026-01-02 19:08:47;Status;;in transit
td1257;2026-01-03 01:04:19;;5
td1255;2026-01-03 06:25:53;Status;;in transit
td1257;2026-01-04 06:13:08;Status;;in transit
td1258;2026-01-05 21:45:21;;3
td1259;2026-01-06 03:48:43;;2
